1.392510207909854444e+03 4.741224608780429950e-01 -1.245015238835879063e+04 -3.181458554572556352e+01 -6.494969123533196580e+02 -1.382720547107519904e-01 2.020075895596037753e+03 5.745706567379275839e+03 -2.147266145382445302e+03 -1.143942834116475524e+03 -3.054108921903517171e+01 5.138784564177163929e+02 1.235855505430617427e+02 -7.551621311358148070e+00 6.516991978135867612e+03 7.065107538246896413e-01 5.401628276477756430e+01 -3.904899432340115162e+00 -1.287040413747322454e+01 1.157773743819767454e+01 4.443687473527249949e+02 1.505054149163625652e+03 1.615325955495516830e+00 5.300975008045429604e+01 -4.591149552079642149e+01 -9.712582314158739460e-02 -2.759495328143254937e+02 -5.980559277738907298e+01 -1.222826918941985752e-01 -1.181827668498505943e+02 -2.479164052110388283e+01 6.329773021637867714e+03 -7.307628018628086863e+01 5.703508171146173922e+00 2.744753050169379094e+02 8.649010974571149291e+01 4.746235848645459555e+03 2.444983970421047275e+02 3.569140995606986689e+04 4.810973513859573814e+02 1.106973546803006457e+03 1.838963217083332040e+02 5.448987227869319661e-01 9.066485540923292064e+00 8.235380204957701835e+02 2.919044539260099924e+01 -7.208087850278976916e+00 -8.350309909735159408e+01
4.741224608780429950e-01 6.631932318286927475e-02 -7.497503221048068767e+00 -1.348570978874821802e-02 -2.123800814689254246e-01 -1.979342290961763964e-02 1.166724964880937687e+00 3.504774065449570042e+00 -1.074591186457031222e+00 -2.856222829253369233e-01 -4.302660699433578984e+00 3.003797381479931805e-01 -3.169454062108925108e-01 -4.411580244031237073e-03 3.927914316917527238e+00 -1.020888168378640418e-03 3.852508399955313634e-02 1.122122863738261173e-02 -7.902213355761670069e-03 7.910079076290245370e-03 2.121092504639605636e-01 6.846302319872136222e-01 2.374396803878505158e-01 7.422889455668216563e+00 -4.917614935284161937e-02 -1.662293042875461933e-04 2.438552342417609209e-01 5.534956782442416795e-04 1.937944430489123377e-05 -5.046537601365609638e-02 -3.479037973799878003e+00 3.843938890394056784e+00 -5.162319024306708665e-02 -1.653967272404827105e-02 -2.435545931132662156e-01 3.986657459326940767e-02 -3.796858612017028012e+00 -4.653166178660240321e-02 2.048744260221132052e+01 2.678399821382604906e-01 6.391322304610609351e-01 -3.209919764021933880e-02 -7.894925798499060829e-05 5.247544930242860860e-03 -3.185778221638174146e-01 1.254979759941826645e-02 -1.060592294945740033e+00 -5.454875279882349937e-02
-1.245015238835879063e+04 -7.497503221048068767e+00 2.781530507060257951e+05 4.507424288129414549e+02 5.236530215121905712e+03 2.224821725586948240e+00 -4.477300839275075850e+04 -1.294704546976364654e+05 4.798385074201750103e+04 4.394878075811981034e+03 4.867887335549010572e+02 -1.920730072030670635e+04 -4.227793393232137532e+03 2.115343509453270201e+02 -1.453741345126912056e+05 5.753706583584174084e+00 3.283443377707806121e+03 1.622043115876257957e+02 4.560704166931631676e+02 -4.827296805897341301e+02 -9.384956249394996121e+03 -2.337947706901258425e+04 -2.631825432731755754e+01 -8.351075000642737223e+02 1.273987451494648440e+03 5.588388307690642876e+00 -9.857719847936650126e+01 -1.154141810020864341e+03 -3.640679046092519577e+00 2.069990377297448958e+03 3.936057616286996677e+02 -1.411319913251680555e+05 -4.385168970858950161e+03 -2.377500644035432060e+02 1.111717268919344974e+02 -1.208072234912524254e+04 -1.304642098353471083e+05 8.613697158558274168e+03 -6.147468901498609921e+05 -1.316396627673410512e+04 -3.186295701174576243e+04 5.723199837847555500e+03 1.407675461523088423e+01 -2.392193862689778712e+02 5.904737938114321150e+04 -4.577535630862744824e+02 1.170674423044544739e+02 1.937266239550126556e+03
-3.181458554572556352e+01 -1.348570978874821802e-02 4.507424288129414549e+02 9.123209148291019366e-01 1.420708673956180590e+01 3.927848015787748122e-03 -7.303696551881506593e+01 -2.089598128740724974e+02 7.855095182101219109e+01 2.016287310314647030e+01 8.685219936429281473e-01 -2.584536371388673714e+01 -5.894659921697212646e+00 3.201623572355183911e-01 -2.359190959060736645e+02 -4.853023090814291562e-03 2.364666769673704927e+00 2.110101459550175751e-01 6.276453642986298265e-01 -6.339175078165503185e-01 -1.581006411252351285e+01 -4.492851879627734490e+01 -4.575385877388043337e-02 -1.500133480386209195e+00 1.988217934710629464e+00 6.415636184265295465e-03 4.028864009071519980e+00 -2.326301483210915788e-01 -1.728746337209736451e-03 3.745057043732898272e+00 7.047092376881609610e-01 -2.291643074453052122e+02 -3.146709190071069084e+00 -3.089833026314591224e-01 -3.993932519306432560e+00 -1.194280398575401492e+01 -1.964470463629192523e+02 4.702414107854254510e+00 -1.121412546521232571e+03 -2.015909138472967399e+01 -4.760044660649467829e+01 2.899198222915726042e+00 5.950054024634453959e-03 -3.694711083812939334e-01 4.311234215390814484e+01 -8.820715045994852455e-01 2.038525037164533316e-01 3.036274002864922661e+00
-6.494969123533196580e+02 -2.123800814689254246e-01 5.236530215121905712e+03 1.420708673956180590e+01 3.051230155549465053e+02 6.192950641563281511e-02 -8.429843402518597486e+02 -2.419889584442117666e+03 8.993988006303600287e+02 5.536850116698601596e+02 1.367850142769084520e+01 -1.894755127993504686e+02 -4.795537747994818289e+01 3.040044826307792381e+00 -2.739375774909698066e+03 -3.613715734754107123e-01 -3.719646118770943133e+01 1.434545827167119203e+00 4.840671849091310541e+00 -4.118626505439168639e+00 -1.867015785614217407e+02 -6.655111853731953033e+02 -7.237306472138669289e-01 -2.376716919514969462e+01 1.961616822100070578e+01 3.315711209184495772e-02 1.346555208481164811e+02 3.320187018205738383e+01 7.219529354313179714e-02 5.140260801702310545e+01 1.110521380354775545e+01 -2.665304172282103536e+03 5.014314438909769223e+01 -2.092879393360540963e+00 -1.339727250687702451e+02 -2.755512553302185697e-01 -1.920757131753502790e+03 -1.485383109592438871e+02 -1.557703275464141916e+04 -1.938383099360747224e+02 -4.388604661982191146e+02 -1.094576978752893694e+02 -3.154123036651718115e-01 -3.688834616409196077e+00 -5.923545549651909141e+02 -1.299142343027525470e+01 3.230650079100178207e+00 3.425948845842684420e+01
-1.382720547107519904e-01 -1.979342290961763964e-02 2.224821725586948240e+00 3.927848015787748122e-03 6.192950641563281511e-02 6.283426989632935437e-03 -3.550907196943046684e-01 -1.031778748398861412e+00 3.126278817347623029e-01 8.362695518304061326e-02 1.316073899650810342e+00 -8.852802027167532006e-02 9.364569771630994188e-02 1.245882685492403314e-03 -1.167467424384706742e+00 2.918546860621414789e-04 -1.162597091729112610e-02 -3.323067669152841939e-03 2.296827109423319347e-03 -2.296065282668070286e-03 -6.270331058414105319e-02 -1.986926867968057397e-01 -7.894551890272401284e-02 -2.254771536871732263e+00 1.256622070201178325e-02 4.651297696058098106e-05 -6.910943949570842737e-02 -2.479976379286735673e-05 -5.346097674172218078e-06 1.478100109266061030e-02 1.054544904187069809e+00 -1.136606635220510420e+00 1.557488205176811406e-02 4.897072639793525160e-03 6.902534627769955911e-02 -1.596886045286526057e-02 1.170264697247957786e+00 1.285085707060900154e-02 -6.103781631849064304e+00 -7.606548766182380517e-02 -1.859038537252273027e-01 8.820387021452153267e-03 2.161658105255411894e-05 -1.504097652885281458e-03 8.892643239844812142e-02 -3.538982878009397804e-03 3.533708318932673453e-01 1.746896312634067111e-02
2.020075895596037753e+03 1.166724964880937687e+00 -4.477300839275075850e+04 -7.303696551881506593e+01 -8.429843402518597486e+02 -3.550907196943046684e-01 9.232210657255067417e+03 1.898551435557348668e+04 -8.115443757231827476e+03 -8.096880943025485067e+02 -7.659988133464764815e+01 3.593684573637993708e+03 4.246120889845734609e+02 -2.810603415779539560e+01 2.392956354919318619e+04 8.666777376340820682e-01 -4.286618697734327270e+02 -1.663586177592695137e+01 -7.887058600871780811e+01 8.208231566330707096e+01 1.869756679851366926e+03 3.928003569712830540e+03 4.274611649751983933e+00 1.311876791084127660e+02 1.898603006195827732e+02 -6.270257220997678405e-02 -4.762593198365374860e+02 1.347186408419819372e+02 4.830217327128976668e-01 -3.767254370083741151e+02 -6.170790166464825433e+01 2.191175207002664683e+04 5.712909221545343144e+02 2.435084893030786191e+01 4.740227323184379316e+02 3.486825429807921864e+03 1.845428616296289329e+04 -1.160039692575904837e+03 1.046733721874179173e+05 1.930484053216056054e+03 5.475373502852105958e+03 -7.338800243127120666e+02 -1.742048357642227430e+00 3.466066895149563010e+01 -8.450905433277328484e+03 4.512766970474859107e+01 -1.901582720286246087e+01 -5.334886408674010454e+02
5.745706567379275839e+03 3.504774065449570042e+00 -1.294704546976364654e+05 -2.089598128740724974e+02 -2.419889584442117666e+03 -1.031778748398861412e+00 1.898551435557348668e+04 6.196879649539872480e+04 -2.199258206653833258e+04 -1.904614718487711798e+03 -2.267700554996311837e+02 8.502595657489820951e+03 2.204792767128065407e+03 -1.041158005803966233e+02 6.718508635583761497e+04 -4.430399593487423182e+00 -1.634655762712019623e+03 -8.436700033612083871e+01 -2.078494892159865799e+02 2.214361985831193920e+02 4.040430669719376056e+03 1.070780685353044646e+04 1.213513197380846798e+01 3.891996625774345944e+02 -9.580533649824279792e+02 -3.364954275310374943e+00 5.267126574205251472e+02 5.923968868076881336e+02 1.808649524090718996e+00 -9.229618082827936405e+02 -1.835711690755320831e+02 6.643805635059862107e+04 2.184313055765994704e+03 1.236916302093255808e+02 -5.323169909245423241e+02 4.223830955513148183e+03 6.312425928191873390e+04 -4.264175334920480964e+03 2.801771450215472723e+05 6.312686556836833006e+03 1.453937239055310965e+04 -2.868566180751791308e+03 -7.113768295416529774e+00 1.150521117396743307e+02 -2.876854449552362348e+04 2.393118803800453804e+02 -5.397563316788773591e+01 -6.971791170732365117e+02
-2.147266145382445302e+03 -1.074591186457031222e+00 4.798385074201750103e+04 7.855095182101219109e+01 8.993988006303600287e+02 3.126278817347623029e-01 -8.115443757231827476e+03 -2.199258206653833258e+04 8.446480695140531679e+03 7.423126944367179476e+02 6.928139450746434136e+01 -3.429958797853390479e+03 -6.800937056512397021e+02 3.611806594800140147e+01 -2.520473907243283247e+04 7.703469639736779673e-01 5.657504200985588341e+02 2.622096263117472503e+01 8.057346605477982848e+01 -8.519207367121445884e+01 -1.700668889066347219e+03 -4.081061701246748271e+03 -3.624682513796739780e+00 -1.189672747823756254e+02 1.668233398185374767e+02 7.935310556715359231e-01 4.998423565838992744e+01 -2.000310215484885248e+02 -6.312172374950982823e-01 3.677239100755028289e+02 5.617390580818164381e+01 -2.423826186878605949e+04 -7.555165998985701208e+02 -3.842631285397765595e+01 -4.772925865417470703e+01 -2.323748319814516435e+03 -2.211393139337948742e+04 1.503330178816155012e+03 -1.062400205846040044e+05 -2.279741513950998069e+03 -5.637361465250409310e+03 9.971821095052505370e+02 2.437132941771069650e+00 -4.125838854718204374e+01 1.041198267107452921e+04 -7.517832931975983968e+01 1.609814817591220759e+01 3.694565010495173283e+02
-1.143942834116475524e+03 -2.856222829253369233e-01 4.394878075811981034e+03 2.016287310314647030e+01 5.536850116698601596e+02 8.362695518304061326e-02 -8.096880943025485067e+02 -1.904614718487711798e+03 7.423126944367179476e+02 1.177367669564733205e+03 1.841510901920745624e+01 9.312386197411680655e+01 2.070868288500535925e+01 6.858460855369620246e-01 -2.320833622374146216e+03 -1.204957191093766422e+00 -2.049546449059152167e+02 -1.797660191946930386e+00 -1.775138318886591016e+00 4.549831824767604616e+00 -1.926701877442455668e+02 -9.352031505303593804e+02 -9.843562973654393922e-01 -3.228371810439667655e+01 -1.872675811031900039e+01 -1.359596426679978431e-01 3.717720151854189794e+02 1.250899380663693137e+02 3.057309172839569600e-01 6.329025659804577941e+01 1.495956301912288566e+01 -2.196204171544387009e+03 2.749576193551722554e+02 2.659854450371269330e+00 -3.704601213084561095e+02 2.705525137322440514e+02 -6.586625532614933718e+02 -6.690769117423998296e+02 -2.034108680429151354e+04 -6.728282641443121292e+01 -1.390206922559768543e+02 -4.733002983598106539e+02 -1.279011906331072090e+00 -1.564832616487704442e+00 -3.533215750611891508e+03 -1.489577873941479425e+01 4.408506092243679397e+00 3.772771374044182835e+01
