2.183208200313166344e+03 5.447891975490189997e-01 -1.515105739658020866e+04 -1.143652668090778803e+02 -1.272009333337824955e+03 -1.603117844473702369e-01 2.418003929296801743e+03 6.485191430722699806e+03 -2.580200163149524997e+03 -1.864994445015820929e+03 -3.898314284949662323e+01 5.034136698529842420e+02 1.307194380330662398e+02 -3.375634095132034940e+00 8.449194260338837921e+03 1.126390245746439831e+02 -3.895019843357047762e+00 -2.009773440749971662e+00 1.986723846532100657e+00 5.094994760283440769e+02 1.666598224422297108e+03 1.549733852154605351e+00 7.491007776875493107e+01 -5.660919643628690068e+01 -2.470788485159496756e-02 -3.335952751920237347e+02 -1.125322635502997493e+01 -2.082149241426389519e-01 -6.239166187978594991e+01 -3.836806092029613779e+01 7.183280371289426512e+03 -1.432993609721959558e+02 5.272527020718651869e+00 3.328093618148294013e+02 -8.423167294379405234e+01 5.339735188615658444e+03 4.600396570163312617e+02 4.003197752133622271e+04 5.413180024927656859e+02 1.179680339124121247e+03 3.156131508110926234e+02 7.669850506105552190e-01 4.145790530690681486e+00 1.341754831866609948e+03 4.793671420060098143e+01 -1.059164608945807018e+01 -9.596019975866589391e+01
5.447891975490189997e-01 4.448034186612197238e-02 -6.329972138548434657e+00 -3.573501218805322233e-02 -3.055441998534696446e-01 -1.323188570070799389e-02 9.058391955383430227e-01 2.800398188791443310e+00 -9.474163384498980323e-01 -3.554686561800032285e-01 -3.194042836186259393e+00 2.185346188781343013e-01 -2.544691330499729287e-01 -1.585368092383583399e-03 3.517220355785943386e+00 4.326902408988245879e-02 8.655006978690352529e-03 -9.510266775860135545e-04 9.509728823203496099e-04 1.732848278138625631e-01 5.614511658537133520e-01 1.301322581340256801e-01 6.106463506326030632e+00 -5.467411538234792645e-02 -5.110414643587719494e-05 2.308500443501730892e-01 -1.883288550128462462e-05 1.875531562808267991e-05 -1.876463766998154314e-02 -3.136800014613709386e+00 3.050122701058440633e+00 -5.469859332916170158e-02 -1.182391113196468169e-02 -2.314693563307499702e-01 -5.721635055368630429e-02 -2.884375852856381872e+00 -4.907723524391852110e-02 1.556395284863522654e+01 2.364261390952531738e-01 5.126969668537871838e-01 -3.124812772717640644e-02 -6.396783225350868244e-05 1.849585870730766080e-03 -2.656722644847307468e-01 1.567478443129804305e-02 -8.898736560831908005e-01 -3.554942312595131548e-02
-1.515105739658020866e+04 -6.329972138548434657e+00 2.717596716917624581e+05 1.279767462695384893e+03 7.997762807273151338e+03 1.886200711904732152e+00 -4.267722931950903876e+04 -1.176026369986665668e+05 4.680624313642358175e+04 6.665967893431569792e+03 4.564084248430988282e+02 -1.736758061730088230e+04 -4.259357554448104565e+03 8.023630652746864200e+01 -1.511512965381453687e+05 4.256126302115599174e+03 1.554092977388650070e+02 6.270368418511176856e+01 -6.302145896596059771e+01 -8.745770002132254376e+03 -2.044913387776225863e+04 -1.839268373980845439e+01 -8.666927210616664752e+02 1.320787875569948483e+03 1.696473507091789124e+00 -2.568488352230460237e+02 -1.457603462341386376e+02 -4.049019055902643771e+00 8.306241424641804088e+02 4.476962144088075206e+02 -1.286566266331142688e+05 -5.363260159583243876e+03 -2.112503445190526747e+02 2.731478656440539226e+02 -9.103081906705272559e+03 -1.267085903070482309e+05 1.067276300820638426e+04 -5.405593169318073196e+05 -1.243710221276375705e+04 -2.922825001879966658e+04 6.512607151097099631e+03 1.304173683687438334e+01 -9.136157186331350033e+01 5.854867780705504265e+04 -6.133133724114881034e+02 1.252817536764299007e+02 1.766207459526830007e+03
-1.143652668090778803e+02 -3.573501218805322233e-02 1.279767462695384893e+03 7.594509916148267870e+00 6.389629348540067610e+01 1.054193122206447536e-02 -2.066536053257085257e+02 -5.479365977745193277e+02 2.227272638444065649e+02 7.905732551599925273e+01 2.561509087442815247e+00 -6.613535175257517551e+01 -1.601562979896817396e+01 3.429326982127929857e-01 -7.141221489637837294e+02 7.863183879761900918e+00 5.465435795707009881e-01 2.455691164081180711e-01 -2.456349895878038314e-01 -4.335431575270069970e+01 -1.153645250618648532e+02 -1.019588072209145213e-01 -4.895846634413171472e+00 5.207317054852535598e+00 4.672311955100910859e-03 1.160626915530933445e+01 -1.265871973801772563e-02 -4.137216256653486642e-03 4.503010511759171663e+00 2.518504940712106954e+00 -6.056379073205519035e+02 -9.867405342377205457e+00 -7.421140692652320459e-01 -1.153270494363840193e+01 -2.213055202683102962e+01 -5.378326080601538024e+02 1.375116683043273724e+01 -2.907211774917209823e+03 -5.437078964085765165e+01 -1.249364299812347667e+02 7.440531505983053684e+00 1.075667482309229303e-02 -4.024841809213469124e-01 1.116598420016387507e+02 -3.382955962567073094e+00 6.959158426837930289e-01 8.438911245915980075e+00
-1.272009333337824955e+03 -3.055441998534696446e-01 7.997762807273151338e+03 6.389629348540067610e+01 7.458221429077185576e+02 8.983952865257899267e-02 -1.263804454324780636e+03 -3.430540142951540020e+03 1.352231684063732473e+03 1.117923142288515919e+03 2.185265689257550648e+01 -2.232440645233888858e+02 -6.159046275690902661e+01 1.695300999005931786e+00 -4.457235308583351980e+03 -8.852294998029802287e+01 1.721912235706970717e+00 9.289940409864004822e-01 -9.134542277287350798e-01 -2.668977379513912638e+02 -9.226568748779152429e+02 -8.682034233636095610e-01 -4.203732328378381311e+01 3.083662142189059097e+01 9.491480182555656411e-03 2.022321863288935333e+02 7.553104342514119551e+00 1.464356463468251823e-01 3.417187388197299214e+01 2.151317522203904531e+01 -3.797272114817344573e+03 1.123881438010791101e+02 -2.327290683756884526e+00 -2.018230393040625188e+02 1.009430161967231072e+02 -2.681114389957314870e+03 -3.312941830609340741e+02 -2.191453689993185617e+04 -2.720510117832529318e+02 -5.782870272619611569e+02 -2.238044638618025886e+02 -5.315174907589131914e-01 -2.107352989806178911e+00 -1.086145481534905684e+03 -2.652757129610060716e+01 5.935334568853953385e+00 4.909924923357691284e+01
-1.603117844473702369e-01 -1.323188570070799389e-02 1.886200711904732152e+00 1.054193122206447536e-02 8.983952865257899267e-02 4.179325080987524206e-03 -2.784773901153225206e-01 -8.269535488091288578e-01 2.800106275630374619e-01 1.048686458084130829e-01 9.771348010043433563e-01 -6.573475220720255419e-02 7.534916196011623435e-02 4.539293644437548481e-04 -1.049945720260344162e+00 -1.310597000924035999e-02 -2.568345246852155560e-03 2.804490746198741338e-04 -2.803860109687141998e-04 -5.237111181434497137e-02 -1.651102547623057859e-01 -4.323463404895235701e-02 -1.856369479937853839e+00 1.441567778649566027e-02 1.433598720242874732e-05 -6.562760775648168732e-02 2.747130643058951939e-05 -5.128301470334867833e-06 5.581058097878525449e-03 9.511996267055325971e-01 -9.051950241098415395e-01 1.656449929137807087e-02 3.508079236142553747e-03 6.580683660256700374e-02 1.236724482651869496e-02 8.896849919074913959e-01 1.345480435595190240e-02 -4.660401618311982297e+00 -6.831881973919937123e-02 -1.517509021247818723e-01 8.527956675209573748e-03 1.737545497666987014e-05 -5.368058071286267458e-04 7.372804537096727673e-02 -4.544734545239317164e-03 2.962607526130665581e-01 1.171980148848524202e-02
2.418003929296801743e+03 9.058391955383430227e-01 -4.267722931950903876e+04 -2.066536053257085257e+02 -1.263804454324780636e+03 -2.784773901153225206e-01 9.181551604737243906e+03 1.630781925047035838e+04 -7.947728468098207486e+03 -1.214197046687663033e+03 -6.636326354892996449e+01 3.328198768533859493e+03 3.373380773106921424e+02 -9.553766343406680406e+00 2.437500240582478364e+04 -4.880132094569175933e+02 -1.286884486655958959e+01 -1.061606051890846913e+01 1.064696083408508542e+01 1.843256330393646977e+03 3.434176698056767691e+03 2.781852170637013622e+00 1.257859283176446468e+02 2.665908700312492101e+02 6.435677066609075958e-02 -5.270005222900701938e+02 1.357457636368226694e+01 4.662677423875388749e-01 -1.536662599419362607e+02 -6.479480849721193181e+01 1.923989535941127542e+04 6.134692577250135628e+02 1.746078433833708488e+01 5.260647847379551649e+02 3.156793422145768545e+03 1.682091939682573138e+04 -1.274241119476394260e+03 9.240446714751681429e+04 1.722686144646171670e+03 5.040528219553708368e+03 -7.299368715704409851e+02 -1.368614940812695968e+00 1.241874838872783471e+01 -7.574856314612309689e+03 7.640854062517227874e+01 -1.895350201835621817e+01 -5.479418181706477071e+02
6.485191430722699806e+03 2.800398188791443310e+00 -1.176026369986665668e+05 -5.479365977745193277e+02 -3.430540142951540020e+03 -8.269535488091288578e-01 1.630781925047035838e+04 5.278009204173199396e+04 -1.975205277323599512e+04 -2.688483755088579073e+03 -2.009984945698464003e+02 7.011200291699346963e+03 2.134643968756016420e+03 -3.745871269302985951e+01 6.485734625499735557e+04 -2.016419449427474547e+03 -7.746833904499366952e+01 -2.653990740459581588e+01 2.669608814125903251e+01 3.376902088182502212e+03 8.637391343807532394e+03 8.004662570028321156e+00 3.818492422084690929e+02 -9.877609452805014598e+02 -1.020870867718390862e+00 6.327411401427846158e+02 7.219023764909562146e+01 1.920164595193451618e+00 -3.389087905744443106e+02 -1.974242182940678560e+02 5.652373933201716864e+04 2.542306771478984501e+03 1.053324280773873625e+02 -6.412529890635839820e+02 2.442897079053620928e+03 5.758188037723620801e+04 -5.022593125699077063e+03 2.267768995898989961e+05 5.595583088752606272e+03 1.228040648749066713e+04 -3.108091695050374256e+03 -6.306195153657990993e+00 4.128847371976634406e+01 -2.703863712500286420e+04 2.827853860476881209e+02 -5.451819031444002661e+01 -5.268664053158043998e+02
-2.580200163149524997e+03 -9.474163384498980323e-01 4.680624313642358175e+04 2.227272638444065649e+02 1.352231684063732473e+03 2.800106275630374619e-01 -7.947728468098207486e+03 -1.975205277323599512e+04 8.300517559442851052e+03 1.109119952682434359e+03 6.809527544500014073e+01 -3.165960532780784888e+03 -6.559493784584639116e+02 1.343239379045206583e+01 -2.621349172197181542e+04 7.244397980454797334e+02 2.415070803369870944e+01 1.115451876324867087e+01 -1.120879607901605013e+01 -1.630678159016764994e+03 -3.576086726096518305e+03 -2.702132033836248670e+00 -1.292998494440366244e+02 1.373889424515304540e+02 2.099102877336066764e-01 5.220853832762782787e+01 -2.488304611312925729e+01 -6.964030447343398933e-01 1.490797938662049660e+02 6.686853988888202593e+01 -2.197223863629206244e+04 -9.127415610442787965e+02 -3.282061524079897907e+01 -4.963489721606963201e+01 -1.938365531159947523e+03 -2.122471119911616188e+04 1.851546425765530785e+03 -9.375036190951349272e+04 -2.136788970892842826e+03 -5.226598845801762764e+03 1.125494711040555558e+03 2.233114868592628977e+00 -1.559503796501431694e+01 1.027954295631379500e+04 -1.023164369955164261e+02 1.838962427780018061e+01 3.615137302269216661e+02
-1.864994445015820929e+03 -3.554686561800032285e-01 6.665967893431569792e+03 7.905732551599925273e+01 1.117923142288515919e+03 1.048686458084130829e-01 -1.214197046687663033e+03 -2.688483755088579073e+03 1.109119952682434359e+03 1.876620521115625706e+03 2.544430674989687446e+01 9.127913343630480369e+01 3.407208606639866133e+01 4.823834690021185923e-01 -3.752626276700388189e+03 -3.337516303474888559e+02 -2.242586331798888999e+00 -1.949739522538244396e-01 2.386212781321424836e-01 -2.653530673119707899e+02 -1.144267327156750753e+03 -1.019582648672780145e+00 -4.930957561640553877e+01 -2.175242399956684025e+01 -5.902257417712682835e-02 4.519229188074355079e+02 2.087892588142572237e+01 4.427555781327183193e-01 3.946204267586340109e+01 2.506142099196397766e+01 -3.103374845148563963e+03 4.223199614432027147e+02 3.075151738830517179e+00 -4.518038120885193507e+02 3.628063450927645590e+02 -9.656343102130227862e+02 -1.059672030612085337e+03 -2.590335854727194237e+04 -1.125113805307862407e+02 -2.202214958966709730e+02 -6.920765281657345440e+02 -1.551897654038643104e+00 -9.986432979423915945e-01 -4.378782104175961649e+03 -2.842143679403935508e+01 6.987312984309095754e+00 5.588047473546483701e+01
