1.050896749927997007e+04 3.331776247667191637e+04 -1.282325388314216616e+04 -1.417926764946386174e+04 -3.805254845350737924e+03 3.843570362860606906e+02 -3.134612524684702294e+04 4.087205124642717919e+02 -1.974314565849792871e+02 3.491193139289509251e+00 -1.723866330522945191e+03 -2.150032669793020887e+03 1.186689469379796174e+04 -3.693795764496202082e+03 -1.074971438121476058e+04 0.000000000000000000e+00 -3.017814849771871231e+05 -9.938849168228424560e+02 -5.219938943975811526e+03 -1.457657128263249888e+03 0.000000000000000000e+00 -2.096412329497130411e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.149776996355396477e+03 0.000000000000000000e+00 2.875742447816055119e+03
3.331776247667191637e+04 1.146708345750945155e+05 -4.175580825957744673e+04 -5.152671986859563913e+04 -1.415011101065077673e+04 7.044833365233102995e+02 -1.091138606612123695e+05 -2.331787525735196141e+03 -2.428404639707503350e+02 5.584099721778812864e+00 -4.899106960650849942e+03 -6.417151002918254562e+03 3.914363659165752324e+04 -1.378842917772998771e+04 -4.552814547032658447e+04 0.000000000000000000e+00 -9.840361213410935597e+05 -4.200197684379879320e+03 -1.705561590679911023e+04 -4.410587325149235198e+02 0.000000000000000000e+00 -2.262787226731184820e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.540469984147900959e+02 0.000000000000000000e+00 9.286039887316816021e+03
-1.282325388314216616e+04 -4.175580825957744673e+04 1.603197300904701660e+04 1.787057965858442549e+04 5.257102459600278962e+03 -3.923744506561094454e+02 3.929888972490664310e+04 9.681663260537771976e+02 9.187057044433350939e+01 -2.648695110942484110e+00 2.112080274699919755e+03 2.590392216161933447e+03 -1.463945594599021206e+04 5.257032341457117582e+03 1.466854966086560853e+04 0.000000000000000000e+00 3.677907026821680483e+05 1.367458140650523546e+03 6.593538051219392401e+03 6.896208519539801500e+02 0.000000000000000000e+00 1.274993961532437492e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.002643662048227725e+03 0.000000000000000000e+00 -3.619412191879755937e+03
-1.417926764946386174e+04 -5.152671986859563913e+04 1.787057965858442549e+04 2.412838172623860737e+04 6.336611474625564369e+03 -1.528875594211949647e+02 4.949881429948138248e+04 1.264895174078725404e+03 7.290991888533922349e+01 -1.472076290921184416e+00 1.843509299493246999e+03 2.585594276329260083e+03 -1.713707310068109655e+04 6.049228712313396500e+03 2.277220228099655287e+04 0.000000000000000000e+00 4.299585430081299855e+05 2.090449132247474608e+03 7.288551770025202131e+03 -6.022069282586672898e+02 0.000000000000000000e+00 2.438828980139069180e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.205519143106946558e+03 0.000000000000000000e+00 -3.917549864426351178e+03
-3.805254845350737924e+03 -1.415011101065077673e+04 5.257102459600278962e+03 6.336611474625564369e+03 2.497751979083582683e+03 3.563234100814459993e+01 1.339785912746601753e+04 2.923215159931183280e+03 -2.185481889114981868e+02 2.234997933836571526e+00 6.119985935852530474e+02 6.582771106919694830e+02 -4.567513620823855490e+03 2.646650992337190019e+03 7.287372465312200802e+03 0.000000000000000000e+00 1.077636170778260857e+05 6.975617584724114977e+02 2.387824803563612477e+03 -1.627950209430093309e+03 0.000000000000000000e+00 -1.887514577138824645e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.332475334129339899e+03 0.000000000000000000e+00 -1.203203291155895158e+03
3.843570362860606906e+02 7.044833365233102995e+02 -3.923744506561094454e+02 -1.528875594211949647e+02 3.563234100814459993e+01 5.940742515327467288e+01 -6.030920660942937275e+02 5.477300607157528702e+02 -5.117432012559415710e+01 8.337183621640322784e-01 -8.998127710402179957e+01 -1.110177259110019179e+02 3.633696371310443851e+02 4.785340654713876773e+01 4.570533455895863995e+02 0.000000000000000000e+00 -1.040039702943216435e+04 4.268349269752430075e+01 -1.002727557173592743e+02 -4.437212597687320681e+02 0.000000000000000000e+00 -5.754460358417582411e-01 0.000000000000000000e+00 0.000000000000000000e+00 -6.190230959270015774e+02 0.000000000000000000e+00 9.066039611615809690e+01
-3.134612524684702294e+04 -1.091138606612123695e+05 3.929888972490664310e+04 4.949881429948138248e+04 1.339785912746601753e+04 -6.030920660942937275e+02 1.040707686128860951e+05 2.133193982544361006e+03 2.326015909040610836e+02 -5.069454389226623725e+00 4.482899520052708795e+03 5.979328499530857698e+03 -3.706915317198950652e+04 1.296902823790247930e+04 4.432185034952333081e+04 0.000000000000000000e+00 9.313261868175008567e+05 4.088953237375992103e+03 1.603441112529953716e+04 1.356874569872854863e+02 0.000000000000000000e+00 1.910335900721247482e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.528236890601246500e+02 0.000000000000000000e+00 -8.706863666892444598e+03
4.087205124642717919e+02 -2.331787525735196141e+03 9.681663260537771976e+02 1.264895174078725404e+03 2.923215159931183280e+03 5.477300607157528702e+02 2.133193982544361006e+03 1.124674104716086003e+04 -9.483670837092759029e+02 1.268685557820094267e+01 6.006357302715989022e+01 -4.852985723934921793e+02 2.371039327491845654e+02 3.441285070009339506e+03 8.678869898603445108e+03 0.000000000000000000e+00 -3.299742163225070544e+04 9.050980063654037622e+02 1.748827274716099282e+03 -6.684609576344548259e+03 0.000000000000000000e+00 -9.081541442964816468e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.016975975070043205e+03 0.000000000000000000e+00 -2.838333775833986010e+02
-1.974314565849792871e+02 -2.428404639707503350e+02 9.187057044433350939e+01 7.290991888533922349e+01 -2.185481889114981868e+02 -5.117432012559415710e+01 2.326015909040610836e+02 -9.483670837092759029e+02 8.842079845741631061e+01 -1.088105420607970109e+00 1.998035962607427862e+01 7.814353362456444074e+01 -1.904187750230789220e+02 -2.720934359967217802e+02 -6.027014081500038856e+02 0.000000000000000000e+00 7.288523505192108132e+03 -6.488657611128860481e+01 -6.210218358506906355e+01 6.148533829602206424e+02 0.000000000000000000e+00 7.930246091309538503e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.716179480527433725e+02 0.000000000000000000e+00 -1.395417465958368197e+01
3.491193139289509251e+00 5.584099721778812864e+00 -2.648695110942484110e+00 -1.472076290921184416e+00 2.234997933836571526e+00 8.337183621640322784e-01 -5.069454389226623725e+00 1.268685557820094267e+01 -1.088105420607970109e+00 1.634793336877118919e-02 -5.892409402335774260e-01 -1.185174984588906355e+00 3.468480564642934194e+00 2.789417312457690645e+00 8.397107789654576493e+00 0.000000000000000000e+00 -1.149457836118582748e+02 8.397200103495151557e-01 4.063045711002483684e-01 -8.088811223105793147e+00 0.000000000000000000e+00 -1.113679569678978180e-02 0.000000000000000000e+00 0.000000000000000000e+00 -1.073255435904869159e+01 0.000000000000000000e+00 5.326970284449200621e-01
