3.621923687349326428e+03 6.442071632704420292e-01 -1.764690067570680549e+04 -2.809708385342262886e+02 -2.369676470111118306e+03 -1.898437821665250047e-01 3.054451776011173479e+03 7.952370610445406783e+03 -3.061053386042999136e+03 -3.094762450814476324e+03 -5.215791641813192570e+01 4.197873423560143351e+02 1.011890182665620301e+02 -1.694065769330279636e+00 1.022220449495817047e+04 2.042947161471440438e+02 6.158958980034362867e+02 1.789409890600230483e+03 1.403241680849312223e+00 1.072417348176415430e+02 -4.567383599902157698e+01 1.137118993871712863e-02 -4.421493528757417266e+02 -1.317384459621806725e+00 -3.928227108947727753e-01 -1.063495583369394808e+02 -5.760742421843610117e+01 8.011885698238914301e+03 -2.702196789891889352e+02 3.046429328419200999e+00 4.410158944734012607e+02 -3.164529129570031500e+02 5.583718163337183796e+03 8.435878387906745957e+02 5.373187922554766556e+04 6.245776066469244370e+02 1.186843211555873495e+03 5.656269604835295013e+02 5.112356844196852101e+00 2.177025852876180778e+00 2.379674071180991632e+03 6.564148402166023288e+01 -1.584106718402633263e+01 -1.357613368764180564e+02
6.442071632704420292e-01 3.315134626135830126e-02 -4.989265405672167475e+00 -6.107957492189484972e-02 -4.078007111879159430e-01 -9.655353104434515055e-03 6.704091213602174637e-01 2.422366109425179825e+00 -7.604060399064370701e-01 -4.451366810339040803e-01 -2.580567257443809215e+00 1.155420359309176637e-01 -2.256218542075643374e-01 -6.467284987277685613e-04 2.854247672182012696e+00 5.269677888580476255e-02 1.286491873128897123e-01 4.224819403004266283e-01 7.123792537147355386e-02 5.273635777331080021e+00 -5.884506457570358451e-02 -3.789202877278440978e-05 2.210090296785319486e-01 2.461448166644523245e-05 6.344272843124264215e-06 -2.080534043667681132e-02 -2.844087384735652702e+00 2.341799087889564035e+00 -6.931703714446747766e-02 -8.502966300025980445e-03 -2.216445860252859168e-01 -1.526637881374506289e-01 -2.553822802766675615e+00 -1.739636985207085318e-02 1.374888625604183190e+01 2.052004167275638946e-01 3.585093572060573663e-01 -1.056709610897910157e-02 -7.298072982827254651e-05 7.353134463020130586e-04 -1.082696653639901169e-01 1.517935150266522606e-02 -8.038343758017754137e-01 -2.107163513675777353e-02
-1.764690067570680549e+04 -4.989265405672167475e+00 2.308886592827517015e+05 2.233557947515635078e+03 1.044506627222373208e+04 1.440406761749611464e+00 -3.878030603346303542e+04 -1.059143083229171170e+05 4.111663710977941082e+04 9.362362749043710210e+03 3.767163485003778760e+02 -1.392786685967883568e+04 -3.692058543797865241e+03 3.226958216810814406e+01 -1.331767078309049248e+05 3.817349797854633835e+03 -7.813675031973409205e+03 -1.550929587246437404e+04 -9.944388732966249478e+00 -7.659863975069340540e+02 9.976643471446551530e+02 9.701605755894564531e-01 -2.636712834076099199e+01 -1.421597948204242812e+01 -3.947325747821203379e+00 9.661004684675012868e+02 4.159302317618448228e+02 -1.048072302423483634e+05 -4.999388952486750895e+03 -1.506459786673619874e+02 4.281836991716546237e+01 -6.133691059209965715e+03 -1.100180565534477792e+05 1.027716099207364095e+04 -5.115381035866691964e+05 -1.113508913338289130e+04 -2.400658329204547044e+04 6.092716790810937709e+03 4.454010444077699304e+01 -3.723530170041824050e+01 4.929137121752552775e+04 -6.092888099721169510e+02 1.115701723647035521e+02 1.774209867433366071e+03
-2.809708385342262886e+02 -6.107957492189484972e-02 2.233557947515635078e+03 2.787249904637934961e+01 1.760505713524979683e+02 1.788010173069198849e-02 -4.051188198570807231e+02 -9.951959250451135404e+02 4.054476065444250708e+02 2.057811136469588291e+02 4.800170804021546722e+00 -1.053239797682514762e+02 -2.332573758312438983e+01 2.650462062538317398e-01 -1.297661860055200577e+03 9.276103854646116531e+00 -8.311215649333868782e+01 -1.847559449954851516e+02 -1.287375772704274501e-01 -9.820288164125901886e+00 4.161940410669524582e+00 1.561361642772997414e-03 2.802417860465081745e+01 -6.681574816895404639e-03 -3.094184805451101038e-04 1.130954030465202287e+01 5.298441733325893743e+00 -1.006896071317279279e+03 -1.201130020485855709e+01 -8.842869881071265814e-01 -2.788001983456973321e+01 -2.639819702047483929e+01 -9.002388992919012480e+02 1.009730321834582867e+01 -5.822477840375909182e+03 -9.695332663762566483e+01 -2.074935254868580898e+02 2.812479325507601047e+00 -2.905213127804247633e-02 -3.241793998307000990e-01 1.309734260798188359e+02 -6.942210461522464904e+00 1.451609978258099787e+00 1.954409307897665826e+01
-2.369676470111118306e+03 -4.078007111879159430e-01 1.044506627222373208e+04 1.760505713524979683e+02 1.560372308167675783e+03 1.202951131786082206e-01 -1.774955753192141628e+03 -4.729945640948058099e+03 1.786524478466144274e+03 2.067926473984980476e+03 3.319222089496201278e+01 -1.796245239151330964e+02 -4.774449151778062372e+01 9.448356858508841771e-01 -6.043408130608802821e+03 -1.648785756249992289e+02 -3.561043747500791028e+02 -1.111728620241830413e+03 -8.934047652148477958e-01 -6.830872635699464013e+01 3.087261282398766937e+01 -9.864342573630691460e-03 2.948767667593498913e+02 9.974013956016924976e-01 2.953746201792236681e-01 6.557717546446345125e+01 3.666509795247142023e+01 -4.755039482382640927e+03 2.177583009853057092e+02 -1.215905575580326525e+00 -2.941984631912624764e+02 2.783682095252787008e+02 -3.070666634414031250e+03 -6.461783068020404244e+02 -3.301218243633040402e+04 -3.480577533844378308e+02 -6.279512822913573018e+02 -4.281663051952351111e+02 -3.801341255373844596e+00 -1.231033732320224061e+00 -1.950126406519623288e+03 -4.063868787461770182e+01 1.008770867267427818e+01 7.613300583989274628e+01
-1.898437821665250047e-01 -9.655353104434515055e-03 1.440406761749611464e+00 1.788010173069198849e-02 1.202951131786082206e-01 2.995863747043905987e-03 -2.049166690528762269e-01 -6.887769469914204468e-01 2.196414568423999403e-01 1.339410316693608050e-01 7.736751438023097283e-01 -3.283977127857042738e-02 6.666848773588696098e-02 1.751043058416017824e-04 -8.265161864400044633e-01 -1.784399578621131618e-02 -3.918193946054027155e-02 -1.234399366210571086e-01 -2.325545936738286634e-02 -1.571569522543928565e+00 1.457121362128952630e-02 9.734113976888474445e-06 -5.925174876626585624e-02 5.103033910911878055e-06 1.625100741074461556e-06 6.152962484295006543e-03 8.450568442852643969e-01 -6.716451426118713597e-01 2.346493678584252868e-02 2.525728256325833043e-03 5.942720819530122878e-02 4.077182821314777328e-02 7.909862786727090977e-01 -3.266631524771157827e-03 -4.068683658098064093e+00 -5.677777079434834229e-02 -1.025516663798580475e-01 -2.187881271759198939e-03 -2.128557179309665623e-05 -2.037773505207158436e-04 -2.430846182386826090e-03 -4.351231416857135291e-03 2.629576079964270341e-01 7.593860435229591969e-03
3.054451776011173479e+03 6.704091213602174637e-01 -3.878030603346303542e+04 -4.051188198570807231e+02 -1.774955753192141628e+03 -2.049166690528762269e-01 9.903523751154945785e+03 1.473134043333966838e+04 -7.918939825974510313e+03 -1.827617441542298138e+03 -5.325045660139348769e+01 3.141311685206900620e+03 1.412086868353363514e+02 -3.368165737148854699e+00 2.318865696763982851e+04 -3.511394909830263487e+02 2.027904959597705329e+03 2.915207558875182258e+03 1.452417655744658420e+00 1.082229456431275167e+02 4.554115949643024805e+02 1.852976762529935095e-01 -7.484884350051280535e+02 1.239524310123562012e+00 3.467562031350944207e-01 -2.053760563069239709e+02 -5.849583263649488174e+01 1.634997979677107105e+04 4.574079751983286428e+02 6.913327085471481226e+00 7.482271710107239642e+02 3.090450676022070184e+03 1.413418222343228263e+04 -1.010049916027000108e+03 9.871826310223968176e+04 1.572549895646700634e+03 4.721676014545939324e+03 -5.297969979241909186e+02 -3.205358675538589885e+00 4.980123724944158781e+00 -5.515233768721037450e+03 9.223046008942364438e+01 -1.630486254411543712e+01 -7.076410778099842673e+02
7.952370610445406783e+03 2.422366109425179825e+00 -1.059143083229171170e+05 -9.951959250451135404e+02 -4.729945640948058099e+03 -6.887769469914204468e-01 1.473134043333966838e+04 5.135137042426977860e+04 -1.796801552411426019e+04 -3.991165800756887620e+03 -1.803390512489625621e+02 5.689073277157842313e+03 2.129626476796544466e+03 -1.670230903615645346e+01 6.035579532053431467e+04 -2.035346199499982959e+03 2.940698754096023549e+03 6.814502060422609247e+03 4.715130921426403887e+00 3.666879467402793580e+02 -1.023286544050915268e+03 -7.578284355393025695e-01 7.231372401392570737e+02 7.670054383210496596e+00 2.126135273226904321e+00 -4.036062705587129926e+02 -1.993879459135907837e+02 4.921710094256774028e+04 2.667925274340808755e+03 8.594907114107516577e+01 -7.329928769864957303e+02 9.675450687805339385e+02 5.448459033031679428e+04 -5.437170474797652787e+03 2.223079172497458057e+05 5.392478479067954140e+03 1.042041012564340781e+04 -3.288610906624645395e+03 -2.466091120267997638e+01 1.827214810960338909e+01 -2.545662141106927811e+04 2.885374546305958461e+02 -5.289316209976572480e+01 -4.421973145601367037e+02
-3.061053386042999136e+03 -7.604060399064370701e-01 4.111663710977941082e+04 4.054476065444250708e+02 1.786524478466144274e+03 2.196414568423999403e-01 -7.918939825974510313e+03 -1.796801552411426019e+04 7.718762836341542425e+03 1.593441905860486031e+03 5.734332093735767444e+01 -2.764204766676034069e+03 -5.206752009096496749e+02 5.320188005030488831e+00 -2.398853127935956218e+04 6.429026356696475659e+02 -1.615475077596508299e+03 -2.836808015452149903e+03 -1.493738441285608065e+00 -1.165613702770129549e+02 1.529047905430801002e+01 6.659119253468440136e-02 1.648428681585658069e+02 -2.449457231238218569e+00 -6.752293308793319015e-01 1.843803687373557523e+02 6.334591457005416970e+01 -1.833294592014762384e+04 -8.415904094349273237e+02 -2.173139830891415869e+01 -1.624745215581126843e+02 -1.683549786001836992e+03 -1.851852884493247257e+04 1.787865990732368346e+03 -9.321833595961052924e+04 -1.952223084071232961e+03 -4.577953922290248556e+03 1.049570510927702571e+03 7.521897925896018577e+00 -6.422085890473466563e+00 8.718460378039064381e+03 -1.063885774356159715e+02 1.676666040320556306e+01 4.293787227842761354e+02
-3.094762450814476324e+03 -4.451366810339040803e-01 9.362362749043710210e+03 2.057811136469588291e+02 2.067926473984980476e+03 1.339410316693608050e-01 -1.827617441542298138e+03 -3.991165800756887620e+03 1.593441905860486031e+03 2.916794381708719811e+03 3.768813682103234441e+01 9.510983761287165805e+01 6.480105966843248666e+01 3.497307579606993566e-01 -5.471825046568014841e+03 -4.157510646348468981e+02 -3.731719993125953465e+02 -1.313912323463983739e+03 -1.029969980153878639e+00 -7.789408444349422211e+01 -3.258150226357915358e+01 -7.051431506974367713e-02 5.398711688135740587e+02 2.194248805414949821e+00 6.378064371005107702e-01 7.517008688079151568e+01 4.159561021184467222e+01 -4.175519197974562303e+03 5.476201105270885137e+02 3.743838638477701597e+00 -5.395247907484996404e+02 4.798071400274189386e+02 -1.238232433726814179e+03 -1.457308276335335449e+03 -3.791517133033247228e+04 -1.878080900958628376e+02 -3.129496113978350991e+02 -9.416583825623371240e+02 -8.003255601119587226e+00 -7.055962618617890314e-01 -5.120681871724436860e+03 -4.330687654211914861e+01 1.165699223936797679e+01 9.401808257512414002e+01
-5.215791641813192570e+01 -2.580567257443809215e+00 3.767163485003778760e+02 4.800170804021546722e+00 3.319222089496201278e+01 7.736751438023097283e-01 -5.325045660139348769e+01 -1.803390512489625621e+02 5.734332093735767444e+01 3.768813682103234441e+01 2.036283446985904959e+02 -7.759770010168104193e+00 1.828012397438347136e+01 4.529396039941843699e-02 -2.161168567194025627e+02 -5.496279829150799934e+00 -1.024125637169899861e+01 -3.333233703400316017e+01 -5.846251660059478716e+00 -4.150011491746813590e+02 3.854509926760033789e+00 2.460684896433527110e-03 -1.552235259860312411e+01 4.660799272954326868e-03 1.370043221460704201e-03 1.643504814345165821e+00 2.235089205248840472e+02 -1.758202233151509120e+02 7.228200028888061901e+00 6.934740229505835796e-01 1.556840448855463244e+01 1.177039969564648203e+01 2.148603908528909585e+02 -3.100150606158559974e+00 -1.085409722522690572e+03 -1.468727194285026449e+01 -2.612727144323976347e+01 -1.999329581662737443e+00 -1.723918973762136181e-02 -5.282925928949190608e-02 -9.365334226412910468e+00 -1.160416251516250830e+00 6.600422849462030683e+01 1.926370733302575244e+00
4.197873423560143351e+02 1.155420359309176637e-01 -1.392786685967883568e+04 -1.053239797682514762e+02 -1.796245239151330964e+02 -3.283977127857042738e-02 3.141311685206900620e+03 5.689073277157842313e+03 -2.764204766676034069e+03 9.510983761287165805e+01 -7.759770010168104193e+00 1.292486906082331416e+03 1.612977522039216467e+02 -1.695473197027911771e+00 8.229910958080132332e+03 -3.534840653411965832e+02 6.275636834827483881e+02 7.820750646429033850e+02 1.766061401527271590e-01 1.538821503544560265e+01 7.427188914138559994e+01 -1.046503920606632609e-02 -1.075762624358646846e+01 1.516279332827414894e+00 4.319177823832718865e-01 -5.886936429235574764e+01 -8.586122262753193013e+00 6.017650612693784751e+03 4.631881044169679171e+02 7.494347541245117483e+00 1.032941457797514495e+01 1.200151049939697259e+03 6.433817963493175739e+03 -1.093462808640871572e+03 2.785549023678576486e+04 6.619130917370587213e+02 1.816908632395313816e+03 -6.497859922236519878e+02 -4.889844679867355381e+00 2.141409630912725959e+00 -4.884975523096772122e+03 2.803110427345499289e+01 -1.919633903259655883e+00 -2.097934241976953160e+02
1.011890182665620301e+02 -2.256218542075643374e-01 -3.692058543797865241e+03 -2.332573758312438983e+01 -4.774449151778062372e+01 6.666848773588696098e-02 1.412086868353363514e+02 2.129626476796544466e+03 -5.206752009096496749e+02 6.480105966843248666e+01 1.828012397438347136e+01 1.612977522039216467e+02 1.437867333317472003e+02 -8.518921827722540918e-01 2.011363829561845250e+03 -1.422939898924482804e+02 2.259841410235005554e+01 1.526451219313164245e+02 -5.060313216339552556e-01 -3.757077873683911662e+01 -1.051368624528185052e+02 -7.368427832792809329e-02 1.349504837351117601e+02 5.823691151833156887e-01 1.638937775456331958e-01 -6.970869488048223594e+00 2.014888313079817550e+01 1.848276791593852522e+03 1.869197174956295555e+02 5.757522371942707551e+00 -1.355584387368969885e+02 -1.236257136481673200e+02 2.628436704479447599e+03 -3.961677322540645036e+02 5.236456874006769795e+03 2.332352160940677948e+02 3.327515532726525294e+02 -2.498738490166289807e+02 -2.004059724143831822e+00 8.153371323190080622e-01 -1.656164592986414164e+03 9.665082948301389365e+00 5.720724857772777838e+00 2.796971914469458653e+01
-1.694065769330279636e+00 -6.467284987277685613e-04 3.226958216810814406e+01 2.650462062538317398e-01 9.448356858508841771e-01 1.751043058416017824e-04 -3.368165737148854699e+00 -1.670230903615645346e+01 5.320188005030488831e+00 3.497307579606993566e-01 4.529396039941843699e-02 -1.695473197027911771e+00 -8.518921827722540918e-01 6.281062107304005541e-03 -1.816456027964467879e+01 9.051534048828160373e-01 -6.754335507441275865e-01 -1.822671373183863519e+00 -1.124269285037861592e-03 -9.177750987993733844e-02 5.617204771085894111e-01 3.394580627472092312e-04 -6.428465089042478819e-01 -3.666036549203626274e-03 -1.014570615705616711e-03 1.006334855099814962e-01 5.032045866181935473e-02 -1.547631840054466323e+01 -1.188101209149820425e+00 -3.463143756343454310e-02 6.469820922409742492e-01 2.289107829285946805e-01 -1.899708957598656767e+01 2.530401016265912517e+00 -5.745195647584612431e+01 -1.894401452770638317e+00 -3.268402281315266222e+00 1.572647529169209468e+00 1.220253084175650267e-02 -6.459762000323622175e-03 1.131145615989999165e+01 -8.811854295715637608e-02 1.258738435428133351e-02 -1.271083735993598293e-02
1.022220449495817047e+04 2.854247672182012696e+00 -1.331767078309049248e+05 -1.297661860055200577e+03 -6.043408130608802821e+03 -8.265161864400044633e-01 2.318865696763982851e+04 6.035579532053431467e+04 -2.398853127935956218e+04 -5.471825046568014841e+03 -2.161168567194025627e+02 8.229910958080132332e+03 2.011363829561845250e+03 -1.816456027964467879e+01 7.702948816833297315e+04 -2.136944586354385137e+03 4.681376961148136616e+03 9.029523173961841167e+03 5.714931915522920569e+00 4.394412494858461287e+02 -4.336896893397186545e+02 -4.710322990540267707e-01 -1.697033363546685507e+02 7.953932885345821546e+00 2.208030394553198050e+00 -5.682226053520759024e+02 -2.385510475112058373e+02 6.016715746536412189e+04 2.798085739053266479e+03 8.233127512778811763e+01 1.607721881764053080e+02 4.017055834325853539e+03 6.240494677129017509e+04 -5.775941699862419227e+03 2.978942118323920295e+05 6.362955071702763234e+03 1.402724811595869323e+04 -3.408594472559316728e+03 -2.475467348168798054e+01 2.121379896914233143e+01 -2.788455496628872788e+04 3.497254588384181488e+02 -6.412357295545304225e+01 -1.120017194875735413e+03
2.042947161471440438e+02 5.269677888580476255e-02 3.817349797854633835e+03 9.276103854646116531e+00 -1.648785756249992289e+02 -1.784399578621131618e-02 -3.511394909830263487e+02 -2.035346199499982959e+03 6.429026356696475659e+02 -4.157510646348468981e+02 -5.496279829150799934e+00 -3.534840653411965832e+02 -1.422939898924482804e+02 9.051534048828160373e-01 -2.136944586354385137e+03 2.467403265680397340e+02 -5.929531384417220607e+01 -4.163191583142317853e+01 1.701423634160993681e-01 1.157237320658804514e+01 8.278942506658611933e+01 6.910448012684203278e-02 -2.067844203587739855e+02 -1.110235882045402800e+00 -3.150531759645604502e-01 5.285634671442770660e+00 -6.015588357716366907e+00 -1.841611216726000293e+03 -3.241291270459767020e+02 -6.321139827044796711e+00 2.073270641266859684e+02 -1.590745566161890281e+02 -2.845981087085648142e+03 7.630566725518264093e+02 -2.411582521675006319e+03 -2.621043780114004562e+02 -4.946893940407707646e+02 4.762448668744689826e+02 3.801145917639682015e+00 -8.899161606702158389e-01 3.168261031491563244e+03 -6.949470517077095622e+00 -1.953336112546203873e+00 -3.489316705203771019e+00
6.158958980034362867e+02 1.286491873128897123e-01 -7.813675031973409205e+03 -8.311215649333868782e+01 -3.561043747500791028e+02 -3.918193946054027155e-02 2.027904959597705329e+03 2.940698754096023549e+03 -1.615475077596508299e+03 -3.731719993125953465e+02 -1.024125637169899861e+01 6.275636834827483881e+02 2.259841410235005554e+01 -6.754335507441275865e-01 4.681376961148136616e+03 -5.929531384417220607e+01 4.211582425295558210e+02 6.061735177959012617e+02 2.774001275544499823e-01 2.084129701627867348e+01 9.722855846765502008e+01 4.484358069539665786e-02 -1.582556394916979059e+02 1.997212332019133174e-01 5.332719952897091442e-02 -4.206726730919837109e+01 -1.125950534864133168e+01 3.288505001656276363e+03 7.713949880498573464e+01 1.098182134739509985e+00 1.581958143359929068e+02 6.099774949648279971e+02 2.812533910012764409e+03 -1.668616145356761820e+02 2.029181820714595960e+04 3.228252521966055610e+02 9.682496560340500764e+02 -8.531686623582260154e+01 -4.651804580662278199e-01 1.009021072484912018e+00 -9.739538437496504457e+02 1.881443240440006548e+01 -3.124261506386828202e+00 -1.441923233330399796e+02
1.789409890600230483e+03 4.224819403004266283e-01 -1.550929587246437404e+04 -1.847559449954851516e+02 -1.111728620241830413e+03 -1.234399366210571086e-01 2.915207558875182258e+03 6.814502060422609247e+03 -2.836808015452149903e+03 -1.313912323463983739e+03 -3.333233703400316017e+01 7.820750646429033850e+02 1.526451219313164245e+02 -1.822671373183863519e+00 9.029523173961841167e+03 -4.163191583142317853e+01 6.061735177959012617e+02 1.321130595950832685e+03 8.887536405285426655e-01 6.825958514393570908e+01 -5.765261235313742461e+00 3.148838947055746700e-04 -2.370187334404899957e+02 -7.142316577054039217e-02 -3.123495891089982796e-02 -7.793460869629429055e+01 -3.681214347907209827e+01 6.946325776078934723e+03 5.338200907998255929e+01 5.752806168265490072e+00 2.361272183481869433e+02 2.861216180832769282e+02 6.227353535725896108e+03 6.453286501555703047e+00 4.126831277078633138e+04 6.818351053706371658e+02 1.519908837370668607e+03 3.106303618663170951e+01 6.314914839753603681e-01 2.260223881684827241e+00 -6.180471865780808685e+02 4.567173252916349924e+01 -1.001822324340854742e+01 -1.493361445407592782e+02
