3.936113328256230943e+03 6.544397398426201606e-01 -1.863401591372969415e+04 -3.063225480680383157e+02 -2.540322679778054408e+03 -1.929212968079113133e-01 3.194359956851554216e+03 8.428478389767595218e+03 -3.202287794262446823e+03 -3.347889028795572813e+03 -5.436843850536711642e+01 4.284270964601487321e+02 1.031145002319548496e+02 -1.525304054833697798e+00 1.058980258596059321e+04 2.164364534750518203e+02 6.392164112708434232e+02 1.852939395517715639e+03 1.422743117236038968e+00 1.126705878438620800e+02 -5.068872690363691902e+01 1.115351249604255857e-02 -4.599078867568768487e+02 -4.146165029670390023e-01 -1.194205421059396173e+02 -6.085383932857289579e+01 8.664253861909723128e+03 -2.873766802940689331e+02 2.936395424710911861e+00 4.588698858834149519e+02 -3.509344270380573221e+02 5.762329389083236492e+03 9.146972378681094824e+02 5.674040139791377442e+04 6.470676494354843271e+02 1.223630859890045713e+03 6.026304424316630275e+02 0.000000000000000000e+00 5.336877492146501645e+00 0.000000000000000000e+00 1.953795578260014931e+00 2.516002024672543484e+03 6.977303274362283503e+01 -1.667458640237544998e+01 -1.427075064795899948e+02
6.544397398426201606e-01 3.098387671039742886e-02 -4.876436632666820259e+00 -6.207511737711988997e-02 -4.086641227975781887e-01 -9.053498343157991707e-03 6.518614326450421492e-01 2.372194403150985842e+00 -7.405764416386769744e-01 -4.533888879341375633e-01 -2.478854896652531892e+00 1.108555678217529872e-01 -2.183048816972152084e-01 -5.391422845902153760e-04 2.735745428020206038e+00 5.269991869635486104e-02 1.245628818860194109e-01 4.081632038972288212e-01 6.675579133941518528e-02 5.104849189033172863e+00 -5.720180002705892164e-02 -4.099722482725695063e-05 2.147980902448511364e-01 5.858081201868153468e-06 -2.176846419831923035e-02 -2.767731553636620490e+00 2.341528891023672898e+00 -6.958258959611002270e-02 -7.828816701293270577e-03 -2.154204590279128195e-01 -1.510844610737333005e-01 -2.479595447971626232e+00 -1.658471637984993557e-02 1.345230485753833172e+01 1.973221113722672115e-01 3.445370188939128053e-01 -9.878076896147620911e-03 0.000000000000000000e+00 -6.640333179497048030e-05 0.000000000000000000e+00 6.124017476308566852e-04 -1.016315525269294029e-01 1.490781820628766900e-02 -7.820906459225789309e-01 -2.076593104214606578e-02
-1.863401591372969415e+04 -4.876436632666820259e+00 2.350959061512855696e+05 2.356615170726501674e+03 1.087632596162226582e+04 1.409432489220368456e+00 -3.920142998659088335e+04 -1.081458192927905184e+05 4.156680387243334553e+04 1.007408722776474315e+04 3.783924326356321899e+02 -1.401712929134607657e+04 -3.711439038637612157e+03 2.804307071051677624e+01 -1.330614578274326050e+05 3.895374645052852429e+03 -7.868072510981261985e+03 -1.553374389065782634e+04 -9.717246232597219091e+00 -7.755192200899373347e+02 1.021430809011193332e+03 1.082396263218372789e+00 2.300702060171482444e+01 -3.979665989867073872e+00 1.041214947213473806e+03 4.233701787585292777e+02 -1.092619916195923288e+05 -5.120513943545432994e+03 -1.439191811509440697e+02 -7.258003599217914825e+00 -6.030830594474247846e+03 -1.105333066669953114e+05 1.066983938383730856e+04 -5.223601323182058986e+05 -1.116517115113210639e+04 -2.408402687964474171e+04 6.217125729789286197e+03 0.000000000000000000e+00 4.445887317618838352e+01 0.000000000000000000e+00 -3.229660055350522185e+01 4.949074848154107167e+04 -6.301189814594901009e+02 1.131901073336600518e+02 1.807047583829604037e+03
-3.063225480680383157e+02 -6.207511737711988997e-02 2.356615170726501674e+03 3.042961360932427795e+01 1.892914695476972042e+02 1.818872199541139364e-02 -4.236316967406258414e+02 -1.053787307060553076e+03 4.241686254290266334e+02 2.245953763398474621e+02 5.009642079428343386e+00 -1.091357385755617884e+02 -2.420233585167268942e+01 2.385376405569966940e-01 -1.343508348625110557e+03 9.705855941333856762e+00 -8.649102275201589407e+01 -1.914975864112025761e+02 -1.307445133418531635e-01 -1.033005796296696666e+01 4.634123367231469004e+00 1.926826556142586166e-03 2.947321545962044098e+01 1.881248717208888969e-05 1.264749629883003479e+01 5.603542975992324315e+00 -1.088050334173650981e+03 -1.261054437870404143e+01 -8.717885003106171649e-01 -2.933483049479337978e+01 -2.530910826940359115e+01 -9.344816550153686876e+02 1.018741531511162535e+01 -6.152857607427406037e+03 -1.005577325743014967e+02 -2.149321140215597268e+02 2.555666701809968355e+00 0.000000000000000000e+00 -3.402207460718614795e-02 0.000000000000000000e+00 -2.909650567873767746e-01 1.329655496042037157e+02 -7.428234520559913179e+00 1.530583585794414780e+00 2.055930461409457166e+01
-2.540322679778054408e+03 -4.086641227975781887e-01 1.087632596162226582e+04 1.892914695476972042e+02 1.650254452403382402e+03 1.205758607652965830e-01 -1.829893950080864670e+03 -4.943838646495871217e+03 1.842381166252175262e+03 2.205785553367019020e+03 3.412746914284784339e+01 -1.778735751051716818e+02 -4.730297200583002137e+01 8.382792316384395370e-01 -6.173422646145279941e+03 -1.725611352345815419e+02 -3.639958328685205515e+02 -1.135351631401474151e+03 -8.934052977110161775e-01 -7.078924427501672767e+01 3.367483856072080073e+01 -9.970204213779804495e-03 3.023762934785077050e+02 3.076422052162739451e-01 7.270234080927484399e+01 3.820388691618587984e+01 -5.070878167561644659e+03 2.287727490891417688e+02 -1.125620194735340363e+00 -3.017711379677650712e+02 2.999307322918602949e+02 -3.114786964630114653e+03 -6.915212153608496237e+02 -3.437818430139919656e+04 -3.551444315367940021e+02 -6.362211986876122864e+02 -4.502593759905788033e+02 0.000000000000000000e+00 -3.916366401844649570e+00 0.000000000000000000e+00 -1.088690075973880012e+00 -2.031967179178780725e+03 -4.253682553033674907e+01 1.047293162708573355e+01 7.884119392744118215e+01
-1.929212968079113133e-01 -9.053498343157991707e-03 1.409432489220368456e+00 1.818872199541139364e-02 1.205758607652965830e-01 2.820893376525546951e-03 -1.995278253676138758e-01 -6.752653724777818445e-01 2.142087149246542643e-01 1.362762296914416249e-01 7.440653926050592171e-01 -3.158112900835969433e-02 6.454607257466211945e-02 1.461262846465876081e-04 -7.932209451460578986e-01 -1.780188289538626664e-02 -3.802473380130425712e-02 -1.193592687259688589e-01 -2.182759244362390133e-02 -1.523003442079582159e+00 1.416939373062939267e-02 1.055294780750315842e-05 -5.765803747954546116e-02 1.665865284402846189e-06 6.442303170025526562e-03 8.232821322921640705e-01 -6.723483099973835975e-01 2.349777458500459243e-02 2.326828094574775931e-03 5.783000620410948950e-02 4.037047704195771691e-02 7.685746642312184518e-01 -3.485948631344610270e-03 -3.984266595452790050e+00 -5.465026750611051004e-02 -9.872028228495093038e-02 -2.289166490897528387e-03 0.000000000000000000e+00 -2.155395911919708366e-05 0.000000000000000000e+00 -1.698717624912076654e-04 -3.257551656132147769e-03 -4.285865236863961418e-03 2.562671142689321169e-01 7.492211069304107948e-03
3.194359956851554216e+03 6.518614326450421492e-01 -3.920142998659088335e+04 -4.236316967406258414e+02 -1.829893950080864670e+03 -1.995278253676138758e-01 9.926890708216898929e+03 1.496266841286279305e+04 -7.935618478378363761e+03 -1.926035215814115190e+03 -5.309630668021604549e+01 3.140682755928048664e+03 1.407735333918113838e+02 -2.903206230492211493e+00 2.302892640657123775e+04 -3.559336589682366139e+02 2.029387341769446039e+03 2.891152662353305459e+03 1.409143082828324012e+00 1.087636693446890916e+02 4.529471100743587613e+02 2.037881534618005419e-01 -7.487173719999042305e+02 3.460355536096757501e-01 -2.184197596946048634e+02 -5.910580190291619829e+01 1.694172649201438617e+04 4.653385152996467582e+02 6.558789375065066096e+00 7.484987603748052152e+02 3.070280560392204734e+03 1.409728651629954584e+04 -1.042932248796192198e+03 9.981809766899723036e+04 1.560763341170142667e+03 4.700224503892956818e+03 -5.371980113686843197e+02 0.000000000000000000e+00 -3.161390747149015468e+00 0.000000000000000000e+00 4.272569586560441834e+00 -5.492572655691367800e+03 9.754092021226942677e+01 -1.642415019290676881e+01 -7.147977268701173443e+02
8.428478389767595218e+03 2.372194403150985842e+00 -1.081458192927905184e+05 -1.053787307060553076e+03 -4.943838646495871217e+03 -6.752653724777818445e-01 1.496266841286279305e+04 5.253558603703638073e+04 -1.823227939077762494e+04 -4.334984969173010541e+03 -1.816102541941232289e+02 5.744449918489439369e+03 2.144348750924319120e+03 -1.454781185951688194e+01 6.045132108171629079e+04 -2.080978489730429828e+03 2.971594673168368445e+03 6.852902782655740339e+03 4.619408495492411504e+00 3.722167505297969683e+02 -1.037979662432736177e+03 -8.443836378724508540e-01 6.959749869669811915e+02 2.148981208574114010e+00 -4.376366323152456062e+02 -2.034788768328356809e+02 5.142696069618470210e+04 2.737890880376762652e+03 8.224456965527286911e+01 -7.054564774686411965e+02 9.171875050777581464e+02 5.487092682531241735e+04 -5.655397424822621360e+03 2.279604441550325719e+05 5.424802300459713479e+03 1.048965666598384269e+04 -3.362242958965820435e+03 0.000000000000000000e+00 -2.467788938083009143e+01 0.000000000000000000e+00 1.590121974089892554e+01 -2.562270557759416261e+04 2.965921480740360039e+02 -5.380046590931812744e+01 -4.546298532525428868e+02
-3.202287794262446823e+03 -7.405764416386769744e-01 4.156680387243334553e+04 4.241686254290266334e+02 1.842381166252175262e+03 2.142087149246542643e-01 -7.935618478378363761e+03 -1.823227939077762494e+04 7.741819015011533338e+03 1.695086127958171346e+03 5.739762596397297045e+01 -2.762949082664479647e+03 -5.213696501848196476e+02 4.595499241868689744e+00 -2.380196541900622833e+04 6.535580804802957573e+02 -1.613997180074674588e+03 -2.816520383882943406e+03 -1.455694695229603930e+00 -1.175951475596001643e+02 1.983234663891809291e+01 7.550777976360741051e-02 1.685370676007493103e+02 -6.788417128586680116e-01 1.966690782297688997e+02 6.425034178364545312e+01 -1.898434465810694746e+04 -8.587243808338110966e+02 -2.068120629576134917e+01 -1.662786265342244292e+02 -1.655991387202449687e+03 -1.849265105750721341e+04 1.850895574067165171e+03 -9.437420207167130138e+04 -1.943634465889951798e+03 -4.559776290371069081e+03 1.068264427598324573e+03 0.000000000000000000e+00 7.490466948558820448e+00 0.000000000000000000e+00 -5.530249467758268089e+00 8.719762504817075751e+03 -1.100139838003743336e+02 1.696465236423853895e+01 4.329929357901605727e+02
-3.347889028795572813e+03 -4.533888879341375633e-01 1.007408722776474315e+04 2.245953763398474621e+02 2.205785553367019020e+03 1.362762296914416249e-01 -1.926035215814115190e+03 -4.334984969173010541e+03 1.695086127958171346e+03 3.120546447987857846e+03 3.926904760671038019e+01 9.248037265255040040e+01 6.337727492823719189e+01 3.513702986192042133e-01 -5.772957543470306518e+03 -4.284773827870132550e+02 -3.890992013101116527e+02 -1.361316508217121509e+03 -1.042796257360314893e+00 -8.178591436344431997e+01 -2.776122823671063955e+01 -7.599284487609075933e-02 5.498072419359203877e+02 6.565051162656040384e-01 8.483759069138955056e+01 4.392454108693078041e+01 -4.610480797457367771e+03 5.665609895896130865e+02 3.520946255008115866e+00 -5.495369812419070286e+02 5.090659819519071903e+02 -1.368713253132008276e+03 -1.539344776170104524e+03 -4.009958002278181812e+04 -2.053978954089507170e+02 -3.382763360914817667e+02 -9.783986910167518545e+02 0.000000000000000000e+00 -8.158585860716280891e+00 0.000000000000000000e+00 -6.666379814145730887e-01 -5.227776622785974723e+03 -4.634077506701393645e+01 1.225131214328283313e+01 9.847948212166382120e+01
