6.860415090193829428e+02 2.372535272614078483e+00 -8.234636151743468872e+03 -1.319499846133958521e+01 -3.412976991644315490e+02 -1.694065319079193777e-01 -2.055851536411650304e+00 1.370836917848143912e+03 3.936229797633155613e+03 -1.467422377821756072e+03 -5.949479326575165032e+02 -3.829783524704832853e-01 -8.294888203695993667e+00 -5.952470946508573411e-03 3.982800685148347384e+02 1.008137980090391466e+02 -8.250434622155651709e+00 4.689734942894732740e+03 2.672767416069018465e-01 2.030785779076124697e+01 -4.220896227333144957e+00 -2.292723460182856243e+01 1.782536701031486714e+01 2.902444542553074598e+02 1.102843159746822721e+03 9.210962120445009838e-02 3.261474474220028696e+01 -3.295910464880126511e+01 -1.040097059656745204e-01 -2.001649949051531792e+02 -8.501316056181390479e+01 -4.038772232129376194e-01 -5.181001742836449608e+01 -2.705546526049066358e+01 3.816231187437619155e+03 -2.873222621528759646e+01 5.435056786679039575e+00 3.651515993888722611e-01 1.994554346873259192e+02 1.159305789050696660e+02 3.538846204740099438e+03 9.767310909775036976e+01 2.495084802691232107e+04 3.454931239874724156e+02 8.081720136890058939e+02 8.997179037989536710e+01 1.158342402386730446e-01 1.626757623522624652e+00 7.362705917575402366e-04 9.866402231638719655e+00 4.739703797674808357e+02 8.028396893900778153e+00 -4.481244130309213425e+00 -5.563603028641818327e+01
2.372535272614078483e+00 5.222379008790279720e+00 -4.135482138693118515e+01 -5.201375029756315216e-02 -1.153656258208871632e+00 -3.948143181314232031e-01 -4.498423138716338698e+00 6.924781885410407511e+00 1.968810919539265925e+01 -6.428840890443841438e+00 -1.732192932074901659e+00 -6.511006041727512850e-01 -1.740036247884230747e+01 -1.281453704623551279e-02 1.827586893229665943e+00 -2.442812228560589993e+00 -3.822265287966112451e-02 2.367963284748632802e+01 -3.115006303719043863e-03 2.785327844255363616e-01 1.134634021611532761e-01 -1.108460471598487485e-01 9.850948100877300606e-02 1.258721911270017424e+00 4.677368392617349713e+00 2.114438587933519798e-01 6.606237463387724063e+01 -2.130941291893566625e-01 -1.107652856188843984e-03 1.396543424219197194e+00 -1.984828289122175515e-01 -5.231894923584114957e-04 -2.094207599199690017e-01 -5.579148207232662315e+01 1.923730553264046250e+01 -3.891696491100635202e-01 -1.468607736438756195e-01 1.914794711309474691e-03 -1.397009407694864480e+00 3.755849799840384473e-01 -3.265260260254881075e+01 1.334128944882510825e-01 1.285576232405956603e+02 1.553017389489163236e+00 3.911508907319994233e+00 1.189520934177620004e-01 5.658751131577446480e-04 2.068755552071317293e-03 6.525227055912676521e-06 4.655533313693654279e-02 7.867699712115671096e-01 2.536480477613066442e-02 -1.037478642066195178e+01 -3.209164135468466905e-01
-8.234636151743468872e+03 -4.135482138693118515e+01 2.463102954276720411e+05 2.492889804174369885e+02 3.712189154628786127e+03 2.851691888983966638e+00 3.597824669239616213e+01 -4.077484208852844313e+04 -1.187255272805009008e+05 4.362284250494003209e+04 3.004175722022292575e+03 1.073273944804632407e+01 1.294209963153893170e+02 1.901179703054622361e-01 -1.873125537207846355e+04 -4.195110031372711092e+03 3.005157877973430800e+02 -1.400815509211282188e+05 2.748064896606761565e+00 1.925558816584474698e+03 2.109580293059715643e+02 1.021227748377785019e+03 -1.153897384680893765e+03 -8.074931357874365858e+03 -2.297700022239702230e+04 -1.384125096431164881e+00 -4.972311693951623965e+02 1.207164453053153466e+03 7.348124668152514083e+00 1.801505614498023178e+01 -2.092736117996559642e+03 -1.659736661627582066e+01 1.277653424192007833e+03 4.369463614164119463e+02 -1.138828253420702094e+05 -2.682055451234148222e+03 -2.721365756539304357e+02 -9.846073725865094772e+00 -6.294182705580964488e+00 -1.259387104339510370e+04 -1.248229147399843205e+05 5.041251437021883248e+03 -5.778573178841016488e+05 -1.231719813636884282e+04 -2.997620220768984655e+04 4.113252085490403260e+03 -4.513536458550512442e+00 6.132125559883498767e+01 -3.655970985394988576e-02 -3.407220749921168590e+02 5.354669387840150011e+04 -1.007679682561658154e+02 6.386997033786011002e+01 1.737959546734514561e+03
-1.319499846133958521e+01 -5.201375029756315216e-02 2.492889804174369885e+02 3.166477882501284591e-01 6.301813827572189552e+00 3.627283830054103386e-03 4.518744703592517814e-02 -4.120251206754625883e+01 -1.199506117442545445e+02 4.467750763487225640e+01 8.806150122580774564e+00 1.076225896323616468e-02 1.730459154654172271e-01 1.773180979028684417e-04 -1.594226112902441983e+01 -3.789668608477223088e+00 2.879504422752688364e-01 -1.419173236162126557e+02 -1.566501135695273685e-03 9.028829228273426155e-01 1.780530521154969625e-01 8.927071235803291094e-01 -9.081658045734771756e-01 -8.513242009848875469e+00 -2.759024829849599669e+01 -1.886369829705652210e-03 -6.735921905732059622e-01 1.240572041703725370e+00 5.547515346685216384e-03 2.477705556816862220e+00 -2.073116313441840664e-01 -5.105758824686260425e-03 1.410450430479834205e+00 5.734020298777287028e-01 -1.156183357903695565e+02 -1.253164536566510501e+00 -2.295649829757778759e-01 -1.039269210679691184e-02 -2.461213731897355927e+00 -8.167006509744609843e+00 -1.192900970443979247e+02 1.811771580986232033e+00 -6.571872379077236701e+02 -1.190486359883499823e+01 -2.826250096135919776e+01 1.393283891425475485e+00 -4.160465938959878943e-03 1.778088377236252196e-02 -3.228262006654606227e-05 -3.318924831921740703e-01 2.520810151010367761e+01 -1.721563864347503692e-01 9.009817224531257995e-02 1.666249476242058103e+00
-3.412976991644315490e+02 -1.153656258208871632e+00 3.712189154628786127e+03 6.301813827572189552e+00 1.709080709821144524e+02 8.269061534121202595e-02 9.992359938337647129e-01 -6.138371841502375901e+02 -1.776127388935748058e+03 6.597736553124125294e+02 3.069005079043340629e+02 1.758414327681568079e-01 4.070291312620781810e+00 2.690989784088164589e-03 -1.616991522456464736e+02 -4.301065578174134174e+01 3.585044746709548757e+00 -2.113223952111738981e+03 -1.452894061091043187e-01 -1.541068049738380630e+01 1.723194925594494498e+00 9.467516383574050565e+00 -6.465238684541532166e+00 -1.312439418947187164e+02 -5.214437578543769405e+02 -4.533643132681773602e-02 -1.602942281215047160e+01 1.496020495093009117e+01 3.932751059669490484e-02 1.039446492151450911e+02 4.980217272819322005e+01 2.538297777044573045e-01 2.395001530365687259e+01 1.323752807646358498e+01 -1.722077621863539889e+03 2.170173809790263775e+01 -2.217777336676239663e+00 -1.656448985024217002e-01 -1.036021265262074564e+02 -2.785073861319538580e+01 -1.550862810815489183e+03 -6.382558398450603221e+01 -1.164754865823566251e+04 -1.503064357687956374e+02 -3.476089856757504890e+02 -5.757700608287515109e+01 -4.928440564672079832e-02 -1.009909790900695992e+00 -2.916603294788868372e-04 -4.325816943550944593e+00 -3.783851588689904588e+02 -4.076912224021715936e+00 2.213249138495108070e+00 2.454955124463714355e+01
-1.694065319079193777e-01 -3.948143181314232031e-01 2.851691888983966638e+00 3.627283830054103386e-03 8.269061534121202595e-02 3.154257789581767224e-02 3.379816459774766524e-01 -4.946010755664676517e-01 -1.340675347190515732e+00 4.339040050327274689e-01 1.289651940639675864e-01 5.202140144898542012e-02 1.285162516098459884e+00 1.024862775835879780e-03 -1.189917377426078782e-01 1.764167218398913772e-01 2.423363301812720208e-03 -1.636044000137304888e+00 2.022872684593416944e-04 -2.274480742068301503e-02 -8.244798892425615408e-03 7.146283276019467501e-03 -5.969129586322794237e-03 -8.760979428354281895e-02 -3.253849838770333514e-01 -1.688792164345586169e-02 -4.853400349702889471e+00 1.044504248625490427e-02 6.596837020899044628e-05 -8.921612675951737237e-02 1.895098836490573951e-02 6.765363032412808155e-05 1.450399983353130653e-02 4.103062578072083078e+00 -1.319757283565401673e+00 3.177343662720430451e-02 1.066973365846487186e-02 -1.393379441707967060e-04 8.925087473913413672e-02 -2.588750561073234827e-02 2.482910394401608656e+00 -1.833968142678507954e-02 -9.120515930435239227e+00 -9.958503354674247410e-02 -2.598574811144573893e-01 -1.600096691718312647e-02 -3.741836115047295080e-05 -2.640261313998342602e-04 -4.249527648021281022e-07 -3.037667511035023298e-03 -1.406460293103812265e-01 -1.387024614909029884e-03 8.306404054952443161e-01 2.426622163038093596e-02
-2.055851536411650304e+00 -4.498423138716338698e+00 3.597824669239616213e+01 4.518744703592517814e-02 9.992359938337647129e-01 3.379816459774766524e-01 3.877432524274706971e+00 -6.003592649336743747e+00 -1.714931134277031077e+01 5.604998211875360958e+00 1.493872847051610497e+00 5.573722672146372847e-01 1.502586024773934525e+01 1.096853868174398061e-02 -1.599898616787257088e+00 2.114125290923177580e+00 3.352208967414919971e-02 -2.059711587646796360e+01 2.725238333276224379e-03 -2.374943634543202342e-01 -9.812942949040096008e-02 9.710475014869711374e-02 -8.681505882618104075e-02 -1.094051018455791668e+00 -4.064586537568229296e+00 -1.810131183508764952e-01 -5.707939831568626943e+01 1.906121610088498119e-01 9.768104339118711087e-04 -1.223637111384361820e+00 1.655493559657184310e-01 4.123491523030430126e-04 1.821032559304870124e-01 4.819985345049279601e+01 -1.674446487839114539e+01 3.318385733428868556e-01 1.270157153461126953e-01 -1.656688003274032865e-03 1.224038936909048303e+00 -3.286394235070405068e-01 2.809987169658087325e+01 -1.036830813138446827e-01 -1.114995396325599728e+02 -1.360625259624879124e+00 -3.415910509631170378e+00 -9.295778933653145448e-02 -4.944269029238411222e-04 -1.635777349545621765e-03 -5.708059466524928932e-06 -4.072123298079621811e-02 -5.673226723399413807e-01 -2.250510218753224573e-02 8.879082908192527768e+00 2.765855534610530686e-01
1.370836917848143912e+03 6.924781885410407511e+00 -4.077484208852844313e+04 -4.120251206754625883e+01 -6.138371841502375901e+02 -4.946010755664676517e-01 -6.003592649336743747e+00 8.497965941412863685e+03 1.805002110422903206e+04 -7.538632069437667269e+03 -5.640592908347988441e+02 -1.893238605978542877e+00 -2.175785411272708814e+01 -3.322927298801837265e-02 3.538909691913552251e+03 4.658361807884648442e+02 -4.230693063937695797e+01 2.359187441088948981e+04 3.884789054424079291e-01 -2.661588363833056974e+02 -2.373728553415715936e+01 -1.787672897325647909e+02 1.954705513968766297e+02 1.602385130212608829e+03 3.944147527132173764e+03 2.385989103217416030e-01 8.454970896739439468e+01 1.494631841288240537e+02 -1.895636537489260309e-01 -4.447839723844567743e+02 2.560275713143378198e+02 2.266894596533094219e+00 -2.379900181294234471e+02 -7.354590125500268982e+01 1.822554951875484767e+04 3.699466493108448049e+02 3.059774309080415478e+01 2.201567355761917089e+00 4.432168667869443084e+02 3.477451223472092352e+03 1.845249148888291893e+04 -7.161614300259476522e+02 1.006356650865844567e+05 1.878639566833988738e+03 5.244004377200253657e+03 -5.592757617039906108e+02 8.053211385522847099e-01 -8.032438492840743294e+00 5.688695224559585893e-03 5.177340040812168809e+01 -8.095001853157640653e+03 -2.993861113128784268e+01 -1.089451378138359949e+01 -4.729822687659374196e+02
3.936229797633155613e+03 1.968810919539265925e+01 -1.187255272805009008e+05 -1.199506117442545445e+02 -1.776127388935748058e+03 -1.340675347190515732e+00 -1.714931134277031077e+01 1.805002110422903206e+04 5.870586131360902800e+04 -2.075015518013775363e+04 -1.349382694801663774e+03 -5.054912871231437954e+00 -6.142951624976181790e+01 -8.992220744772280727e-02 8.649825881192764427e+03 2.234350535241109810e+03 -1.519792343642101855e+02 6.715612810633871413e+04 -2.158139835040436161e+00 -9.860406414152273555e+02 -1.122126569447368496e+02 -4.846501339163269790e+02 5.545345331888763667e+02 3.648674141907655212e+03 1.091936070051092611e+04 6.506956206832417156e-01 2.350647629471736195e+02 -9.057134007339722075e+02 -4.483377729144438106e+00 4.279332236522222956e+02 1.109566940874578449e+03 8.543832612686703243e+00 -5.912214306896366907e+02 -2.074585768406982140e+02 5.547530784596737794e+04 1.374185655416623831e+03 1.447769273946737769e+02 4.216579943925896856e+00 -4.339041072252580307e+02 4.808542795023026883e+03 6.225501135972447082e+04 -2.569207749771376257e+03 2.732076270431882003e+05 6.095773290735853152e+03 1.421422575782955573e+04 -2.120313351984671954e+03 2.125605837890929717e+00 -3.189595252844787510e+01 1.805694859576908659e-02 1.687371848585057421e+02 -2.683210742891882182e+04 9.157630066927445966e+01 -3.010737167843565132e+01 -6.664140168031804023e+02
-1.467422377821756072e+03 -6.428840890443841438e+00 4.362284250494003209e+04 4.467750763487225640e+01 6.597736553124125294e+02 4.339040050327274689e-01 5.604998211875360958e+00 -7.538632069437667269e+03 -2.075015518013775363e+04 7.873199020409221703e+03 5.303815724230238402e+02 1.801217929575618548e+00 1.997537081796782843e+01 3.143132776776626919e-02 -3.410100876337503905e+03 -6.998615180836322907e+02 5.295727548136755303e+01 -2.490976925558917719e+04 3.870951675215607013e-01 3.399252154688860514e+02 3.531437516814782640e+01 1.843079291686219392e+02 -2.077852112723920470e+02 -1.491074478765079448e+03 -4.122688792213121815e+03 -2.068438244685168459e-01 -7.701930758156241552e+01 1.727779782547585512e+02 1.100656784859664894e+00 6.189711656654129257e+01 -3.705033941919940617e+02 -2.941417888149977067e+00 2.329128656544035039e+02 6.804307543707622585e+01 -2.009673640731634441e+04 -4.734365777493765677e+02 -4.555068400396125128e+01 -1.844012215185782733e+00 -5.980111577176032256e+01 -2.416711320474812510e+03 -2.176791801020899220e+04 8.995250937618176295e+02 -1.025538594485119829e+05 -2.194528619612181501e+03 -5.428137830001729526e+03 7.331725517016300273e+02 -8.179550612536879983e-01 1.086081978236291867e+01 -6.626749501441354939e-03 -6.053965399599712782e+01 9.660758270358410300e+03 -1.122317961110732476e+01 9.452077461544080350e+00 3.342921979512795474e+02
