3.426561417156038260e+03 2.789875254616312668e+04 -5.781970458738045636e+03 -1.743058177079154484e+04 9.859388941175742502e+02 -1.638965149481996832e+03 -2.500319715203853264e+02 -1.349033933174648155e+04 9.182157016256296629e+02 -7.717668649271870436e+02 -1.450314490965546277e+01 -4.460668945103061134e+01 3.409675022995765516e+02 4.342089961156339655e+02 8.455790665002808964e+03 -1.637771465313101180e+04 6.444002590282711935e+02 -1.425942962975920636e+04 0.000000000000000000e+00 -3.649140732355040964e+05 -1.849349070465069190e+03 -2.620033272169599059e+03 1.367787248634595016e+03 2.591695867645588347e+00 4.734294730280323165e+03 5.259758069077887512e+02
2.789875254616312668e+04 2.386326320138371666e+05 -4.979106109729732270e+04 -1.493884310992492829e+05 8.462718717728888805e+03 -1.521852748244811846e+04 -2.229006962015830595e+03 -1.155091946481377818e+05 3.368192491574423912e+03 -5.945964838314518602e+03 1.043788183574676083e+02 4.419947306371281002e+02 2.862204279870746632e+03 4.649377944760329228e+03 7.097659576344890229e+04 -1.397889667317005515e+05 3.417871019809665995e+03 -1.241358745901147049e+05 0.000000000000000000e+00 -3.039028159964767750e+06 -1.589368910966931981e+04 -2.211047485555941967e+04 1.484536124150533215e+04 3.106996712692796336e+01 4.781238104905289219e+04 4.740668527583513423e+03
-5.781970458738045636e+03 -4.979106109729732270e+04 1.134683406205307438e+04 3.016733520580992990e+04 -1.986728199372731979e+03 3.533686817668865842e+03 4.036497835364896787e+02 2.446859435775313614e+04 -4.982520900756765627e+02 1.067003360526802226e+03 -2.616025312212513398e+01 -1.115812008877941963e+02 -4.042955439897625070e+02 -5.663766929301253867e+02 -1.458107122820152472e+04 2.881505778625121820e+04 2.960974844985390746e+02 2.461223072394702103e+04 0.000000000000000000e+00 6.359711864803666249e+05 3.260554313541691045e+03 4.632954919361112843e+03 -2.968517160420645723e+03 -6.772916204521661321e+00 -1.021605972564831791e+04 -1.319992946075389455e+03
-1.743058177079154484e+04 -1.493884310992492829e+05 3.016733520580992990e+04 9.464652850575518096e+04 -5.070300725164992400e+03 9.264054290953810778e+03 1.471182927456806283e+03 7.193161646784015466e+04 -1.961492297604136638e+03 3.851488323429442062e+03 -5.821232045706278768e+01 -2.460511547229121732e+02 -2.006889708288858856e+03 -3.464782194015228924e+03 -4.463795906499784178e+04 8.789262184938718565e+04 -3.074824771462624540e+03 7.940193369312335562e+04 0.000000000000000000e+00 1.891130855770694325e+06 1.004489178519264169e+04 1.383429085799182212e+04 -9.731847318776348402e+03 -1.995100159217055591e+01 -3.053119839992063135e+04 -2.620308120551469074e+03
9.859388941175742502e+02 8.462718717728888805e+03 -1.986728199372731979e+03 -5.070300725164992400e+03 3.579481725646422206e+02 -6.354681462904020464e+02 -6.828631404987628173e+01 -4.179726103313454587e+03 -1.344637726850820769e+01 -1.583291849878949051e+02 -4.998466376587844984e+00 -1.436326928393215319e+01 5.702757308588577700e+01 8.331392336984188773e+01 2.461435513575889217e+03 -4.877181087984347869e+03 -1.200367465212492277e+02 -4.209810764070875848e+03 0.000000000000000000e+00 -1.077909619285759982e+05 -5.615604718563861297e+02 -8.199447042609635901e+02 5.207605695675017614e+02 1.205239690626064952e+00 1.792442384819982408e+03 2.429654917149522362e+02
-1.638965149481996832e+03 -1.521852748244811846e+04 3.533686817668865842e+03 9.264054290953810778e+03 -6.354681462904020464e+02 1.338138419929247448e+03 1.430527600084371613e+02 7.510790339205206692e+03 6.258396598788807523e+02 1.949147400956766489e+02 4.387164928125277363e+00 1.134494170658511081e+01 -1.254954479523622553e+02 -3.173193890054639041e+02 -4.295363702855544943e+03 8.780475016293643421e+03 4.683251725671268559e+02 8.099011818460886388e+03 0.000000000000000000e+00 1.804028613309183856e+05 1.055652624146572634e+03 1.470875605893637157e+03 -1.387192427943638222e+03 -3.422952549478700313e+00 -4.382018977038651428e+03 -4.383489294980449813e+02
-2.500319715203853264e+02 -2.229006962015830595e+03 4.036497835364896787e+02 1.471182927456806283e+03 -6.828631404987628173e+01 1.430527600084371613e+02 2.949961348836900754e+01 1.055505753497719070e+03 6.622198750651048726e+01 5.314977349331768153e+01 6.650112271382025320e+00 2.921051627928505212e+01 -4.058431739417424211e+01 -8.776470222703814272e+01 -6.688452422969189683e+02 1.328157450762777444e+03 -6.862553359816004672e+01 1.373361193214320338e+03 0.000000000000000000e+00 2.684194329901934179e+04 1.610249833382393376e+02 2.190053491919183557e+02 -2.062335956921203035e+02 -4.168570602056393404e-01 -5.573141907248492544e+02 -2.375965868498259326e+01
-1.349033933174648155e+04 -1.155091946481377818e+05 2.446859435775313614e+04 7.193161646784015466e+04 -4.179726103313454587e+03 7.510790339205206692e+03 1.055505753497719070e+03 5.605938320109889173e+04 -1.549809027056253854e+03 2.813514515125050366e+03 -5.249983431600508510e+01 -2.226255392739222430e+02 -1.317207831429886028e+03 -2.090206640308447732e+03 -3.428516069026402693e+04 6.753937444869030151e+04 -1.267362072408308904e+03 5.960049957617143809e+04 0.000000000000000000e+00 1.471097719270528760e+06 7.676137186054307676e+03 1.071032390928172208e+04 -7.156470203691887946e+03 -1.520743259826014970e+01 -2.329512009067528925e+04 -2.420911846050639269e+03
9.182157016256296629e+02 3.368192491574423912e+03 -4.982520900756765627e+02 -1.961492297604136638e+03 -1.344637726850820769e+01 6.258396598788807523e+02 6.622198750651048726e+01 -1.549809027056253854e+03 4.142363383757568045e+03 -6.599056811322262774e+02 -7.296595994134334795e+00 -2.579326632552931287e+01 3.833004665867991889e+01 -4.547636829983011921e+02 1.742254053009974768e+03 -2.065077466631149946e+03 1.241979006861179869e+03 9.954819149757307741e+02 0.000000000000000000e+00 -8.753172288247536926e+04 3.319280107273027625e+01 1.723805017337950574e+02 -1.679019852870915884e+03 -4.384939908202015069e+00 -3.384259033599242684e+03 -3.033474359809541809e+01
-7.717668649271870436e+02 -5.945964838314518602e+03 1.067003360526802226e+03 3.851488323429442062e+03 -1.583291849878949051e+02 1.949147400956766489e+02 5.314977349331768153e+01 2.813514515125050366e+03 -6.599056811322262774e+02 2.656752356988271799e+02 3.460376252792392915e+00 1.177975624396460574e+01 -1.053575164026650697e+02 -9.663934476175857924e+01 -1.946647897118415813e+03 3.557472948681927392e+03 -4.387706087237208976e+02 2.956321376145146587e+03 0.000000000000000000e+00 8.202765868497068004e+04 3.705947356513476052e+02 4.852380725699182449e+02 -1.446932101239955273e+02 -7.901479393237044457e-02 -5.622437978168582049e+02 -5.106360587330487988e+01
