1.299416120839391851e+03 3.439280189712841551e+00 -1.178206045001665007e+04 -2.679952445577956510e+01 -6.274804874939852652e+02 -2.035284683716212517e-01 -3.035086895375815441e+00 1.926112808905686506e+03 5.526599222489087879e+03 -2.072701582038264860e+03 -1.082241122335103455e+03 -5.082032742633233457e-01 -1.264602338095675726e+01 5.138038061770004106e+02 1.278144538230295950e+02 -8.548847835840851062e+00 6.401638755612954810e+03 2.948795475389397458e-01 4.014456055458598627e+01 -4.857155104506527543e+00 -1.720076064537494176e+01 1.514690935791133697e+01 4.087709867126196173e+02 1.457212810708929510e+03 2.115578264915149997e-01 4.854071590695544103e+01 -4.437892411635009893e+01 -1.063114747022712719e-01 -2.653358661765577722e+02 -6.620611844599990548e+01 -5.466578963623009990e-01 -8.103658555929122542e+01 -4.004287496748267472e+01 5.758635624830251800e+03 -5.910524374788248281e+01 6.186759467291717662e+00 4.919034984911700992e-01 2.646189843964031070e+02 9.811301405001404419e+01 4.678217747012593463e+03 1.997926366170970596e+02 3.443665698117166903e+04 4.621811149470271403e+02 1.071797048528982941e+03 1.619389981049920664e+02 1.357921040576423044e-01 2.267420513104366542e+00 1.022335948267665628e+01 6.902820785179314953e+02 2.847605441478767574e+01 -6.713978780720277761e+00 -7.674145043335337846e+01
3.439280189712841551e+00 4.922149717930307311e+00 -4.373212643442060710e+01 -8.056780042624760163e-02 -1.624840634913327975e+00 -3.085639731089395155e-01 -4.321638741048080767e+00 7.044172218940235375e+00 2.056647322900131414e+01 -6.757244272247740824e+00 -2.438358247636380760e+00 -5.833853035870218973e-01 -1.721037195123354735e+01 1.707512148056334222e+00 -2.355761425987759061e+00 -3.010742624025070091e-02 2.384834038626283714e+01 -2.741758238867192908e-03 3.818943729567395584e-01 1.005343160523831797e-01 -6.153333391038461747e-02 5.789100128382461408e-02 1.314955777625534949e+00 4.715315178369755778e+00 3.169357310638113434e-01 6.393984423498876879e+01 -2.449553924719547748e-01 -9.617839657442811118e-04 1.486834494335396162e+00 -1.134015310775312174e-01 -5.147520778209662990e-04 -2.404842451667731085e-01 -5.366996961163171420e+01 2.149751542403384974e+01 -5.547522215646284449e-01 -1.287639392856582965e-01 1.853843184673165199e-03 -1.487807411215248399e+00 5.637861407145885323e-02 -3.124799325599309796e+01 2.010039950784189011e-01 1.305305548324862173e+02 1.573919257232969438e+00 3.839840572716332279e+00 1.565626356932011964e-01 4.924710365615198385e-04 2.087879705129418780e-03 3.631112849809190607e-02 8.700227325871205952e-01 8.239806807006765099e-02 -1.014083646855515397e+01 -3.060841724645392281e-01
-1.178206045001665007e+04 -4.373212643442060710e+01 2.629065932080888306e+05 3.822947750997221874e+02 5.157969338435886129e+03 2.508473345433141599e+00 3.871172076352289082e+01 -4.262053201566596545e+04 -1.244174739855089574e+05 4.610794174775959982e+04 4.516182430187413956e+03 1.036973859172959322e+01 1.459273945771474530e+02 -1.879064710536703569e+04 -4.272116928143635960e+03 2.366480296400582972e+02 -1.426031973191624566e+05 2.510592597022754724e+00 2.737364993567805413e+03 1.953354103566227025e+02 5.904999754990463998e+02 -6.294120538397424980e+02 -8.616743551543204376e+03 -2.287513799008556452e+04 -2.333819793264287679e+00 -5.450804550038981233e+02 1.229591256743650547e+03 6.050299236601268227e+00 -9.558999577688800287e+01 -1.180232834432049231e+03 -1.624715828862959555e+01 1.426834759070727614e+03 4.752717250403181879e+02 -1.282296594705695024e+05 -3.961969012643165115e+03 -2.493434357975093860e+02 -9.850533022246294124e+00 1.058506308878553028e+02 -1.179351433769501091e+04 -1.274503303388075437e+05 7.547509328058498795e+03 -5.942669919066325529e+05 -1.251873024250874369e+04 -3.044408562024357889e+04 5.387445191041887483e+03 -4.084487275731691902e+00 6.166391879364010009e+01 -2.674089833254232076e+02 5.674790281929557386e+04 -4.399425151533893654e+02 7.046161149531955914e+01 1.777718150762030746e+03
-2.679952445577956510e+01 -8.056780042624760163e-02 3.822947750997221874e+02 6.921178407967463198e-01 1.241357238364599347e+01 4.673782646066829832e-03 7.123266090029513331e-02 -6.237613793960816366e+01 -1.801830894921513107e+02 6.783615900700624479e+01 1.745111699746455969e+01 1.518735396993897875e-02 2.837230003624070518e-01 -2.280911709079691718e+01 -5.377788334901250522e+00 3.226741363496935522e-01 -2.076823202128163928e+02 -1.734656266673211943e-03 1.827475291314649031e+00 2.300398157103678565e-01 7.362136821629846617e-01 -7.421619978704595555e-01 -1.302879933338216922e+01 -3.924846596390273135e+01 -4.650767337057562512e-03 -1.076225026530861495e+00 1.727459463661113803e+00 6.239045612768097902e-03 3.483289863743509684e+00 -1.437266158959097928e-01 -7.009974476340644425e-03 2.310792561412323920e+00 9.099290379295711384e-01 -1.868592815943859478e+02 -2.634094230557875171e+00 -2.934618072813605094e-01 -1.509552813019180220e-02 -3.464182663417395336e+00 -1.060236585653774810e+01 -1.725930291279323399e+02 3.869062324207444004e+00 -9.716485214799176902e+02 -1.726025627907137050e+01 -4.097408935843048994e+01 2.580819336450987045e+00 -5.362788031948074671e-03 2.483971011004065810e-02 -3.716707284510199494e-01 3.841231377427289573e+01 -7.676023562401597111e-01 1.450563482777024460e-01 2.496585268710596939e+00
-6.274804874939852652e+02 -1.624840634913327975e+00 5.157969338435886129e+03 1.241357238364599347e+01 3.050366958986126065e+02 9.646143320622009576e-02 1.433440881170477521e+00 -8.365279227121147869e+02 -2.422779196662286267e+03 9.041736414148112999e+02 5.408329195592475571e+02 2.271182796490063827e-01 6.021729286541844139e+00 -1.996420561160135208e+02 -5.215941777472461638e+01 3.597815481085778977e+00 -2.800993702745093287e+03 -1.559555434892108960e-01 -2.921285316563897894e+01 1.889333250908750816e+00 6.831503877079089015e+00 -5.661876694273796140e+00 -1.787286193076305949e+02 -6.682489338688196767e+02 -1.010800447104577282e-01 -2.315849424857599459e+01 1.980769367140182524e+01 3.854477875903699474e-02 1.338498452974538964e+02 3.751401658954250706e+01 3.317495358426664209e-01 3.659280878136252113e+01 1.902289446156719777e+01 -2.523935243897675264e+03 4.279681570994418394e+01 -2.404983830405964973e+00 -2.164006175692999023e-01 -1.335181520434106233e+02 -8.604559571701445364e+00 -1.977862690680467949e+03 -1.262187769337190559e+02 -1.561038656419133986e+04 -1.945996292493854298e+02 -4.446292827421876268e+02 -1.001139220323215540e+02 -5.558636226898862331e-02 -1.359079676392244140e+00 -4.342535634395034094e+00 -5.300952991135017101e+02 -1.319319384424237818e+01 3.218164146016596394e+00 3.276984758764759675e+01
-2.035284683716212517e-01 -3.085639731089395155e-01 2.508473345433141599e+00 4.673782646066829832e-03 9.646143320622009576e-02 2.038022907584042392e-02 2.695837898997127668e-01 -4.187611528213951995e-01 -1.165262167710376051e+00 3.806276936142291012e-01 1.494507617561625090e-01 3.852087738632609809e-02 1.053378727855737829e+00 -9.257851902448439863e-02 1.411728467619236260e-01 1.595177739997062681e-03 -1.371056040979466095e+00 1.483470712008463606e-04 -2.580518622964888750e-02 -6.059063411539195032e-03 3.304626626348116780e-03 -3.019499718160943615e-03 -7.645638321636334667e-02 -2.729548650235037455e-01 -2.091981770127892409e-02 -3.890039547568794109e+00 1.050037011196242390e-02 4.807021744743706265e-05 -7.933260248344881083e-02 8.872717185883519098e-03 5.392279833658280495e-05 1.390368614586107339e-02 3.269030898235047111e+00 -1.226972985322250187e+00 3.747735541007590765e-02 7.759092068796067353e-03 -1.122688056039099192e-04 7.938868474555098309e-02 -3.804322145896189399e-03 1.969772435994027626e+00 -2.227177680433389470e-02 -7.692513517431277315e+00 -8.443903818913436887e-02 -2.127922925735436233e-01 -1.701408768803060884e-02 -2.717078639633286124e-05 -2.161866606558685466e-04 -1.976153980592648771e-03 -1.218060456944021208e-01 -4.516181922347067834e-03 6.709879361985602308e-01 1.931285998853957478e-02
-3.035086895375815441e+00 -4.321638741048080767e+00 3.871172076352289082e+01 7.123266090029513331e-02 1.433440881170477521e+00 2.695837898997127668e-01 3.796110212479418600e+00 -6.216850134326492139e+00 -1.822389529670827812e+01 5.990790183579929540e+00 2.144520918436187973e+00 5.097025304139508606e-01 1.514356394518318538e+01 -1.519531891331652451e+00 2.076447219779289366e+00 2.682486765223116715e-02 -2.110659476234734910e+01 2.438237755380381726e-03 -3.324755260176882610e-01 -8.856659914824026314e-02 5.478781383795917892e-02 -5.167184466737412274e-02 -1.162670417859967165e+00 -4.169775019237439651e+00 -2.769155905830135711e-01 -5.629147508656110688e+01 2.213609069400111207e-01 8.607023939681918102e-04 -1.323675927911216244e+00 9.702681401948212714e-02 4.210134934182710605e-04 2.127162419176348573e-01 4.724516480195561030e+01 -1.903731511994121206e+01 4.829767536071818967e-01 1.134375015870729558e-01 -1.633288127031436035e-03 1.324536518843824728e+00 -5.090799428385954506e-02 2.741370017302410744e+01 -1.626855275393464251e-01 -1.152565489067896181e+02 -1.400953737336169791e+00 -3.409336485579696152e+00 -1.272328268196440682e-01 -4.374415122631313837e-04 -1.711761884546180888e-03 -3.228335174402393454e-02 -6.680708110080403328e-01 -7.319735154015873102e-02 8.858174405218955272e+00 2.687255668048508794e-01
1.926112808905686506e+03 7.044172218940235375e+00 -4.262053201566596545e+04 -6.237613793960816366e+01 -8.365279227121147869e+02 -4.187611528213951995e-01 -6.216850134326492139e+00 8.885914353235735689e+03 1.836045817950386845e+04 -7.861422831334940383e+03 -8.277421819603882795e+02 -1.781993936291570657e+00 -2.355865457940063479e+01 3.538818154271752064e+03 4.341299702807952485e+02 -3.179439422294886342e+01 2.360238780770268568e+04 3.544267251838248423e-01 -3.589204191276962206e+02 -2.023996517208427903e+01 -1.014186196417411168e+02 1.059233542284317195e+02 1.729694771671260469e+03 3.877804305197340454e+03 3.871625534619638764e-01 8.903599491773418606e+01 1.914536049124778572e+02 -5.641049258424115503e-02 -4.625860975398857136e+02 1.322075136805454179e+02 2.091733225747559821e+00 -2.617572126167489159e+02 -7.682537009615812451e+01 2.003575107541861507e+04 5.181378320334533782e+02 2.581275215143897839e+01 2.217738046370126170e+00 4.613456301318230999e+02 3.427671978037242297e+03 1.816571495032834355e+04 -1.019806124843442944e+03 1.021012730379621644e+05 1.845869214821631431e+03 5.269543742998282141e+03 -6.929946714174792533e+02 7.228706134815732209e-01 -7.577023834434172045e+00 3.915891099851943835e+01 -8.182971143921545263e+03 4.010833070784624965e+01 -1.155916743298091731e+01 -4.961240013038287202e+02
5.526599222489087879e+03 2.056647322900131414e+01 -1.244174739855089574e+05 -1.801830894921513107e+02 -2.422779196662286267e+03 -1.165262167710376051e+00 -1.822389529670827812e+01 1.836045817950386845e+04 6.054141667024985509e+04 -2.148178529888746198e+04 -2.002724780832839087e+03 -4.803945912472835644e+00 -6.848210776623010076e+01 8.464418860097493962e+03 2.260935853821956243e+03 -1.182424865426841052e+02 6.704534697984496597e+04 -1.934612451305015579e+00 -1.386165336814175589e+03 -1.031395754815299028e+02 -2.749991484512693773e+02 2.953788739005084949e+02 3.773864701157667696e+03 1.064589516422240376e+04 1.084250188927621039e+00 2.547579688377362004e+02 -9.429658366049501410e+02 -3.707505168261525430e+00 5.137127608044648923e+02 6.224241264462015124e+02 8.281598352214684766e+00 -6.468632209408817744e+02 -2.230693970792695211e+02 6.137899986911316228e+04 2.007597165410981916e+03 1.316784938205833555e+02 4.088763771790883794e+00 -5.189518511719275011e+02 4.208322088985942173e+03 6.266459141784183157e+04 -3.802218274128664234e+03 2.752034270230625407e+05 6.104585127789498074e+03 1.412637685803210479e+04 -2.747485843920091611e+03 1.880461007480575431e+00 -3.177854235239292180e+01 1.305904911368984358e+02 -2.810773506634004298e+04 2.368480715308789968e+02 -3.283113640134888556e+01 -6.495466062564897811e+02
-2.072701582038264860e+03 -6.757244272247740824e+00 4.610794174775959982e+04 6.783615900700624479e+01 9.041736414148112999e+02 3.806276936142291012e-01 5.990790183579929540e+00 -7.861422831334940383e+03 -2.148178529888746198e+04 8.254798621965024722e+03 7.846747534255753180e+02 1.726331829669398576e+00 2.243365268280201619e+01 -3.407770277915752558e+03 -6.975164143107970176e+02 4.109221184845292640e+01 -2.513030989611584664e+04 3.432234901571852848e-01 4.775162109840558742e+02 3.203827873084490108e+01 1.057562870538207136e+02 -1.125566699188738227e+02 -1.588581794668084740e+03 -4.066710271158221985e+03 -3.478975877447950116e-01 -8.401501699510538401e+01 1.624186326685521067e+02 8.683416717959996367e-01 5.054201602861208897e+01 -2.062756828039723587e+02 -2.847798045308846060e+00 2.579677703322911952e+02 7.360593443065785380e+01 -2.238687784651988477e+04 -6.910581803188948697e+02 -4.089133486139368046e+01 -1.844829366154044026e+00 -4.874630482332004533e+01 -2.300670589160358759e+03 -2.193927871382116064e+04 1.333067082708830185e+03 -1.045241449285298149e+05 -2.203632894198887243e+03 -5.475400152487696687e+03 9.498371219931408405e+02 -7.356566321341152515e-01 1.079463782997148869e+01 -4.690894881909378711e+01 1.013710640375970070e+04 -7.295450743502433966e+01 1.040801325915153441e+01 3.450977468243420390e+02
