5.137079080053559665e+03 -2.488185509263894346e+04 -5.692189966046180416e+02 -3.447162706813435307e+03 2.065787094073205310e+01 4.017131505038916202e+03 1.068876920249397153e+04 -4.065277746088688673e+03 -3.929855171604604038e+03 -1.979724562900635476e+02 6.320085164276304113e+02 1.745114817232035875e+02 1.392592364780641765e+04 1.401007368878547936e+02 8.653710512330038682e+02 2.208203931809991445e+03 1.966941082462538049e+01 1.511043831246153957e+02 -1.255997826377702324e+02 -2.168546941542455198e-01 -3.854860182741538210e+02 -4.645182188962578174e+00 -5.230170072388186782e+02 1.988447874887566229e+02 1.180660797876272409e+04 -1.789959036396964507e+02 4.642525926197511588e+00 3.832886627629465011e+02 -4.896828296385440353e+02 8.216452596868908586e+03 7.421343972144595682e+02 6.478721979364841536e+04 8.972601700707605232e+02 1.675310909923499594e+03 4.759388889403870735e+02 5.439003635343773624e+00 1.467893480161522803e+03 1.053307206857628842e+02 0.000000000000000000e+00 -1.663109132089322770e+02
-2.488185509263894346e+04 3.196552062088961247e+05 4.800359952599372264e+03 1.439575009761831097e+04 6.079692275909608270e+02 -5.203422700095591426e+04 -1.376943892543665133e+05 5.271432685278115969e+04 1.076099258072622979e+04 -6.125824798094588914e+03 -1.630200021677770746e+04 -4.078523777759637142e+03 -1.788893229699502117e+05 5.094882139090768760e+03 -1.157977832894090534e+04 -1.973121223075835951e+04 5.833339189128932958e+02 4.829055088208140660e+03 1.474735282442550442e+03 -3.029304622947367687e+00 -5.906923810793817893e+02 -5.858311337640004979e+01 4.617589696496731449e+03 6.152839456320714817e+03 -1.512981775647689356e+05 -6.422057364010304809e+03 -1.327285033226004600e+02 6.219973781840033098e+02 -4.208995659806171716e+03 -1.420296308217640326e+05 1.438061791457277832e+04 -6.644601081831156043e+05 -1.480570334369873126e+04 -3.060396443524034839e+04 7.891950528023253355e+03 5.780334159588323217e+01 5.989118753919314622e+04 -1.065656044745915551e+03 0.000000000000000000e+00 2.256896686661313652e+03
-5.692189966046180416e+02 4.800359952599372264e+03 8.673916168569893159e+01 3.552802368963478443e+02 7.629111240115461712e+00 -8.091076225268919870e+02 -2.040730724688965438e+03 7.957758218741437304e+02 3.507341602751175174e+02 -7.640704309910491077e+01 -1.981728438026248114e+02 -4.745351866094591031e+01 -2.696374985994115832e+03 3.367471474994185598e+01 -1.810437643273682511e+02 -3.446605951816324023e+02 7.125010510093800598e+00 6.097559581633245074e+01 1.785585518435982522e+01 -4.581097171663395251e-02 3.052000957044813134e+01 -1.775599972588798037e-01 8.063310615494539491e+01 7.674483020838289349e+01 -2.267049736397757897e+03 -4.228182657627122865e+01 -1.455457203987909898e+00 -3.007071141321090124e+01 -5.230183113845988885e+00 -1.905920173224749078e+03 6.920846044794180330e+01 -1.110809997108267453e+04 -2.061879297909291040e+02 -4.165531367837309631e+02 3.375191361472523965e+01 1.221177205522517850e-01 3.968722330265291589e+02 -1.787475446304695481e+01 0.000000000000000000e+00 3.566347808174225520e+01
-3.447162706813435307e+03 1.439575009761831097e+04 3.552802368963478443e+02 2.343312051033126409e+03 -2.496493501066584386e+01 -2.274063038359376151e+03 -6.218632586841344164e+03 2.336431840601309432e+03 2.731968037587172148e+03 2.429916844866664576e+02 -2.765967655525623741e+02 -8.673707469010685145e+01 -8.043122034349480600e+03 -1.485257909663775990e+02 -4.821499669955512672e+02 -1.368857024050679911e+03 -2.362049285144018640e+01 -1.884591124986842772e+02 8.209263158665795856e+01 2.248391532857059172e-01 2.694604069426459318e+02 3.882707210375979656e+00 3.249784677643974078e+02 -2.440636163379796812e+02 -6.847994511978668015e+03 1.889316732174964955e+02 -2.094777616442971890e+00 -2.682055609018678979e+02 4.040508656904078180e+02 -4.406422949236089153e+03 -6.662751489004883751e+02 -3.901198286004749389e+04 -4.833280568329571452e+02 -8.619475766376451702e+02 -4.152340735760542429e+02 -4.449154635770182331e+00 -1.606166616705832439e+03 -6.366596769696521108e+01 0.000000000000000000e+00 9.055495352998762826e+01
2.065787094073205310e+01 6.079692275909608270e+02 7.629111240115461712e+00 -2.496493501066584386e+01 1.304601777870384360e+01 -1.036248760839801548e+02 -2.578789271399755876e+02 7.412719408914740882e+01 -3.778599000733967728e+01 -1.315962589895624433e+02 -1.267254223676544278e+01 -3.719707554891377388e+00 -3.432582698529681693e+02 9.816567588909492770e-01 -2.470317350707190940e+01 -2.716553274049907429e+01 1.275430943162843356e+01 1.050430694633391511e+02 -8.946325338246183811e-01 -1.025823941773172515e-01 7.540348678145578631e+00 7.424343623685181540e-03 4.425528962075046202e+00 1.321767809123110453e+02 -2.894875587151983609e+02 -1.226933807744121863e+00 -1.346692975521861235e-01 -7.473181225726396981e+00 1.287361898304126306e+01 -2.148113476834290623e+02 -2.059237839933828695e+00 -1.534275705626471563e+03 -2.715807832898744323e+01 -4.359198693877882391e+01 -1.003561171389058870e+00 -6.185572084888794203e-03 -6.603993258911198261e+00 -1.839596349511390727e+00 0.000000000000000000e+00 3.675167644468050110e+00
4.017131505038916202e+03 -5.203422700095591426e+04 -8.091076225268919870e+02 -2.274063038359376151e+03 -1.036248760839801548e+02 1.175926121018190133e+04 1.953234291955649314e+04 -9.402372924238037740e+03 -1.848021475295374557e+03 1.065698361783447126e+03 3.455078918532231910e+03 2.729663948935543090e+02 2.999762410923778589e+04 -5.527414918652798406e+02 2.665595729089278393e+03 3.381259637257695886e+03 -1.027652234401116402e+02 -8.470477483692449141e+02 3.749447498649691966e+02 9.710236829535059400e-01 -6.639181308473058607e+02 5.293807356852040513e+00 -8.807101406292817956e+02 -1.070390977594904143e+03 2.331753636121396630e+04 6.945369732935984075e+02 9.754581313505154228e+00 6.616932286181231575e+02 2.780263278309038924e+03 1.912537280908400498e+04 -1.627540526516197360e+03 1.189757556126823474e+05 2.097124697170903346e+03 5.644886845972152514e+03 -8.182683541717065054e+02 -4.409064882490421056e+00 -7.275548283202407220e+03 1.865808213902326429e+02 0.000000000000000000e+00 -7.981461624790134692e+02
1.068876920249397153e+04 -1.376943892543665133e+05 -2.040730724688965438e+03 -6.218632586841344164e+03 -2.578789271399755876e+02 1.953234291955649314e+04 6.184469458167718403e+04 -2.200906314478193963e+04 -4.484559670019551049e+03 2.577987236070738618e+03 6.339261317590716317e+03 2.102316505202253211e+03 7.629294472550708451e+04 -2.458422410646402113e+03 4.306878927574497538e+03 8.335369653026729793e+03 -2.442015288650749198e+02 -2.025757331969859933e+03 -1.177825104559672127e+03 8.890366218235639106e-01 9.498196682300349494e+02 2.930389658648590512e+01 -1.873789623657790798e+03 -2.589362894110673096e+03 6.633129823654358916e+04 3.100829589916206714e+03 6.771555127050113754e+01 -9.658900646765825968e+02 -1.624436551489225167e+01 6.476958260674701887e+04 -6.895951967900418822e+03 2.760925602625474567e+05 6.667862426249141208e+03 1.263026345631456206e+04 -3.852865432023117592e+03 -2.965658701613397596e+01 -2.828301977862526473e+04 4.475159150525224163e+02 0.000000000000000000e+00 -5.922620137217542151e+02
-4.065277746088688673e+03 5.271432685278115969e+04 7.957758218741437304e+02 2.336431840601309432e+03 7.412719408914740882e+01 -9.402372924238037740e+03 -2.200906314478193963e+04 9.069001197293504447e+03 1.709237138161451867e+03 -7.254200592350304078e+02 -3.001285562819309689e+03 -5.934503731888202083e+02 -2.974086180677498123e+04 8.634542247268043411e+02 -2.113251783958839496e+03 -3.287440869851212938e+03 6.539631741737953519e+01 5.694276072774912336e+02 1.221679822546058460e+02 -3.958708534540567037e-01 4.628979437025421362e+00 -1.013552338012481080e+01 7.987895377159636610e+02 7.286322665604129725e+02 -2.466007603465572174e+04 -1.088227269907612708e+03 -1.965411091470530636e+01 2.899914554025428970e-02 -1.276348230801558657e+03 -2.286249135786651459e+04 2.521114711287097180e+03 -1.096017381830592349e+05 -2.431544160077091874e+03 -5.369723384750910554e+03 1.376839956808584247e+03 9.929088096888781578e+00 1.054319549404797363e+04 -1.797582112703703672e+02 0.000000000000000000e+00 4.733248500167107409e+02
-3.929855171604604038e+03 1.076099258072622979e+04 3.507341602751175174e+02 2.731968037587172148e+03 -3.778599000733967728e+01 -1.848021475295374557e+03 -4.484559670019551049e+03 1.709237138161451867e+03 3.397914963445732610e+03 3.631352599280335198e+02 8.004011220453890019e+01 2.352679874043222696e+01 -6.046721861405529125e+03 -4.119338378095660573e+02 -3.885408453058272471e+02 -1.358162419114082240e+03 -3.434341662231588543e+01 -2.794012393141769621e+02 2.183578238758094869e+01 2.514564568300304837e-01 4.780301758326663162e+02 8.041923649597944035e+00 3.174279107411721839e+02 -3.647396188339922674e+02 -5.054846382985786477e+03 5.218878345427414160e+02 1.737407172428666158e+00 -4.774145714767013828e+02 5.937067006215702349e+02 -1.728211072729285661e+03 -1.541436960745341821e+03 -3.692363077905630780e+04 -2.204547811025491342e+02 -3.331991710907840911e+02 -9.222669193016229201e+02 -8.875945187733126573e+00 -4.728418420736239568e+03 -5.738697025496588822e+01 0.000000000000000000e+00 8.596891760704608032e+01
-1.979724562900635476e+02 -6.125824798094588914e+03 -7.640704309910491077e+01 2.429916844866664576e+02 -1.315962589895624433e+02 1.065698361783447126e+03 2.577987236070738618e+03 -7.254200592350304078e+02 3.631352599280335198e+02 1.440926398619079009e+03 1.183854805838158910e+02 3.047963212221431917e+01 3.463982445282127628e+03 5.392512356325083189e-01 2.480594621587116535e+02 2.724978878531322835e+02 -1.547185282782702131e+02 -1.147645245665476750e+03 1.396436504984791505e+01 1.037566017512992822e+00 -8.611990577333013164e+01 -2.308064708929900566e-01 -4.427731588421126929e+01 -1.447213931343310833e+03 2.907053260959575709e+03 -8.229558060406940712e-01 1.125543940338012971e+00 8.547124265064472581e+01 -1.281154102847239074e+02 2.011309253338683675e+03 5.281758678021878239e+01 1.574040982411060395e+04 2.621416824601404869e+02 4.223750973351964149e+02 2.888228773721760945e+01 2.301914577214213276e-01 1.789565331876612504e+02 1.828480413495031343e+01 0.000000000000000000e+00 -4.016573355406496404e+01
