6.813085805596037062e+03 -3.374751673427911010e+04 -9.345462741322467082e+02 -4.299866598307871755e+03 7.453620781389943772e+01 5.128515052277818540e+03 1.494925435091511099e+04 -5.615170096984050360e+03 -5.432184337780098758e+03 -5.467399667032666457e+02 1.008529542650093845e+03 2.654748450646893048e+02 -3.350636027534887429e+00 1.782663102592862197e+04 -2.711928245873039245e+01 1.164400206027555669e+03 2.751964646264312250e+03 3.840850220069672361e+01 4.219384946215950549e+02 -3.065150951791550824e+02 -4.272918241219495483e-01 -1.550921453901448501e+02 -4.279207756140237073e+00 -1.836633583085302917e+02 5.485016951637965121e+02 1.718321424076935727e+04 3.266629648771328931e+01 8.762779977952199317e+00 1.515647681089680532e+02 -8.592518234041009464e+02 1.183326897416612883e+04 1.725620233129279484e+02 8.283747540954379656e+04 1.251339673896667591e+03 2.410725067152813153e+03 1.675209981397507590e+02 3.240975288053415948e+00 3.808254667147032979e+00 -5.285486485772750029e+02 1.563808042697243081e+02 0.000000000000000000e+00 -1.648406852818757216e+02
-3.374751673427911010e+04 4.336323772986142430e+05 8.371148794392771379e+03 1.729216973997637979e+04 1.250521911871904422e+03 -7.210986753935400338e+04 -1.874267742519259336e+05 7.154963282575824996e+04 1.660430344113762840e+04 -9.244351755222731299e+03 -2.057718800164443019e+04 -4.600373981741120588e+03 5.206930241306595519e+01 -2.307725272485734313e+05 5.748337752513749365e+03 -1.759899386841290107e+04 -2.510012863861903315e+04 6.179966726150283876e+02 7.105061457049597266e+03 2.319003120215429135e+03 -3.916442934006672871e+00 -1.506064146643424237e+03 -1.315076970002003520e+02 1.626520851346664131e+03 9.274169748166223144e+03 -2.183811026978520968e+05 -7.282035981237983833e+03 -1.759919343516710057e+02 1.551239183233026779e+03 -1.553269165238118148e+03 -1.886292568081030040e+05 1.608351295853120610e+04 -9.365997246453027474e+05 -1.955767081481971400e+04 -4.035019697014164558e+04 1.070213970742361926e+04 7.929279730778389990e+01 -5.813424031140676362e+01 7.020715915755242168e+04 -1.713839495407712775e+03 0.000000000000000000e+00 2.887437889276743135e+03
-9.345462741322467082e+02 8.371148794392771379e+03 1.853485680957203385e+02 5.287543777052040923e+02 1.808294866430911796e+01 -1.358603200639762235e+03 -3.644048705802164932e+03 1.375411176302636932e+03 6.026211424281622158e+02 -1.334492089650286459e+02 -3.298765819456071426e+02 -8.092295942813142062e+01 9.638067221437053300e-01 -4.448415675885297787e+03 6.960106805148527087e+01 -3.301884391499545472e+02 -5.446225824325049416e+02 8.825748947307934245e+00 1.033945699477521032e+02 5.468726529915377910e+01 -5.158500561007488966e-02 3.052354037928306507e+00 -1.208305848355948342e+00 3.524081352109848098e+01 1.338801673745791163e+02 -4.236368006815006083e+03 -8.805640016785545754e+01 -2.942630481748298887e+00 -2.159357171111897511e+00 7.849904053020497940e+01 -3.421027028553427499e+03 1.687542264199155113e+02 -1.916389295916537958e+04 -3.610458806637570888e+02 -7.139835347090428286e+02 1.096432820368627716e+02 6.919380976671598571e-01 -1.081678482785288775e+00 8.353896195482153644e+02 -3.521695825091629217e+01 0.000000000000000000e+00 4.928834187595254690e+01
-4.299866598307871755e+03 1.729216973997637979e+04 5.287543777052040923e+02 2.779024069188293652e+03 -7.722419290339131237e+01 -2.522348383313842987e+03 -7.740277226690252974e+03 2.893628724638069343e+03 3.580081798353017348e+03 5.674146211065537955e+02 -4.278518730440345053e+02 -1.210968729258445080e+02 1.583502357631585200e+00 -9.102584073119011009e+03 -5.262012884844457261e+01 -5.495386662770464454e+02 -1.558151152930118542e+03 -3.927557711493417969e+01 -4.383711288624940039e+02 1.827185622960795683e+02 3.879523532899116778e-01 1.140554681728767292e+02 4.590904268563840596e+00 1.050511494855571186e+02 -5.692439655241206538e+02 -8.838484506545601107e+03 6.784081263678473306e+01 -3.710349385264464228e+00 -1.122547945603978832e+02 5.945358088134622676e+02 -5.558511863101232848e+03 -3.129387144492458219e+02 -4.389109858814487961e+04 -5.888912128251913600e+02 -1.109120562650922466e+03 -2.460026475459069673e+02 -3.239088331400445497e+00 -1.811303540854152683e+00 -4.750330404821889942e+02 -8.389277926032934829e+01 0.000000000000000000e+00 7.350242568511779950e+01
7.453620781389943772e+01 1.250521911871904422e+03 1.808294866430911796e+01 -7.722419290339131237e+01 2.697246075368084917e+01 -2.410058537691969036e+02 -5.119419064609908787e+02 1.593961419104967376e+02 -1.051647952783569337e+02 -2.016853159638561408e+02 -2.991276175809082716e+01 -9.771432680830379525e+00 1.618865635942536851e-01 -6.772586821149562866e+02 2.267708179294005699e+00 -6.726057712602134586e+01 -4.303547066264263066e+01 1.394787748905558900e+01 1.582021159916280624e+02 -4.252330547252886284e+00 -1.145642532557135940e-01 2.052757168650200015e+01 3.094239978880374345e-02 2.091690835458809072e+00 2.023353719261927210e+02 -6.230722035169785613e+02 -2.857959438722927015e+00 -3.882719512065884171e-01 -2.040628994227722259e+01 9.605043767759338991e+00 -5.204200462182727733e+02 -4.408614650514884659e+00 -3.223520349711033759e+03 -5.801335392702420535e+01 -9.665436802255527482e+01 -2.695168697301041583e+00 -1.672145877310932116e-02 -1.863647736231618390e-01 -1.539906898261222068e+01 -4.628052090457440038e+00 0.000000000000000000e+00 1.040058078750660719e+01
5.128515052277818540e+03 -7.210986753935400338e+04 -1.358603200639762235e+03 -2.522348383313842987e+03 -2.410058537691969036e+02 1.461829567235526520e+04 2.883533047304856154e+04 -1.233674801576396021e+04 -2.463519392014840378e+03 1.807065361402760800e+03 4.044292759983389715e+03 5.155187183375460336e+02 -7.164913214951436515e+00 3.909952044767802727e+04 -7.854315075797610461e+02 3.550455186951530777e+03 4.077122855730614901e+03 -1.221199761148191527e+02 -1.403053349482986732e+03 1.674115155742383081e+02 9.976764098368474665e-01 -3.981428506996999204e+02 1.554867467590545971e+01 -2.853441381249548954e+02 -1.812888353861745372e+03 3.518130149996635009e+04 9.933017232789236459e+02 2.026875049531073003e+01 3.927957690168020122e+02 2.079032224849348495e+03 2.846805061279968140e+04 -2.241838713014500627e+03 1.632645844821196806e+05 2.960690313856200646e+03 7.131213469000967052e+03 -1.424549275807856930e+03 -8.686369754367518681e+00 8.577255490152078110e+00 -1.004536241296974003e+04 2.997003750913408453e+02 0.000000000000000000e+00 -8.526647979397159816e+02
1.494925435091511099e+04 -1.874267742519259336e+05 -3.644048705802164932e+03 -7.740277226690252974e+03 -5.119419064609908787e+02 2.883533047304856154e+04 8.308795141653632163e+04 -3.055857064251671545e+04 -7.362770768209104972e+03 3.760209644171324271e+03 8.360566409687440682e+03 2.212662073491751016e+03 -2.387260285903805368e+01 9.910648161236949090e+04 -2.656052964991567023e+03 7.056392637652467783e+03 1.091809439283788925e+04 -2.500659298096104237e+02 -2.876669051570035208e+03 -1.497789736640097317e+03 1.389551604603089574e+00 1.256100928377336459e+03 6.311173146689196756e+01 -6.890762328058571029e+02 -3.772343955647690564e+03 9.540681968765643251e+04 3.366282166405689622e+03 8.423758922417995620e+01 -1.277613248476563513e+03 -9.395648082099548901e+02 8.419943627215657034e+04 -7.405858457810421896e+03 3.974974861210325616e+05 8.729115015978122756e+03 1.709583285188545051e+04 -4.990159615064467289e+03 -3.868962241992536377e+01 2.613118920356007635e+01 -3.210452701837961649e+04 7.276224314357930325e+02 0.000000000000000000e+00 -9.145423523596113000e+02
-5.615170096984050360e+03 7.154963282575824996e+04 1.375411176302636932e+03 2.893628724638069343e+03 1.593961419104967376e+02 -1.233674801576396021e+04 -3.055857064251671545e+04 1.212458458892086492e+04 2.723001158215320174e+03 -1.155043558819970713e+03 -3.676402175384851944e+03 -7.311004692844185229e+02 8.479577389035846124e+00 -3.821676612243556156e+04 1.032739990199582508e+03 -3.002302179816452281e+03 -4.141456329336895578e+03 7.415391887620820910e+01 8.783097112647010363e+02 3.307539017214239720e+02 -4.729292771354306479e-01 -2.629762121759723641e+02 -2.435361206711782955e+01 2.747957189776953442e+02 1.158778171497756148e+03 -3.587610230764857261e+04 -1.308366803291561610e+03 -2.827423146759801398e+01 2.702576246168733292e+02 -6.698430589513403675e+02 -3.101574941207765005e+04 2.981459578728140968e+03 -1.522732198192919022e+05 -3.241410406822619734e+03 -6.932505943404769823e+03 1.983498806000098284e+03 1.468453591313237538e+01 -9.527238387664150210e+00 1.297975464681050289e+04 -2.861336512506641157e+02 0.000000000000000000e+00 5.347280036417773772e+02
-5.432184337780098758e+03 1.660430344113762840e+04 6.026211424281622158e+02 3.580081798353017348e+03 -1.051647952783569337e+02 -2.463519392014840378e+03 -7.362770768209104972e+03 2.723001158215320174e+03 4.805634965077761990e+03 7.626834367552592084e+02 -1.544836448516650194e+02 -5.734637223002304296e+01 1.122957898521607545e+00 -8.744669751072327927e+03 -2.860729118979227792e+02 -5.226185591611067593e+02 -1.796488580039228964e+03 -5.176680602278882048e+01 -5.816247268703622240e+02 1.580055553050713399e+02 4.803048639750875926e-01 3.372884123132197942e+02 1.244971188595396328e+01 1.198164156246377132e+02 -7.651446691042472139e+02 -8.455636075975668064e+03 3.644644837753638740e+02 -7.725070407234752023e-01 -3.357914025511671525e+02 8.591148679149288228e+02 -3.973594945851943066e+03 -1.103982807058734352e+03 -4.853794203566763463e+04 -4.358597832235961960e+02 -7.744427054596723110e+02 -7.993429433480666830e+02 -8.301082540537461085e+00 -1.381839643052529265e+00 -3.399242502378177505e+03 -8.932474543695927593e+01 0.000000000000000000e+00 7.797429553501171995e+01
-5.467399667032666457e+02 -9.244351755222731299e+03 -1.334492089650286459e+02 5.674146211065537955e+02 -2.016853159638561408e+02 1.807065361402760800e+03 3.760209644171324271e+03 -1.155043558819970713e+03 7.626834367552592084e+02 1.624343682239412828e+03 2.085146991086542130e+02 6.531709973560707283e+01 -1.160614578802071639e+00 5.013305209630409990e+03 -3.767080662732292584e+00 4.992574144346219782e+02 3.177570106739655103e+02 -1.240489234104551031e+02 -1.280250151684434513e+03 3.831341511530954591e+01 8.587793948613333672e-01 -1.669905770382337096e+02 -6.371345599516086144e-01 -1.537463661961372985e+01 -1.629528658033838383e+03 4.594260865913958696e+03 4.618138778961016655e+00 2.595276591252392517e+00 1.661237067045505853e+02 -6.980394634055821257e+01 3.672104158412169454e+03 7.373709419729189563e+01 2.420781501333065535e+04 4.173694028320292091e+02 6.957035655930416169e+02 4.875578525573782684e+01 3.867400771769784473e-01 1.347286460135929120e+00 2.693532757868243834e+02 3.409934413598712410e+01 0.000000000000000000e+00 -8.060043479500539831e+01
