1.836392673030702127e+01 3.316061897207996378e-01 -1.669209572928166381e+03 -2.547199794843419407e-01 -1.160567596953582026e+01 -1.447953088495950065e-02 -1.861932704237102276e-01 2.749854018192085618e+02 7.296867642586487364e+02 -2.752056797979013254e+02 -2.331989251181703082e+01 -6.455260614310658063e-02 -7.451635017269782058e-01 -1.838964415723345132e-04 1.238329937856080392e+02 1.616283801189492664e+01 -7.987956638095950801e+00 8.897130382197975678e+02 5.448952922919422098e-02 -4.955218142028387091e-02 -6.162415277089964283e-01 -1.315134100665483707e+01 9.110938905625388884e+00 -2.227837616606672712e-03 1.751019029314069978e-03 -8.755314155604005270e-06 4.064716897921012873e+01 2.403629279724000867e+02 2.702678218661302978e-02 3.011777987446031091e+00 1.120894236635410477e-04 -5.523049079923237237e+00 -1.044052497994953366e-01 -4.018973265178129139e+01 -1.541844346690568024e+01 -2.307288710537577781e-02 -1.067274811004715929e+01 -2.642026869795746524e+00 8.421871500106070698e+02 5.507593318582431480e-02 7.847922890692410336e-01 7.659822965148717355e-02 4.008269657289997667e+01 9.954891271737901093e+01 7.153877330756682795e+02 4.319833058846732077e-01 4.185087735807934223e+03 7.285495925039667497e+01 1.966050403528440143e+02 1.174296241101628446e+00 3.639721147553841296e-02 9.315583956140616184e-02 4.477253092456244288e-05 9.146459032918818011e+00 -3.238370761478731197e+01 -1.748140538459415083e+01 -3.776785337868544534e-01 -1.116976391639512123e+01
3.316061897207996378e-01 1.182613568190169140e+01 -4.149284685603333855e+01 -4.546666212582849316e-03 -2.099239044695213330e-01 -5.632786372703199040e-01 -6.543385245617908019e+00 7.417177199385676545e+00 1.754668108731478782e+01 -4.820093755310259631e+00 -4.153791691721061552e-01 -1.149943720973031880e+00 -2.637412148368560239e+01 -5.345214958453599514e-03 1.995109270807733370e+00 -2.928759360475881035e+00 -1.259838465372612459e-01 2.233874339302087719e+01 -1.967986312771826795e-03 5.315003579161573649e-02 1.200853906048132552e-01 -2.228828092809399530e-01 9.976642139464551862e-02 -3.633964800442062240e-05 7.317192355733602018e-06 -2.075704296129670849e-07 7.170512068401730943e-01 4.483182575278035209e+00 1.029903758320535268e+00 9.955982841196977517e+01 4.272108574607852774e-03 -4.401330511343869850e-02 -2.172441114675298119e-03 9.138994162379239228e-01 -4.604002877353645107e-01 -1.015498309667001121e-03 -1.851504266676640142e-01 -8.867904292582745995e+01 2.083596903244843901e+01 -6.252548148532309502e-02 -1.535021400299490246e-01 2.229512745041821974e-03 -9.143580497554004705e-01 1.398396996446555685e+00 -5.959447583007361970e+01 3.216255809186784054e-02 1.163596864570234146e+02 1.131565281245078936e+00 3.501780950986422614e+00 6.794733161058834348e-02 6.400184475903644135e-04 4.026730727824313905e-03 1.304889558043335706e-06 1.599245873428250808e-01 1.651429285649454792e+00 -3.135912720310243262e-01 -1.483493441447890326e+01 -3.519602373688519581e-01
-1.669209572928166381e+03 -4.149284685603333855e+01 2.891934422635752126e+05 3.089887194732575892e+01 9.878911772185067548e+02 1.718048351219316983e+00 2.357589056724624754e+01 -4.774665490221054642e+04 -1.268031371937259537e+05 4.696065890541916451e+04 3.630547883410817462e+02 1.204777076439149752e+01 7.697690841456655164e+01 4.291554630663356462e-02 -2.663591179768093571e+04 -3.207281263813104488e+03 1.518044098390608269e+03 -1.542345628682314418e+05 -7.690299191798917189e-01 3.139783730629376350e+02 1.487056902019835718e+02 2.748342250884763871e+03 -3.707947629797246918e+03 4.928757269765903781e-01 -1.157470238653028449e+00 2.606019180465241059e-03 -6.495112514837534036e+03 -3.189996717728822478e+04 -2.726640191720511197e+00 -3.051107149878737346e+02 -1.126391337689928822e-02 1.045459271269667397e+03 2.628584611785027292e+01 1.824834969149402468e+03 -3.534730492163625513e+03 -1.950016921042904983e+01 1.745121066287953226e+03 2.907000967755864735e+02 -1.456346276763078058e+05 -3.689932513514708603e+02 -1.895771655730348186e+02 -1.251438634559906404e+01 -1.813354452883089607e+03 -2.444399214074647898e+04 -1.330114728048436518e+05 7.459256248868994135e+02 -6.122638337068607798e+05 -1.373764238043282239e+04 -3.731233044338165928e+04 1.449791382745180726e+03 -6.997241989162970022e+00 7.833329263227344086e+01 -1.062562870887953821e-02 -1.694083651546167403e+03 5.786564804016096605e+04 2.784246379331631488e+03 3.474227910119235929e+01 2.001795987538743930e+03
-2.547199794843419407e-01 -4.546666212582849316e-03 3.089887194732575892e+01 4.045177357498961485e-03 1.568148806459870315e-01 1.876327448803876178e-04 2.579417076086125762e-03 -4.993689101079858972e+00 -1.362336857793346567e+01 5.099881391331385849e+00 2.193669642870561542e-01 1.151232107142390092e-03 9.316647145991275442e-03 3.499281941756090545e-06 -2.547497893655866541e+00 -3.313271287973624801e-01 1.591077171739579688e-01 -1.645451277071973806e+01 -4.820946869557275142e-04 1.809100919579573544e-02 1.403118718282548791e-02 2.687399256377014378e-01 -2.866777795880866564e-01 4.641060041547266163e-05 -7.826339484574375337e-05 2.194078087729476010e-07 -7.243014364797401017e-01 -3.940103066638389162e+00 -3.306348999562236444e-04 -3.761673792360206714e-02 -1.371384826329917770e-06 1.374387488399831381e-01 2.589105021934068676e-03 4.374833123929934842e-01 -6.584590040620316720e-02 -9.115330406531550658e-04 1.916340771454947411e-01 3.426242315141687228e-02 -1.562895288512121716e+01 -2.124402090362065981e-02 -1.788115168205703723e-02 -1.344391565644159452e-03 -4.358107084225232852e-01 -2.078773179073504007e+00 -1.388840874505697265e+01 3.795542959449695053e-02 -7.135723378896638280e+01 -1.439358492817615964e+00 -3.849286803471609009e+00 7.280083778032805930e-02 -7.151074718857354387e-04 3.720741291766017228e-03 -1.019468210640680714e-06 -1.787688641815868285e-01 3.388597673016306100e+00 3.027753074019390311e-01 4.460356177550957833e-03 1.980822812689744250e-01
-1.160567596953582026e+01 -2.099239044695213330e-01 9.878911772185067548e+02 1.568148806459870315e-01 7.370046274826351329e+00 9.255179261284380079e-03 1.176493520520678487e-01 -1.625462241378565977e+02 -4.317746636444532555e+02 1.629236647021941167e+02 1.562479723785152252e+01 3.847375937293642106e-02 4.793010306889056160e-01 1.073407097169753869e-04 -7.082920668651813401e+01 -9.381971252434318842e+00 4.652408889630079258e+00 -5.264270370646468109e+02 -3.625104072272634925e-02 -1.155107027867407071e-01 3.461536586687803951e-01 7.554182128790685624e+00 -4.379201190226519991e+00 1.268099811845837914e-03 -6.363953568260475452e-04 4.673053361479905047e-06 -2.425249961844430402e+01 -1.467337655703934161e+02 -1.746640892365322259e-02 -1.936697742356717988e+00 -7.244388603785767791e-05 3.205654927977503288e+00 5.821439039006533200e-02 2.614055624459692240e+01 1.207896878245943384e+01 2.491248823371679591e-02 6.354272687370870365e+00 1.688501438397263632e+00 -4.985137027394467282e+02 1.379234578217241047e-01 -4.407405106898367175e-01 -4.562073399178232652e-02 -2.607417143501350765e+01 -5.569483068584352736e+01 -4.190218204023715884e+02 -6.456290143917935431e-01 -2.528681859909804189e+03 -4.246303600301622083e+01 -1.145348377067114711e+02 -1.488893568282209090e+00 -2.116544033798848506e-02 -1.006732279670855129e-01 -2.495843006384846960e-05 -5.348326066653773303e+00 -5.064416298699296881e+00 1.043173998553028170e+01 2.456263746494826983e-01 6.583908506255477633e+00
-1.447953088495950065e-02 -5.632786372703199040e-01 1.718048351219316983e+00 1.876327448803876178e-04 9.255179261284380079e-03 2.865645670698395084e-02 3.077604557339101987e-01 -3.158938599828356453e-01 -7.175557862756005711e-01 1.794359707920233638e-01 2.060641220108991659e-02 5.850883431051170230e-02 1.232624770403732528e+00 2.722931798469000169e-04 -6.682396453775085732e-02 1.327002089575537724e-01 4.195456867590216868e-03 -9.263724455683103320e-01 7.596719719051821327e-05 -2.824910041453933523e-03 -5.486964799014441840e-03 7.568081664663448352e-03 -1.224922749509681132e-04 1.191141178946783990e-06 1.107911900248881344e-06 6.337290882362717687e-09 -2.761561258341668074e-02 -1.821029491783421328e-01 -5.239251524282829975e-02 -4.621669642663407629e+00 -2.175079777084841634e-04 -7.264149125117590677e-04 6.696103318172413074e-05 -3.444248934717901445e-02 2.786884424781553571e-02 7.701167914111236440e-05 7.057781265920446204e-03 4.125738721658180452e+00 -8.592083233801219855e-01 3.323018215578418030e-03 7.012786902226010935e-03 -9.716832214674388029e-05 3.446317022693217574e-02 -4.383940754267919016e-02 2.837035207185914398e+00 -2.600205124332398074e-03 -5.040211704486727839e+00 -3.770116474429022202e-02 -1.256137445486283366e-01 -5.373006263081713148e-03 -2.274049493744434327e-05 -3.082541518738761530e-04 -4.576161846154919305e-08 -5.695442838171183714e-03 -1.571286936322524308e-01 1.237650202189848232e-02 7.565378254379402367e-01 1.556852226964186743e-02
-1.861932704237102276e-01 -6.543385245617908019e+00 2.357589056724624754e+01 2.579417076086125762e-03 1.176493520520678487e-01 3.077604557339101987e-01 3.628785324469745444e+00 -4.196309946815716785e+00 -9.988879105931879110e+00 2.784195647325675704e+00 2.269352383467856116e-01 6.282877888063232996e-01 1.464321356266308349e+01 2.919669662822885290e-03 -1.173207838898701283e+00 1.634228163246255638e+00 7.390985431844489251e-02 -1.268989748159136077e+01 1.129684232286140783e-03 -2.856086109236465748e-02 -6.688988373403148557e-02 1.306906846010925105e-01 -6.699889577830922538e-02 2.143461147709265583e-05 -7.893676536960480227e-06 1.236200931867239773e-07 -4.118927202779027463e-01 -2.550346382703293724e+00 -5.627196576447041076e-01 -5.534386158904189301e+01 -2.333781146587990060e-03 3.037892664846267299e-02 1.287547386227196706e-03 -5.265009748280082835e-01 2.382607887214383269e-01 4.849823231515539772e-04 1.065703341926213799e-01 4.927578316360970945e+01 -1.184576642041487027e+01 3.359952327539553890e-02 8.550605060752483610e-02 -1.255745234565055482e-03 5.267561345652712612e-01 -8.336198996672511408e-01 3.294475508596286772e+01 -1.493994189254681942e-02 -6.553498054665698191e+01 -6.637564636969620624e-01 -2.034629454395150194e+00 -3.193411810753955110e-02 -3.724399469547309545e-04 -1.917646153427712222e-03 -7.597403428930847742e-07 -9.297053320249053232e-02 -7.048471521855638189e-01 1.794969913490606084e-01 8.101216814011920064e+00 1.979559226042300613e-01
2.749854018192085618e+02 7.417177199385676545e+00 -4.774665490221054642e+04 -4.993689101079858972e+00 -1.625462241378565977e+02 -3.158938599828356453e-01 -4.196309946815716785e+00 8.632724653044710067e+03 2.026876851419281957e+04 -7.749637859166460657e+03 -5.899921955415575781e+01 -2.115655782337389379e+00 -1.403637802422368530e+01 -7.775029308184138073e-03 4.580023154456554039e+03 4.609485646614311349e+02 -2.376438520824339662e+02 2.567354258215698064e+04 5.529582347616801563e-01 -4.983181654294842389e+01 -2.142335556760321325e+01 -4.626299317296212621e+02 6.113439123509467663e+02 -8.540506135145051192e-02 1.952116325108487760e-01 -4.388775584228154277e-04 1.115060747595762450e+03 5.241797467465364207e+03 4.967580502163720935e-01 5.590313180165553320e+01 2.049089170421744457e-03 -1.342356820629616720e+01 -2.777053087521435870e+00 -5.344783475563508546e+02 5.384085592779621265e+02 3.072753501333297166e+00 -2.996189486776345348e+02 -5.265585170427258532e+01 2.376771741006102457e+04 5.853187506228726988e+01 2.730456633872181982e+01 2.319079598897140659e+00 5.327619482260950008e+02 4.827286669732513474e+03 2.110555022968275807e+04 -1.196670018925091057e+02 1.019797564074723778e+05 2.198430683819478872e+03 6.206418308171248100e+03 -2.272696823082049775e+02 1.173907211814507523e+00 -1.218789173925062563e+01 1.683802940993769969e-03 2.704873784718165552e+02 -9.592116234543573228e+03 -5.256152948407483336e+02 -6.282469008601036187e+00 -4.006903963463165610e+02
7.296867642586487364e+02 1.754668108731478782e+01 -1.268031371937259537e+05 -1.362336857793346567e+01 -4.317746636444532555e+02 -7.175557862756005711e-01 -9.988879105931879110e+00 2.026876851419281957e+04 5.619683477886558831e+04 -2.060512293593485447e+04 -1.516144906888479511e+02 -5.164024584185114897e+00 -3.219830606780453763e+01 -1.819729408584868161e-02 1.153528305599579289e+04 1.468215230636259776e+03 -6.780397885981382160e+02 6.744446742317634926e+04 -8.552921767200706571e-02 -1.405278223321684266e+02 -6.813724676923298773e+01 -1.199058711666160207e+03 1.634295425560625972e+03 -2.128865324071487208e-01 5.066160641603647541e-01 -1.140037372884084499e-03 2.810061046097467170e+03 1.398820489133910996e+04 1.139513679264510859e+00 1.273930129548048740e+02 4.710316622664336740e-03 -6.026514660415992921e+02 -1.291671370854843026e+01 -5.682785664520662294e+02 1.611810751390251426e+03 8.758000783436722614e+00 -7.551438775454606684e+02 -1.220945537234419902e+02 6.410859687696835317e+04 1.651805581296260073e+02 8.687125238151045892e+01 5.258512516646697499e+00 5.630959231690569595e+02 1.002530019757607079e+04 5.911363628389986843e+04 -3.330562658503621947e+02 2.671923565900168032e+05 6.093049386610524380e+03 1.633565461652331578e+04 -6.522857051646291211e+02 3.054366506579526241e+00 -3.532147665806595427e+01 4.742258277962410097e-03 7.517495999568735670e+02 -2.556342847383006665e+04 -1.161200918110075690e+03 -1.453687466097849601e+01 -8.144322155803895384e+02
-2.752056797979013254e+02 -4.820093755310259631e+00 4.696065890541916451e+04 5.099881391331385849e+00 1.629236647021941167e+02 1.794359707920233638e-01 2.784195647325675704e+00 -7.749637859166460657e+03 -2.060512293593485447e+04 7.718702880337817078e+03 6.004110454341328307e+01 1.753395272117209247e+00 8.263779956412198757e+00 5.922611932334206734e-03 -4.340970133636004903e+03 -5.204232292901248229e+02 2.507681692225722259e+02 -2.506836444781615501e+04 -1.068153518157144155e-01 5.167173521328260932e+01 2.414534367564318629e+01 4.495893502097387113e+02 -6.085986253203024035e+02 8.022490820472634454e-02 -1.884202033954753830e-01 4.252501940707509613e-04 -1.066368186910952545e+03 -5.237444039222474203e+03 -2.636494749293558648e-01 -3.359190939107349294e+01 -1.089156214116150352e-03 1.927091655086260573e+02 4.289475980908177277e+00 2.925798018056228784e+02 -5.886416984577549556e+02 -3.216682388810617521e+00 2.860535732752509261e+02 3.304242579172669281e+01 -2.368991110953663883e+04 -6.073260294021305583e+01 -3.078156631748348460e+01 -2.029275346366276711e+00 -2.906173210467989065e+02 -3.896792597892814683e+03 -2.164095696755140671e+04 1.230642632884809444e+02 -9.912476636826782487e+04 -2.267365738239860093e+03 -6.129767102515039369e+03 2.405448461112953851e+02 -1.147787825508238324e+00 1.296532128575452347e+01 -1.768675315420236089e-03 -2.792958846597845195e+02 9.566456312997890564e+03 4.529951692921706581e+02 3.110161581235840522e+00 3.195739304380978751e+02
