3.805254243757462518e+03 7.271430909727859548e-01 -2.099378750075090647e+04 -1.926058608644746641e+02 -2.117285106665182866e+03 -2.269572646111264747e-01 3.160931994792716523e+03 9.406416431032046603e+03 -3.525916073739766034e+03 -3.049833412279066124e+03 -5.244576216082683828e+01 6.087852087676158135e+02 1.953397784227565523e+02 -4.775655779935393141e+00 1.169644991513991044e+04 1.288914395953240444e+02 -5.836904495991063868e+00 9.325668304137735745e-06 6.731350706195041766e+02 2.184872114592977596e+03 1.953977139714876854e+00 9.810874506902470671e+01 -1.291921677846396790e+02 -6.571043719610704381e-02 -4.766685136587452121e+02 -1.749481844818502907e+01 -3.097911182711428624e-01 -3.257280937117731128e+02 -4.872408401495761865e+01 1.001355316656651121e+04 -1.913512363673605137e+02 7.848080317979546194e+00 4.754118433602264417e+02 -3.291449977399747127e+02 7.406514365757990163e+03 6.485281304912762153e+02 5.738688514570386178e+04 7.364375867562450821e+02 1.530139220725913674e+03 5.150789911476913403e+02 4.633250981623564080e+00 5.878618364908368754e+00 2.039837032797430538e+03 7.433531431387461907e+01 -1.390308247847045209e+01 -1.239297429763851568e+02
7.271430909727859548e-01 5.036007547289195890e-02 -6.409500193740681695e+00 -4.480089866123712627e-02 -3.911874219977199973e-01 -1.567638285188392364e-02 9.222110037642210489e-01 2.909240868782297262e+00 -9.540613358613773132e-01 -4.607691277956143527e-01 -3.506116177764839748e+00 2.058988120892745743e-01 -2.842667443373996794e-01 -1.539132864247906443e-03 3.571220984150223376e+00 5.132882067225603279e-02 9.354958744638991117e-03 3.462772122414530240e-09 1.772784931016185284e-01 5.461187043171038535e-01 1.355664840024187190e-01 6.516550116998454989e+00 -5.778725823548792884e-02 -5.507650089571836170e-05 2.362930988548350153e-01 5.590709454554484677e-04 7.491108640476728935e-06 -7.255391866472025997e-02 -3.246377161927341604e+00 3.080189996192538970e+00 -7.552286424247603436e-02 -1.267916818083882589e-02 -2.369056290009096677e-01 -8.292239275200952164e-02 -3.343489660997264856e+00 -2.049769761019153147e-02 1.662011719788804243e+01 2.265144939533925983e-01 4.938155916257969125e-01 -1.480138456810141910e-02 -1.001369118450977380e-04 1.843243693512515479e-03 -1.390565709592661847e-01 1.757617352097826102e-02 -9.641901053302971425e-01 -4.075676064917440472e-02
-2.099378750075090647e+04 -6.409500193740681695e+00 2.728236952966629178e+05 1.623447605383925293e+03 1.072523077078753522e+04 1.955333190140591482e+00 -4.132920051175895787e+04 -1.227126770915888919e+05 4.668586300526163541e+04 9.875450950596767143e+03 4.287570127571372609e+02 -1.660829801916512224e+04 -4.431867724996815923e+03 8.143495699768237728e+01 -1.518169580979165330e+05 3.371163150560866143e+03 1.573859328045666928e+02 -2.638351705541941645e-04 -8.667605844450303266e+03 -1.985603771571692050e+04 -1.571192370083188194e+01 -7.938781329422358795e+02 1.775921702912042520e+03 1.943509422486339844e+00 4.288283694722252335e+02 -2.604250618487405404e+02 -3.844757920576577614e+00 3.077710664331136286e+03 3.982799008561601113e+02 -1.296039652380304760e+05 -4.936553695327006608e+03 -2.123416292343083569e+02 -4.114816510513111325e+02 -6.884219184017862972e+03 -1.285807772074589884e+05 9.505993324821103670e+03 -5.773480425857075024e+05 -1.221334543438386390e+04 -2.809982671801365359e+04 6.759206076586254312e+03 5.066763218159455562e+01 -9.338454970076347195e+01 5.011411071235381678e+04 -7.206564424999227185e+02 1.111153994624469163e+02 1.757476593952532085e+03
-1.926058608644746641e+02 -4.480089866123712627e-02 1.623447605383925293e+03 1.203744307999673779e+01 1.032652541457155024e+02 1.378876070023272483e-02 -2.513640505668865330e+02 -7.240410576351563350e+02 2.796102909286881868e+02 1.290708051146242497e+02 3.112485523753141692e+00 -7.711929810378767058e+01 -2.107002689204830048e+01 4.375626864939607397e-01 -9.059172188637530780e+02 6.895006693189025704e+00 7.036260236383355959e-01 -1.215305661405072892e-06 -5.376834473532731096e+01 -1.410404203070747258e+02 -1.148563731636368379e-01 -5.796421622197435397e+00 9.548577686778292772e+00 7.140086930596560230e-03 1.876208803177053852e+01 -2.817528636167154765e-01 -2.554085368331577253e-03 2.138905653304068011e+01 2.892246178242284138e+00 -7.714805502465026166e+02 -1.001886624950389582e+01 -9.483653529951956429e-01 -1.866088339750318781e+01 -1.238097611498784012e+01 -6.834674082274364082e+02 1.000340123801126779e+01 -3.896592429306534086e+03 -6.706749734460630918e+01 -1.497392416257393393e+02 5.666425061735990809e+00 1.920975388864701663e-02 -5.179118373997584346e-01 9.407083341567238222e+01 -4.958809286383137227e+00 8.160996781542668721e-01 1.045352525108454600e+01
-2.117285106665182866e+03 -3.911874219977199973e-01 1.072523077078753522e+04 1.032652541457155024e+02 1.184780952837452787e+03 1.223897208374958023e-01 -1.594286678514274399e+03 -4.819082276486848968e+03 1.787969285629645810e+03 1.739563521909472229e+03 2.840735094940555783e+01 -2.574847078041572672e+02 -9.074654789267212607e+01 2.336373601495016050e+00 -5.970884774728790944e+03 -9.407029816079609930e+01 2.589959849000339265e+00 -3.890121875402432210e-06 -3.393715207752720175e+02 -1.163447603635675478e+03 -1.060153159716247240e+00 -5.318493776845448906e+01 6.854124671311339512e+01 3.102773898011842654e-02 2.721056727554593522e+02 1.168860848835271149e+01 2.028512045030858579e-01 1.726438276341827134e+02 2.639107559707174744e+01 -5.124226665059512925e+03 1.392872936307500140e+02 -3.478712093456728827e+00 -2.714637083534043427e+02 2.395405130480207845e+02 -3.606170660452173252e+03 -4.325149229378275777e+02 -3.021245390220044646e+04 -3.601555808519598258e+02 -7.269570233054789696e+02 -3.394996967354477420e+02 -3.000124840647708790e+00 -2.903836926987604095e+00 -1.465082227400443571e+03 -3.937357641009030118e+01 7.545308467233035721e+00 6.071756418362225105e+01
-2.269572646111264747e-01 -1.567638285188392364e-02 1.955333190140591482e+00 1.378876070023272483e-02 1.223897208374958023e-01 5.160327640216415615e-03 -2.921800165056631648e-01 -8.775090243800158785e-01 2.876121703017056608e-01 1.479489117816574495e-01 1.119777981371613773e+00 -6.039875484946957696e-02 8.934473328299781525e-02 4.393394962462309730e-04 -1.091929680362752286e+00 -1.845983419474154369e-02 -2.955544486344409676e-03 -1.009957224936083588e-09 -5.528716651863535558e-02 -1.677609130148404459e-01 -4.688941885546973193e-02 -2.069080011243242367e+00 1.510913543825579200e-02 1.507439208611675621e-05 -6.779922662261732291e-02 6.972942629065561671e-05 1.515733214674803772e-06 2.239884741067576027e-02 1.028104188795427421e+00 -9.351914273261211497e-01 2.715213792233821255e-02 4.004937789277341481e-03 6.797980321910881973e-02 2.339061355069267309e-02 1.103716608486815964e+00 -2.586504687734792179e-03 -5.178041959710964370e+00 -6.557668085258089308e-02 -1.469653782480424831e-01 -2.130158844092607060e-03 -2.322633987394464924e-05 -5.390536174245593457e-04 2.341543785883686436e-03 -5.305067036816064202e-03 3.342288924899337599e-01 1.395769393225940527e-02
3.160931994792716523e+03 9.222110037642210489e-01 -4.132920051175895787e+04 -2.513640505668865330e+02 -1.594286678514274399e+03 -2.921800165056631648e-01 8.665173141645422220e+03 1.646420386252300159e+04 -7.615828180288249314e+03 -1.597307375953554129e+03 -6.394877189883321478e+01 3.129491908746303579e+03 3.490466134957117674e+02 -9.367848645971864840e+00 2.361158363104760792e+04 -3.726513653259969487e+02 -1.290759241552320269e+01 4.874728971618476451e-05 1.785832095639076215e+03 3.173680698641377148e+03 2.394774754038440090e+00 1.183807975446155893e+02 2.064714428649947138e+02 8.317722987312933802e-02 -5.997748998581053002e+02 3.041701817119173512e+01 4.234578050356265222e-01 -5.380242180458153598e+02 -5.920257322669172595e+01 1.870548269318132225e+04 5.435803014430136955e+02 1.738515228882879882e+01 5.987023843989427405e+02 2.748674230975444516e+03 1.653216240591773021e+04 -1.099092778809284255e+03 9.432428437011803908e+04 1.623320322083785186e+03 4.701936092400698726e+03 -7.235211627716387284e+02 -4.990893165343127436e+00 1.237021627136037338e+01 -6.282564878466201662e+03 9.966343389484970317e+01 -1.692527271070033379e+01 -5.504486702565791347e+02
9.406416431032046603e+03 2.909240868782297262e+00 -1.227126770915888919e+05 -7.240410576351563350e+02 -4.819082276486848968e+03 -8.775090243800158785e-01 1.646420386252300159e+04 5.707847608488218975e+04 -2.053499549947406558e+04 -4.287605918089737315e+03 -1.924207945529368544e+02 6.950126048056798027e+03 2.281648640782800157e+03 -3.933837013583979569e+01 6.774621294192159257e+04 -1.654219912986945246e+03 -8.064540306763323940e+01 1.113045543788359997e-04 3.482329455609757588e+03 8.764526578413004245e+03 7.001122550834133484e+00 3.562723956312615883e+02 -1.222018653327720131e+03 -1.206435808984324565e+00 3.076466153238811785e+02 1.266951585455304041e+02 1.893228323547669456e+00 -1.319116566475811169e+03 -1.789294353652474001e+02 5.912117633690148796e+04 2.424319931383844960e+03 1.088316892331938988e+02 -3.168624420470256382e+02 1.601922096916752253e+03 6.051960444140664185e+04 -4.634883259426372206e+03 2.529838039685256081e+05 5.706533692046520628e+03 1.227158611159730026e+04 -3.349174088235115050e+03 -2.549589395583240758e+01 4.364753634884467459e+01 -2.399473265330386130e+04 3.324387908713960655e+02 -4.952305894451558999e+01 -5.376514092090260419e+02
-3.525916073739766034e+03 -9.540613358613773132e-01 4.668586300526163541e+04 2.796102909286881868e+02 1.787969285629645810e+03 2.876121703017056608e-01 -7.615828180288249314e+03 -2.053499549947406558e+04 8.203681582244951642e+03 1.608706011772454303e+03 6.317596857033782953e+01 -3.015732238504079305e+03 -6.895038015364669945e+02 1.360989999325314592e+01 -2.614231109510681563e+04 5.766530533664957829e+02 2.469569805110555905e+01 -4.779727285706639200e-05 -1.601452629560223613e+03 -3.428594738821655028e+03 -2.250447539869335323e+00 -1.170347677242102264e+02 2.197168753622473218e+02 2.457796071564227747e-01 1.546054798292249757e+02 -4.562959412876811882e+01 -6.670823538794083962e-01 5.433105743267890375e+02 5.881233907337394839e+01 -2.200994686758906755e+04 -8.442650567561358912e+02 -3.331247125640808093e+01 -1.518399230242157785e+02 -1.526633529427261010e+03 -2.150364926790812024e+04 1.664508704470274097e+03 -9.914752989239472663e+04 -2.087556729436947080e+03 -4.994473141576923808e+03 1.179386264627511764e+03 8.758662105079512372e+00 -1.589928681135021904e+01 8.863093752881250111e+03 -1.223116881699838387e+02 1.591170393599219146e+01 3.570580996072971516e+02
-3.049833412279066124e+03 -4.607691277956143527e-01 9.875450950596767143e+03 1.290708051146242497e+02 1.739563521909472229e+03 1.479489117816574495e-01 -1.597307375953554129e+03 -4.287605918089737315e+03 1.608706011772454303e+03 2.802740406383399204e+03 3.530410491924197913e+01 9.776011247117986613e+01 1.153837656177839932e+01 1.123973836239429813e+00 -5.529235283043944037e+03 -3.244846718780012225e+02 -1.580248618470065036e+00 1.997453127294716482e-06 -3.469456812865167876e+02 -1.459402855757395855e+03 -1.344757175429249330e+00 -6.642963170442729393e+01 2.034087613343571022e+01 -4.396773735438911507e-02 5.489314903037716249e+02 3.374004704492210038e+01 5.565016932372115477e-01 2.080407334700219621e+02 3.275645125025258153e+01 -4.670560742580666556e+03 4.782454652788892417e+02 2.162334727932954337e+00 -5.485274005666436778e+02 5.742346686995558684e+02 -1.831576285837741125e+03 -1.243544996100424669e+03 -3.604440539977467415e+04 -2.057678990169397366e+02 -3.601689360115395857e+02 -9.491428656195319036e+02 -7.997250586490539881e+00 -1.830932417308854809e+00 -5.005029341864427806e+03 -4.448552918984844951e+01 9.599692766079222395e+00 6.830154979371560842e+01
