1.804896411928711757e+02 1.357766420349784342e+00 -4.166241012171278271e+03 -3.123915618202997901e+00 -9.877568187792805077e+01 -7.146823825451803502e-02 -8.876328894382523593e-01 7.017207522681311502e+02 1.999204912855212797e+03 -7.429909748063798816e+02 -1.713214270910328878e+02 -1.494046033731699363e-01 -3.758664646257583453e+00 -9.884401490927664964e-04 2.327133368354474783e+02 5.716457447536465253e+01 -6.745720649886385978e+00 2.469261613159771969e+03 1.328112684716690473e-01 3.828748891290085776e+00 -2.525347936344418009e+00 -2.138712113569308215e+01 1.326973387403514337e+01 -1.211896898790039423e-02 1.453784871524279083e+02 6.068309493496886944e+02 9.465346146320303966e-02 1.459990085448397501e+01 -1.845303337576626745e+01 -9.225609041726223758e-02 -1.067614758324599649e+02 -6.510577844509438705e+01 -1.736519413578971049e-01 -2.345598204456498692e+01 -1.244463598391193493e+01 1.840389474561520728e+03 -4.894644778934830853e+00 3.285863212960487889e+00 1.847648277795714833e-01 1.064373936375597509e+02 1.011864252658141226e+02 1.939598073044227476e+03 1.797820427127677689e+01 1.265765016068300429e+04 1.872810501532581497e+02 4.464076216846556235e+02 2.413717155436789241e+01 5.561701207554511917e-02 7.752554062038370386e-01 1.416688758175225766e-04 8.025409728897633599e+00 1.942148952270158873e+02 -9.702511141528175287e+00 -1.973270158308130018e+00 -2.929458971630048580e+01
1.357766420349784342e+00 8.514458994828018490e+00 -4.713045670057180558e+01 -2.646880058260031240e-02 -7.280367980235644687e-01 -4.759364866630862445e-01 -5.514572193416324986e+00 8.202804429456895363e+00 2.231744343743572756e+01 -7.107315116751387940e+00 -1.074238438209149882e+00 -6.587780174228656804e-01 -2.257680820821589052e+01 -5.970796823632996443e-03 2.308961683168297085e+00 -3.128934414837989397e+00 -6.633543761865483279e-02 2.817214906211784609e+01 -3.169108714366000289e-03 1.533472470644904884e-01 1.512187647433212989e-01 -2.239328782561449405e-01 1.762812391868981421e-01 -4.066744182034186348e-05 1.365802047636278216e+00 5.511256349385401876e+00 6.195902453404542598e-01 8.436828171796747711e+01 -2.224730380212207870e-01 -1.685854966403369740e-03 1.521396709997066443e+00 -3.696733015576191272e-01 -5.641168587618210174e-04 -2.127296123969860953e-01 -7.325184625376402892e+01 2.085443052442458622e+01 -1.939180908833612604e-01 -1.976931401242328634e-01 2.259485398022493315e-03 -1.522098579964997311e+00 8.968998327977063534e-01 -4.344584435720794602e+01 6.141726094596959562e-02 1.488033786403857164e+02 1.828549877686186154e+00 4.685720319618377872e+00 8.038310985246434337e-02 5.891791561306269865e-04 2.499930375852014476e-03 2.643714498407351338e-06 8.175801804175698850e-02 8.174228178078414286e-01 -9.896105534545479587e-02 -1.301461248077263910e+01 -3.932050416214347144e-01
-4.166241012171278271e+03 -4.713045670057180558e+01 2.331396504542150360e+05 1.106731672861774882e+02 2.082033261720316659e+03 2.377665804704445662e+00 3.107714344949723539e+01 -3.928435532291116397e+04 -1.125800414492790878e+05 4.116560212983383826e+04 1.437085542150624860e+03 8.425670577263558059e+00 1.152315701046713770e+02 6.264999928164248499e-02 -1.913162251525447209e+04 -4.021680889921631660e+03 4.449239621299748819e+02 -1.380795223759513465e+05 2.072074135971548881e+00 8.358073210444584902e+02 2.136317099308952550e+02 1.676043560295745010e+03 -2.094793967657840767e+03 -1.317792115445531875e+00 -7.446318465408564407e+03 -2.374006663939173450e+04 -2.771147201821332118e+00 -4.356127972393865662e+02 1.193756121577898284e+03 1.010829813302927427e+01 2.682856204256494834e+02 -3.206916813799383817e+03 -1.485269178172235627e+01 1.167916530925406050e+03 3.939762452745209771e+02 -1.027000659666338906e+05 -1.054764927644384215e+03 -2.783688571075568348e+02 -9.430270276700390752e+00 -2.577788808463621422e+02 -1.408794259081540076e+04 -1.218965899438832566e+05 1.992563865913023164e+03 -5.551923828384572407e+05 -1.213202868765287531e+04 -2.977374351833172113e+04 2.374507030622257389e+03 -3.855039184379183137e+00 6.360404562071693846e+01 -1.248292212002232934e-02 -5.055947415555277189e+02 5.051343783900608832e+04 5.580516181334960493e+02 5.502285174960903902e+01 1.728039778231698619e+03
-3.123915618202997901e+00 -2.646880058260031240e-02 1.106731672861774882e+02 6.630958210962974164e-02 1.648165501806990285e+00 1.349385428984342227e-03 1.740370466817891398e-02 -1.840768838587974798e+01 -5.353752701017108251e+01 1.978495686289765132e+01 2.226220092436230757e+00 3.791114035263682975e-03 6.924369899845371490e-02 2.618513717666191008e-05 -7.736856006231827010e+00 -1.775428054312695458e+00 2.026641970642439894e-01 -6.556039843218350427e+01 -8.112021907653607731e-04 1.884492978549490994e-01 8.771439523876069233e-02 6.969677452938043416e-01 -7.210482322772004959e-01 -2.204433418843939675e-04 -3.692633802460710601e+00 -1.340700915042716446e+01 -1.700218665801111161e-03 -2.659601432073144256e-01 6.180468413767915559e-01 3.891612954619780382e-03 1.227485633573090817e+00 -1.666730810189549772e-01 -2.255607438151402931e-03 5.837709343027381870e-01 2.328684880968518445e-01 -4.896605885947521841e+01 -2.372825279232808893e-01 -1.142430495255656181e-01 -4.597820161022792181e-03 -1.220633634578678128e+00 -4.508931143955630105e+00 -5.567348146734693159e+01 3.490819954272688652e-01 -2.950639301551867675e+02 -5.552923128747980108e+00 -1.329512188942130635e+01 3.981171421563883817e-01 -1.687805358714366709e-03 9.454643173615303112e-03 -5.212264738008865725e-06 -2.331983449100580030e-01 1.127502594034702277e+01 2.498961575848199224e-01 3.486251172110783197e-02 7.584914720448802106e-01
-9.877568187792805077e+01 -7.280367980235644687e-01 2.082033261720316659e+03 1.648165501806990285e+00 5.437232045090105004e+01 3.852072988982326029e-02 4.754836587852648844e-01 -3.488778791452172641e+02 -9.996349244302347188e+02 3.708001512862986715e+02 9.747131964385724245e+01 7.539045583095035918e-02 2.035725055673450079e+00 4.930018313065000560e-04 -1.075270641751092882e+02 -2.762149482396596412e+01 3.273155813870640252e+00 -1.233550550855960182e+03 -7.882992167796537553e-02 -3.364895228243064640e+00 1.175241861377400276e+00 9.999102917276632141e+00 -4.739182971861239935e+00 8.808616627100852164e-03 -7.318072865692084861e+01 -3.171190294371730829e+02 -5.148852157502187971e-02 -7.921027368672683089e+00 9.209834383017994952e+00 4.086242064989984574e-02 6.079169697407828465e+01 4.203377367139526655e+01 1.212212894936128549e-01 1.188100491941257886e+01 6.721222217768021423e+00 -9.204128029560403093e+02 4.283144597881190840e+00 -1.528663343569607092e+00 -9.296553315003618090e-02 -6.061973786020230648e+01 -3.842661109825201038e+01 -9.518172381134820625e+02 -1.315064260032788468e+01 -6.529531464642047467e+03 -9.099247926189518410e+01 -2.154046841600371920e+02 -1.727267415635967396e+01 -2.663513007454996334e-02 -5.377800907113688966e-01 -6.374215834821914041e-05 -3.923126721898497316e+00 -1.804992014416811514e+02 4.741413698737437343e+00 1.076670155269788820e+00 1.440172331598458833e+01
-7.146823825451803502e-02 -4.759364866630862445e-01 2.377665804704445662e+00 1.349385428984342227e-03 3.852072988982326029e-02 2.831403707992589600e-02 3.049350823898985818e-01 -4.277887803275287615e-01 -1.111819583659558575e+00 3.467573306070868000e-01 5.991861613318676810e-02 3.919146058574683039e-02 1.237937865202521692e+00 3.556190862490452302e-04 -1.075697498861858253e-01 1.669297174081728896e-01 3.031370464189791017e-03 -1.423775081528427355e+00 1.498601707288233908e-04 -9.352422312323761464e-03 -8.125270093461962537e-03 1.040963898298519381e-02 -6.964345644666592935e-03 4.371117584240863777e-06 -6.860734101815388342e-02 -2.796869644817907563e-01 -3.684906712481379742e-02 -4.590456788861257742e+00 7.621340854304813409e-03 7.248517151967637261e-05 -7.072350191537449260e-02 2.677880121820280443e-02 5.728877462372478768e-05 1.063558826120214636e-02 3.991739725135776240e+00 -1.046897004065968417e+00 1.182519890998143600e-02 1.062046803912516761e-02 -1.201849712990824237e-04 7.075995042307856031e-02 -4.219788453230641223e-02 2.447004100297525575e+00 -6.758177314886659043e-03 -7.753134886356996880e+00 -8.476389344199898590e-02 -2.245940884282029704e-01 -8.598494822036763241e-03 -2.814774679928519591e-05 -2.517730896196190209e-04 -1.246027641459101453e-07 -3.861725527125809895e-03 -1.241618962562669598e-01 5.370968925445166083e-03 7.759722399612968280e-01 2.156717198231304297e-02
-8.876328894382523593e-01 -5.514572193416324986e+00 3.107714344949723539e+01 1.740370466817891398e-02 4.754836587852648844e-01 3.049350823898985818e-01 3.578065114665334612e+00 -5.382708069613753921e+00 -1.474263159456218908e+01 4.710542061171187456e+00 6.944219908345838910e-01 4.220845342557734692e-01 1.466908130670181976e+01 3.824685733937200054e-03 -1.544108303480935751e+00 2.040968643019994477e+00 4.438236871661697253e-02 -1.857144729264174998e+01 2.108319722527633201e-03 -9.725541531900058767e-02 -9.850805228570726213e-02 1.496847535715821187e-01 -1.207427342244401930e-01 2.121123974032456782e-05 -9.010784248331140667e-01 -3.626625451104229292e+00 -3.969976897556926065e-01 -5.488673149067639656e+01 1.535321384726484051e-01 1.137322191231166825e-03 -1.014553085042767533e+00 2.244963096913983325e-01 3.037836023209357101e-04 1.404566767795711602e-01 4.764290759894051064e+01 -1.376051446981583837e+01 1.229902011377673882e-01 1.287867526848486266e-01 -1.477428239592368979e-03 1.015012561751042153e+00 -6.040924995440680734e-01 2.807297987239755344e+01 -3.183600811510723522e-02 -9.754334372338894354e+01 -1.220975783637327616e+00 -3.115003970069251338e+00 -4.232995646869486261e-02 -3.919449423399378254e-04 -1.352215806286153439e-03 -1.760479514510033408e-06 -5.444484590224113463e-02 -3.425110945497395476e-01 6.453588448116763521e-02 8.334959268032486435e+00 2.560669667003564465e-01
7.017207522681311502e+02 8.202804429456895363e+00 -3.928435532291116397e+04 -1.840768838587974798e+01 -3.488778791452172641e+02 -4.277887803275287615e-01 -5.382708069613753921e+00 8.004242045582427636e+03 1.770388168210220829e+04 -7.137393792396691424e+03 -2.675948987588433852e+02 -1.526454050886554059e+00 -2.021436696106691500e+01 -1.136699923946813545e-02 3.573576677227169057e+03 5.011614352402900749e+02 -6.619230066971223891e+01 2.357398889415692611e+04 3.159762548430552487e-01 -1.238813024213726095e+02 -2.679056377432453218e+01 -2.960102953156938952e+02 3.544168937768804426e+02 2.081320830591854298e-01 1.428348181844283317e+03 4.080233825073887601e+03 4.939752800665390131e-01 7.708468322552448626e+01 8.109945890401343149e+01 -5.476397685259987158e-01 -4.177520460248250060e+02 4.369182016622676770e+02 2.163923101540150551e+00 -2.183322474534590185e+02 -6.909743340868453743e+01 1.683522531377744599e+04 1.561379449347122659e+02 3.488880963084837816e+01 2.034102381101676738e+00 4.163231040957376763e+02 3.559850695449814793e+03 1.881023259253708238e+04 -3.023391109798379830e+02 9.704377238006703556e+04 1.917804002303229481e+03 5.214336042586406620e+03 -3.476054190126995991e+02 6.893429515305644628e-01 -9.112844709476892291e+00 1.990129000175607562e-03 7.977214988439283161e+01 -8.088572769016986967e+03 -1.584913060451486047e+02 -9.714147608489797747e+00 -4.394411920887158089e+02
1.999204912855212797e+03 2.231744343743572756e+01 -1.125800414492790878e+05 -5.353752701017108251e+01 -9.996349244302347188e+02 -1.111819583659558575e+00 -1.474263159456218908e+01 1.770388168210220829e+04 5.552651772246033943e+04 -1.970719961230488116e+04 -6.494344543607708147e+02 -3.963665661190013623e+00 -5.430936085728846763e+01 -2.947649835512756653e-02 8.940622661207940837e+03 2.105256980549798755e+03 -2.232782880680293545e+02 6.639965929059013433e+04 -1.661472762830054073e+00 -4.232242394113447972e+02 -1.118339669086259249e+02 -7.988837882294694737e+02 1.015685641305638910e+03 6.563880769268055637e-01 3.436705455047498162e+03 1.136235404131167707e+04 1.296831621319477712e+00 2.046300240477428645e+02 -8.376195685920642973e+02 -5.938034185389755137e+00 2.408886585826736280e+02 1.670248829712560337e+03 7.572532567556356398e+00 -5.442193195527828493e+02 -1.858300206952455085e+02 5.002780995147494104e+04 5.342883747778176939e+02 1.457423238494087627e+02 4.142282140291293935e+00 -2.462603947917245364e+02 5.734641427744539214e+03 6.049073215653215448e+04 -1.004582188539201411e+03 2.641879546945669572e+05 5.984243394170035572e+03 1.421797681977855245e+04 -1.209280822752970835e+03 1.827807033637441014e+00 -3.257516933713051799e+01 6.163701475525488506e-03 2.494454113548453904e+02 -2.507199884271618794e+04 -2.099828324021077890e+02 -2.581520618111249732e+01 -6.977598245642727761e+02
-7.429909748063798816e+02 -7.107315116751387940e+00 4.116560212983383826e+04 1.978495686289765132e+01 3.708001512862986715e+02 3.467573306070868000e-01 4.710542061171187456e+00 -7.137393792396691424e+03 -1.970719961230488116e+04 7.384567580299905785e+03 2.538462620879955693e+02 1.397589103253125131e+00 1.716471036151586915e+01 1.014212628915486802e-02 -3.440532982327352329e+03 -6.827707642031125488e+02 7.882611979313254835e+01 -2.445367212359687255e+04 3.074806972935996141e-01 1.480553142328267882e+02 3.634613539536918836e+01 3.003989193565330424e+02 -3.748944668962921014e+02 -2.335348387195052278e-01 -1.353146422003990665e+03 -4.239870223964121578e+03 -3.941186341097711598e-01 -6.515332185289622657e+01 1.914736085476011453e+02 1.602439607050595516e+00 8.673202746592542667e+01 -5.712945251377105933e+02 -2.640162138007270620e+00 2.111644876286145802e+02 5.935561604922187229e+01 -1.810265388148840793e+04 -1.868419270694986096e+02 -4.735652954868565701e+01 -1.727222585949191647e+00 -8.483507041670269189e+01 -2.592425058664076005e+03 -2.132268083202243724e+04 3.558518902326343323e+02 -9.801245855653080798e+04 -2.163417699275010364e+03 -5.351402389070641220e+03 4.243378846796665016e+02 -6.932106316480193264e-01 1.130995536508509858e+01 -2.256352960279089416e-03 -8.997031272638589883e+01 9.104093468355316872e+03 1.065500869692032779e+02 7.741610301326134369e+00 3.199553502760740002e+02
