1.305262768409888668e+04 -1.561939703509978062e+04 -5.850252429270997254e+02 -5.822845983017698018e+03 3.565900958261106553e+03 8.966457215079171874e+03 -3.235416287685512543e+03 -9.065832295421450908e+03 -3.740541008974366264e+02 -1.391043503000348380e+02 1.267111335640009020e+04 4.495898149846510705e+02 1.521427868325401732e+03 2.093703381425405396e+01 7.256930493912025781e+01 -1.251307995288530037e+02 9.614660581572775300e+02 -3.812358025266191817e+03 4.115540495681068933e+03 -1.022227412023420811e+03 2.048406484663455558e+03 0.000000000000000000e+00 2.268084252147266234e+05 4.128795692954807350e+02 2.925413441644054160e+02 3.182015681048015267e+03 6.849237208639418206e+00 4.029610949406170221e+03 2.146192513698036635e+02 -3.747534218422580921e+02
-1.561939703509978062e+04 6.272777441136275593e+04 1.253972740450288029e+03 6.149485448629992788e+03 -1.356826875577354622e+04 -3.901763233353276883e+04 1.400927619104979021e+04 4.228830044096433994e+03 -3.031555177465353609e+03 -1.641022940457642108e+03 -5.055386421426560264e+04 -2.024551708685399717e+03 -3.504883271998003238e+03 1.004820663159167822e+02 4.389132458296849109e+02 9.805940446851551542e+02 1.650444487703565812e+02 6.482589320999079973e+03 -1.665392605838224699e+04 -9.653013999323217149e+02 -4.146735035703895119e+04 0.000000000000000000e+00 -6.346038852117334027e+05 -6.101683930837923981e+03 -6.222231689586566063e+03 6.400835446108369069e+03 3.126195097910644982e+00 1.314506570411721077e+04 -5.305314790842788852e+02 1.385040024343194091e+03
-5.850252429270997254e+02 1.253972740450288029e+03 3.510714427471777555e+01 2.477016007047766095e+02 -3.031827762745825794e+02 -7.271452706908582968e+02 2.860864199522052900e+02 3.214272791901453274e+02 -2.763367071437168576e+01 -1.324806488310685459e+01 -1.021571737240166044e+03 -4.535557478456858860e+01 -9.269744899804503291e+01 -1.876274256508748239e+00 -6.609820566700064681e+00 1.117331730206278984e+01 -4.120167634046438820e+01 2.025907529663077469e+02 -3.282403593204176673e+02 1.542998798826992690e+01 -5.629714917078869121e+02 0.000000000000000000e+00 -1.527920816139965609e+04 -9.169998898099107976e+01 -9.630859861830293767e+01 -3.267174468967465373e+01 -1.932005461166323712e-01 9.672767510276603531e+00 -1.371681538517395893e+01 3.445335371749764164e+01
-5.822845983017698018e+03 6.149485448629992788e+03 2.477016007047766095e+02 2.617634940917236690e+03 -1.367622759281581921e+03 -3.532203900750069806e+03 1.231929090895242553e+03 4.169179686446123924e+03 2.354768752352297270e+02 8.893115390468486225e+01 -4.979055268939660891e+03 -1.611215354959267358e+02 -6.426219362867258269e+02 -7.853821813233320626e+00 -2.699906157492302938e+01 4.961413087699968827e+01 -4.237084814079807416e+02 1.651613682466480441e+03 -1.626015868614518240e+03 5.088015786075497431e+02 -2.366610623549940158e+02 0.000000000000000000e+00 -9.347170203243420110e+04 -7.558008768598530480e+01 -4.730949090819565939e+00 -1.577661127309670974e+03 -3.222517545121053928e+00 -2.070499289114859494e+03 -8.984851289946132624e+01 1.372972171367784426e+02
3.565900958261106553e+03 -1.356826875577354622e+04 -3.031827762745825794e+02 -1.367622759281581921e+03 4.212030679089903970e+03 7.013855644428168489e+03 -3.452570336404420232e+03 -1.099709448079893491e+03 9.177130735064582723e+02 1.085368680728924033e+02 1.133124555920831335e+04 6.997858432915173807e+02 8.081951982349015680e+02 -2.178890805542971876e+01 -9.364521298172687125e+01 1.904649384705794546e+01 6.932007104821270786e+02 -1.720584374829194076e+03 3.364026399831880099e+03 8.686596862285431371e+02 6.766043945972465735e+03 0.000000000000000000e+00 1.542272413590556243e+05 1.431777837180612323e+03 1.717429960917103244e+03 -8.510566338295412834e+02 -3.347988948856667202e-01 -2.064508329131934715e+03 1.116282930550260346e+02 -6.690706296888853331e+02
8.966457215079171874e+03 -3.901763233353276883e+04 -7.271452706908582968e+02 -3.532203900750069806e+03 7.013855644428168489e+03 2.592195153557962112e+04 -8.288253732494373253e+03 -1.890356205959292765e+03 1.692512587378045282e+03 1.331144274150644605e+03 3.101169823560261284e+04 9.693532560015374884e+02 2.060942128915433386e+03 -6.044456105349085107e+01 -2.653011567038811904e+02 -8.812420394576149647e+02 -1.022113720148216998e+03 -3.539172477067229465e+03 1.063100572085331805e+04 -2.776266371939478717e+01 2.883091407966906991e+04 0.000000000000000000e+00 3.684736578093987191e+05 3.763358246346841952e+03 3.537113686337268518e+03 -5.042994628325525809e+03 -3.096246422190441105e+00 -9.856521317495436961e+03 3.287033378810716613e+02 -4.475129986274299085e+02
-3.235416287685512543e+03 1.400927619104979021e+04 2.860864199522052900e+02 1.231929090895242553e+03 -3.452570336404420232e+03 -8.288253732494373253e+03 3.371338038627101923e+03 6.460549008271065077e+02 -8.269825390226129684e+02 -3.221927553460450326e+02 -1.144206453286485521e+04 -5.515299103828125453e+02 -7.796430941374723034e+02 -1.600557681660860254e+01 -5.358288700878476618e+01 1.619012108991143748e+02 -1.196323564284090679e+02 1.487631899972823021e+03 -3.658156341711951427e+03 -4.596297467126448169e+02 -9.158575465881927812e+03 0.000000000000000000e+00 -1.422374400949816918e+05 -1.493604424060904876e+03 -1.614258137076856201e+03 1.586732943008529674e+03 1.065062901422123343e+00 3.261050112672826344e+03 -1.185084998946915675e+02 4.180115935851272866e+02
-9.065832295421450908e+03 4.228830044096433994e+03 3.214272791901453274e+02 4.169179686446123924e+03 -1.099709448079893491e+03 -1.890356205959292765e+03 6.460549008271065077e+02 7.466473845126211017e+03 8.352777219182014505e+02 3.941109660591413331e+02 -3.459470754318649142e+03 -9.841543300872226041e+01 -8.680942494609404321e+02 -1.167487403256794742e+01 -4.398427857098703697e+01 -6.687844428607671432e+01 -9.856058469865397456e+02 2.386824187480505316e+03 -1.073730196319529796e+03 1.064786244303972353e+03 4.831563448520207203e+03 0.000000000000000000e+00 -1.103873032773728046e+05 6.142427281082241279e+02 6.853823283311443220e+02 -4.217640825546801352e+03 -7.268824316869362256e+00 -6.328909780944266458e+03 -1.053375490987101983e+02 1.355122011535405875e+02
-3.740541008974366264e+02 -3.031555177465353609e+03 -2.763367071437168576e+01 2.354768752352297270e+02 9.177130735064582723e+02 1.692512587378045282e+03 -8.269825390226129684e+02 8.352777219182014505e+02 4.084028579671291368e+02 1.014804374337838340e+02 2.531377815221990659e+03 1.584077013632908120e+02 6.887870147108428398e+01 3.452661829149437089e+00 1.244980543530732220e+01 -2.151028746550494475e+01 -4.830923561350831008e+00 -9.075136002319072759e+01 7.563020393239469286e+02 4.415763597416915331e+02 2.689456351570917377e+03 0.000000000000000000e+00 2.176948492569789596e+04 4.912198817926012566e+02 5.473560313081942468e+02 -1.016517669211983161e+03 -1.448759341655128319e+00 -1.814803994889853129e+03 1.180163235035003488e+01 -1.520198160283829907e+02
-1.391043503000348380e+02 -1.641022940457642108e+03 -1.324806488310685459e+01 8.893115390468486225e+01 1.085368680728924033e+02 1.331144274150644605e+03 -3.221927553460450326e+02 3.941109660591413331e+02 1.014804374337838340e+02 1.306929131788255063e+02 1.246032686038753127e+03 9.930627997319394495e+00 4.280904233557378546e+01 1.254171522580690912e+01 6.119035450966240575e+01 -7.705021177277745892e+01 -1.982693604991843870e+02 1.061574544602483172e+01 4.823755577565700037e+02 -2.042296017392753882e+01 2.104494264759023736e+03 0.000000000000000000e+00 9.014619797151583043e+03 2.090965523984561401e+02 1.708939006680096497e+02 -5.775517126615612824e+02 -6.268183914633579379e-01 -9.587401284530745897e+02 1.054909819829699025e+01 3.403259191160521624e+01
1.267111335640009020e+04 -5.055386421426560264e+04 -1.021571737240166044e+03 -4.979055268939660891e+03 1.133124555920831335e+04 3.101169823560261284e+04 -1.144206453286485521e+04 -3.459470754318649142e+03 2.531377815221990659e+03 1.246032686038753127e+03 4.088579563642767607e+04 1.711155729243523638e+03 2.839476130372795978e+03 -8.134626550820875934e+01 -3.553232684398333276e+02 -7.284151105681594345e+02 9.638935199012760791e+01 -5.326883167811995008e+03 1.335706373487135170e+04 9.808243632498853231e+02 3.275521335882699350e+04 0.000000000000000000e+00 5.157193790441145538e+05 4.965113748945855150e+03 5.135851393679867215e+03 -5.047745779974146899e+03 -2.507541709565214383e+00 -1.046719215024936602e+04 4.273558480137772904e+02 -1.227819854108224717e+03
4.495898149846510705e+02 -2.024551708685399717e+03 -4.535557478456858860e+01 -1.611215354959267358e+02 6.997858432915173807e+02 9.693532560015374884e+02 -5.515299103828125453e+02 -9.841543300872226041e+01 1.584077013632908120e+02 9.930627997319394495e+00 1.711155729243523638e+03 1.240576237718303929e+02 1.257225465469539643e+02 4.312271663269067190e+00 1.571440750846539203e+01 1.621365755709082634e+01 1.346016933778198847e+02 -2.585935342829872070e+02 4.895667777823801998e+02 1.660057010321533255e+02 1.009706427535831722e+03 0.000000000000000000e+00 2.374883524194604615e+04 2.347683230368059810e+02 3.034929981423196068e+02 -1.169182999925487394e+02 -3.701453136139710304e-02 -2.900884825057389662e+02 1.633882830716942536e+01 -1.184326598615349013e+02
1.521427868325401732e+03 -3.504883271998003238e+03 -9.269744899804503291e+01 -6.426219362867258269e+02 8.081951982349015680e+02 2.060942128915433386e+03 -7.796430941374723034e+02 -8.680942494609404321e+02 6.887870147108428398e+01 4.280904233557378546e+01 2.839476130372795978e+03 1.257225465469539643e+02 2.904665784871677374e+02 5.414213303171200309e+00 1.913944541351643736e+01 -3.412065171820511722e+01 1.229648462899248074e+02 -5.471728164349252665e+02 9.226871583072423846e+02 -6.332924353992012101e+01 1.646003617957992674e+03 0.000000000000000000e+00 4.401957045412765001e+04 2.601453923348636863e+02 2.941080437012336688e+02 2.094664750656132810e+02 7.957418960165504318e-01 1.581659961952214530e+02 3.678441501868494612e+01 -8.589122992226343456e+01
2.093703381425405396e+01 1.004820663159167822e+02 -1.876274256508748239e+00 -7.853821813233320626e+00 -2.178890805542971876e+01 -6.044456105349085107e+01 -1.600557681660860254e+01 -1.167487403256794742e+01 3.452661829149437089e+00 1.254171522580690912e+01 -8.134626550820875934e+01 4.312271663269067190e+00 5.414213303171200309e+00 4.392654437376462795e+01 1.728471772638869766e+02 1.756064689537161216e+00 2.114771713693919697e+00 -1.063744579843240956e+01 -2.600688044678297928e+01 2.484611257782523008e+00 1.516029828149543448e+02 0.000000000000000000e+00 -1.221519991592770339e+03 3.659217284416117710e+00 7.512756099841289448e+00 3.150541483202754733e+00 4.078563527148048456e-02 6.170335067880036384e+00 8.171719449750627362e-01 3.181972712253950064e+00
7.256930493912025781e+01 4.389132458296849109e+02 -6.609820566700064681e+00 -2.699906157492302938e+01 -9.364521298172687125e+01 -2.653011567038811904e+02 -5.358288700878476618e+01 -4.398427857098703697e+01 1.244980543530732220e+01 6.119035450966240575e+01 -3.553232684398333276e+02 1.571440750846539203e+01 1.913944541351643736e+01 1.728471772638869766e+02 7.851546994798491141e+02 8.182485376526219767e+00 1.381988335350586894e+01 -3.783421880393291303e+01 -1.143452525606951156e+02 1.059403138729540572e+01 7.092221704501979502e+02 0.000000000000000000e+00 -5.383491163142066398e+03 1.038131603484180943e+01 2.365694385083908458e+01 1.210264093111613981e+01 1.858396948849986852e-01 2.508588113439742884e+01 2.862082655525241215e+00 1.309800161177615863e+01
-1.251307995288530037e+02 9.805940446851551542e+02 1.117331730206278984e+01 4.961413087699968827e+01 1.904649384705794546e+01 -8.812420394576149647e+02 1.619012108991143748e+02 -6.687844428607671432e+01 -2.151028746550494475e+01 -7.705021177277745892e+01 -7.284151105681594345e+02 1.621365755709082634e+01 -3.412065171820511722e+01 1.756064689537161216e+00 8.182485376526219767e+00 6.707770191984968733e+01 1.454460743081755822e+02 2.079342646263107852e+01 -3.076641715924093887e+02 8.390934111644506288e+01 -1.153753662064559421e+03 0.000000000000000000e+00 -5.246219270337155649e+03 -9.715086418655883449e+01 -5.092945762945171140e+01 3.077507153013533525e+02 3.039126224002426935e-01 5.248743439775900015e+02 -8.103894161275860597e+00 -4.559179909745899550e+01
9.614660581572775300e+02 1.650444487703565812e+02 -4.120167634046438820e+01 -4.237084814079807416e+02 6.932007104821270786e+02 -1.022113720148216998e+03 -1.196323564284090679e+02 -9.856058469865397456e+02 -4.830923561350831008e+00 -1.982693604991843870e+02 9.638935199012760791e+01 1.346016933778198847e+02 1.229648462899248074e+02 2.114771713693919697e+00 1.381988335350586894e+01 1.454460743081755822e+02 6.801813615664317467e+02 -3.894991762377366058e+02 -1.927669064236038139e+02 2.496911104946238140e+02 -2.325172748459562172e+03 0.000000000000000000e+00 2.027584830226624399e+04 -1.152489747618515565e+02 4.946717769196505543e+01 1.087469225431143741e+03 1.425710002960778544e+00 1.878313635145458420e+03 1.740325979200890494e+00 -2.242331894478810739e+02
