2.251663129259128254e+03 3.681416845108835378e+00 -1.778294946566603539e+04 -5.585055733314299431e+01 -1.055807640752688030e+03 -1.538164049127199062e+00 2.850281793409824786e+03 8.596515379267149910e+03 -3.093554570069709371e+03 -1.752170335469579868e+03 -2.907750148711012983e+01 7.446873693547220228e+02 1.714331765641132961e+02 -1.137754935888020569e+01 8.579580761978191731e+03 3.645189448263066456e-01 3.485685640644227590e+01 -6.648661633851965291e+00 -2.337137149107534739e+01 2.161212735863091794e+01 6.308061805034075178e+02 1.941650517111831732e+03 1.222535003677803989e+00 5.844196632019679782e+01 -7.775414312981251896e+01 -1.889672761739296381e-01 -3.073538968272464444e+02 -6.537131590422141869e+01 -2.288611850027872097e-01 -1.289342081564336695e+02 -3.476891580034986617e+01 9.791557359274371265e+03 -5.176595054301203902e+01 8.465318983209639825e+00 7.884696923049119288e-01 3.060079625253804920e+02 7.533413683577522590e+01 6.635810081596789132e+03 2.204336014519702758e+02 5.247771179749292787e+04 6.647683165925898265e+02 1.542733802172612741e+03 1.911410108052915575e+02 2.571678933662077338e+00 1.330430500431181429e+01 5.281836713368691107e+02 5.646182006887723048e+01 -6.222371950141890373e+00 -1.214400121970071496e+02
3.681416845108835378e+00 3.996274951591751279e+00 -1.353700235511809922e+02 -2.821846832561965002e-01 -1.108057845265137509e+00 -1.645960213693552943e+00 2.532683156481384756e+01 6.220497591954816841e+01 -2.033842662277751145e+01 -2.773868184869825448e-01 -2.896861019158449579e+01 6.142238829704819381e+00 -1.381949026760854959e+00 -9.440956868876088093e-02 6.654665804304988797e+01 -1.829275428665187383e-04 1.689931611581463045e-01 5.584020091109980627e-02 -1.844651201931194473e-01 1.782583159591162592e-01 5.721885725973034909e+00 1.041189711158278008e+01 1.200795506518205213e+00 5.771998634619099988e+01 4.143103145072423166e-01 1.575173006112858334e-02 -7.057571059728480201e-01 -2.054757619561852766e-01 1.528291742915186395e-05 -7.058085695658020686e-01 -3.471710288373427744e+01 7.360695011973288615e+01 -2.473591557500972038e-01 -7.173636157618790143e-02 7.297270730371698683e-03 6.981046813169708987e-01 3.485860334131232197e+00 7.675083012585964148e+00 -4.589667658843869791e-02 4.002912259780283648e+02 5.274853607529426114e+00 1.284345476810306508e+01 -5.285637864653024154e-02 -3.929580895534206153e-04 1.124645205890920235e-01 -6.821882967483449134e-01 2.750594442549108010e-01 -6.099740490007361515e+00 -1.307969467452583912e+00
-1.778294946566603539e+04 -1.353700235511809922e+02 3.129441009390615509e+05 6.692588015794201510e+02 7.585424303838905871e+03 5.567053910930071225e+01 -5.067552678549886332e+04 -1.516279469117901172e+05 5.453395909461194242e+04 7.365969167943749198e+03 9.612122325032332810e+02 -2.091014563662009823e+04 -4.289514732634301254e+03 2.415700177579896888e+02 -1.510140823471075273e+05 3.703242143682538678e+00 3.187036135338518307e+03 1.980754089256746795e+02 6.104060812186305611e+02 -6.405979255838032032e+02 -1.088000499316966852e+04 -2.523396594734399696e+04 -3.936212691026688759e+01 -1.903664819522174412e+03 1.402486047626658092e+03 5.893680083831687178e+00 -3.977083741475734655e+02 -1.056821265477963834e+03 -6.981649647497966349e+00 1.796139880647863038e+03 1.152022781165673678e+03 -1.716721397788824688e+05 -4.617392077296151911e+03 -2.526870910417497669e+02 -1.295384295988873191e+01 4.125673315163146526e+02 -1.183209370266635779e+04 -1.406966704769167991e+05 9.308101939713189495e+03 -7.439499417337682098e+05 -1.400227981172636464e+04 -3.435593694850811880e+04 6.954404664985468116e+03 6.994258282233951718e+01 -2.704373325730363717e+02 6.284812931366232078e+04 -7.634043178143059549e+02 1.993676224348348853e+02 2.302991193988340001e+03
-5.585055733314299431e+01 -2.821846832561965002e-01 6.692588015794201510e+02 1.720619142700406279e+00 2.509145263751061350e+01 1.163317681194595277e-01 -1.076096192626017540e+02 -3.244106282053637074e+02 1.174600707621132756e+02 3.460616843363660422e+01 2.042052987009705944e+00 -3.752689311044277076e+01 -8.136980475101070809e+00 4.903449203580491078e-01 -3.229917749251525265e+02 -5.907667606227841057e-04 3.543670296103391237e+00 3.521570524851047601e-01 1.131261146005934526e+00 -1.142770003869051809e+00 -2.367817639371464011e+01 -6.200371729378892383e+01 -8.387431525144802003e-02 -4.061420037876796840e+00 3.222137437559601914e+00 9.956645148651086311e-03 4.118950319784650205e+00 -3.646999652414915638e-01 -5.640224294489554376e-03 4.250520301531175882e+00 2.447640694256271843e+00 -3.683564638511308544e+02 -5.119041284534024960e+00 -4.489973889560963660e-01 -2.846205027393150511e-02 -4.078073001310722034e+00 -1.440985891932882623e+01 -2.819408603919281973e+02 8.553902146991488209e+00 -1.751624116896918622e+03 -2.854761800491313295e+01 -6.797485273306760689e+01 6.133858670476100450e+00 5.386849639439686421e-02 -5.563527815785562769e-01 7.019832465749176720e+01 -1.858074128042602746e+00 4.258318549523283369e-01 4.628803328088808122e+00
-1.055807640752688030e+03 -1.108057845265137509e+00 7.585424303838905871e+03 2.509145263751061350e+01 4.987012613519871138e+02 4.679622550185162377e-01 -1.206710861014171542e+03 -3.671621080673577126e+03 1.315336973267379562e+03 8.503371454223002956e+02 9.345532502685735210e+00 -2.842888860617331943e+02 -6.846571632217198555e+01 4.677965986877100413e+00 -3.657247107284314552e+03 -1.948019726549466701e-01 -3.053603214648817499e+01 2.539778494949131549e+00 9.123481738346471914e+00 -8.121940601344361355e+00 -2.679732287356763436e+02 -8.646255690445416349e+02 -3.993052026701202628e-01 -1.892109844604161850e+01 3.386716114058741312e+01 7.384970275951953378e-02 1.535166237332054493e+02 3.700257742032492558e+01 1.437228843965946412e-01 5.688417957136667269e+01 1.115638756827675770e+01 -4.180746926735580928e+03 4.488102031477401965e+01 -3.231875761815840242e+00 -3.375423857899501057e-01 -1.529081971184677968e+02 1.291054432872237712e+01 -2.734443981236510353e+03 -1.487049263773514269e+02 -2.309815176690966473e+04 -2.730290631195442188e+02 -6.245280532726505953e+02 -1.246222054107392836e+02 -1.582703252741439082e+00 -5.513549508771810714e+00 -5.176469932362543886e+02 -2.505291608048063878e+01 2.036002501266705789e+00 5.060093212333769230e+01
-1.538164049127199062e+00 -1.645960213693552943e+00 5.567053910930071225e+01 1.163317681194595277e-01 4.679622550185162377e-01 6.788118799964085737e-01 -1.044295172588896214e+01 -2.555371340801860214e+01 8.353375226243114682e+00 1.459533553475655665e-01 1.204808639414133431e+01 -2.513894840293645405e+00 5.802507322582670657e-01 3.860572419527229932e-02 -2.737399324652315968e+01 5.339788984334034003e-05 -7.939769566660853650e-02 -2.353259237900114098e-02 7.541920929263910833e-02 -7.272495825777523792e-02 -2.356489217348614051e+00 -4.292863803316668836e+00 -5.061121320400039370e-01 -2.399467942056162428e+01 -1.772856160840647899e-01 -6.499433092908115869e-03 3.028990253019486767e-01 8.962299869588956358e-02 1.905946437448446807e-05 2.908464660601139951e-01 1.441927124450665154e+01 -3.025891629069356981e+01 1.161216278010224479e-01 3.022745727625115661e-02 -3.013384500324701402e-03 -2.997451765980663763e-01 -1.433305408700671135e+00 -2.879099910709619348e+00 -1.121800998608371742e-02 -1.650846650976528736e+02 -2.158662169899897343e+00 -5.266794234115168116e+00 -2.097157265124407772e-03 -1.066177335525551645e-04 -4.607044727092768355e-02 1.168207088345332295e-01 -1.129649590682393206e-01 2.571862872055763027e+00 5.417211200526119708e-01
2.850281793409824786e+03 2.532683156481384756e+01 -5.067552678549886332e+04 -1.076096192626017540e+02 -1.206710861014171542e+03 -1.044295172588896214e+01 1.009448885888647601e+04 2.276981293160164205e+04 -9.137479413189270417e+03 -1.253147634577493591e+03 -1.835430864606577188e+02 3.849188567373801106e+03 4.706532730195425529e+02 -3.321377457045016257e+01 2.497125989648270115e+04 2.303995303789562465e-01 -4.383223072251554413e+02 -2.204797374544954636e+01 -1.032146956072911621e+02 1.069564459275441379e+02 2.097101336564367557e+03 4.167716923304593365e+03 7.565602556191046268e+00 3.643098757660983438e+02 1.508120549977456619e+02 -1.284157096801553655e-01 -3.910023722777704620e+02 1.274735543180941875e+02 9.353657250149729485e-01 -3.167426677261744317e+02 -2.197764900525901339e+02 2.701465775112695337e+04 6.336514769203129163e+02 2.810541624588942611e+01 2.753270195063266090e+00 3.889682322050372818e+02 3.394822113024174087e+03 2.039489000351651339e+04 -1.316961225679371410e+03 1.254772042263877229e+05 2.076630502455764599e+03 5.846556233748130580e+03 -9.439427250392257065e+02 -8.949717630608466479e+00 3.968868422573446963e+01 -9.326006508951364594e+03 1.067967022990729475e+02 -3.830519450388467817e+01 -5.959829015423075589e+02
8.596515379267149910e+03 6.220497591954816841e+01 -1.516279469117901172e+05 -3.244106282053637074e+02 -3.671621080673577126e+03 -2.555371340801860214e+01 2.276981293160164205e+04 7.515855280309321824e+04 -2.615108339459037961e+04 -3.451712986767539405e+03 -4.378701105375355382e+02 9.719741968866672323e+03 2.292927646988632659e+03 -1.228564594053697903e+02 7.268382946699052991e+04 -2.639003733854533351e+00 -1.632791835363744440e+03 -1.057102122722614155e+02 -2.924123357729756663e+02 3.083759197542260608e+02 4.956073285798505822e+03 1.212406271098159959e+04 1.787643291925042277e+01 8.663484779398709179e+02 -1.040271622428352657e+03 -3.634858768771527693e+00 6.558216686415483991e+02 5.622864268629953131e+02 3.608459499410856530e+00 -8.450548407117397574e+02 -5.250024051508190723e+02 8.392873899652143882e+04 2.366990939450009591e+03 1.348767614951910616e+02 5.651669117732666336e+00 -6.633549626320583457e+02 4.352966692719624007e+03 7.050557312260728213e+04 -4.743004391773921270e+03 3.548718444310431369e+05 6.978172462404527323e+03 1.640708702952618114e+04 -3.583224680081308179e+03 -3.656689612106762866e+01 1.351118385661423815e+02 -3.160855434596777559e+04 3.857385973028384569e+02 -9.055789589530324690e+01 -9.035005244762423899e+02
-3.093554570069709371e+03 -2.033842662277751145e+01 5.453395909461194242e+04 1.174600707621132756e+02 1.315336973267379562e+03 8.353375226243114682e+00 -9.137479413189270417e+03 -2.615108339459037961e+04 9.655102759681807584e+03 1.256053904144027911e+03 1.426697174411094693e+02 -3.744004358669448266e+03 -7.135407806902279617e+02 4.195749912746229171e+01 -2.642124239364016466e+04 5.745000303807362707e-01 5.619386581975422814e+02 3.307892329970547252e+01 1.083306361594051594e+02 -1.137133557599980946e+02 -1.963072055150548977e+03 -4.426335148780525742e+03 -5.752912273603993931e+00 -2.823605379058047902e+02 2.086501324199831799e+02 9.052027929992374489e-01 -2.471569779538051392e+01 -1.885694650557149146e+02 -1.238647622845507001e+00 3.190440805828393422e+02 1.712099098773466324e+02 -2.984022256231867141e+04 -8.141252662767301445e+02 -4.219580002154000198e+01 -2.357396889450167787e+00 2.732387458049756290e+01 -2.244450299414154415e+03 -2.426307528660745447e+04 1.659831227958005911e+03 -1.293711554134716862e+05 -2.455129871778105553e+03 -6.111040030840843428e+03 1.239887227592683303e+03 1.241262465392411762e+01 -4.723708984791346666e+01 1.128808803504486059e+04 -1.321625840010375157e+02 2.913048208463993660e+01 4.293370670277687964e+02
-1.752170335469579868e+03 -2.773868184869825448e-01 7.365969167943749198e+03 3.460616843363660422e+01 8.503371454223002956e+02 1.459533553475655665e-01 -1.253147634577493591e+03 -3.451712986767539405e+03 1.256053904144027911e+03 1.644247550953090240e+03 6.038854954490389559e+00 -1.007911719126553507e+01 -8.722638390600483405e+00 2.606655558335890799e+00 -3.568971578031743775e+03 -6.390828631310522256e-01 -1.849528997247080042e+02 -1.022082103810142861e+00 1.529125723200030151e+00 1.972088935159284517e+00 -2.877816004371364897e+02 -1.182625156674255550e+03 -3.022476495775773819e-01 -1.314623084801447916e+01 1.643206455640880970e+00 -8.238707869512418291e-02 4.041360714156016343e+02 1.272025301414807075e+02 5.884478560174816186e-01 7.225587082292457808e+01 7.103668245292264594e+00 -4.024813674240866931e+03 2.695456660872748671e+02 1.323422594551110443e+00 -4.011693264377866885e-01 -4.032511523543951171e+02 3.012484592159544832e+02 -1.655133419642836543e+03 -6.824352228681917722e+02 -2.997100106471546314e+04 -1.683419277659806141e+02 -3.629852407648742769e+02 -5.437418056990742343e+02 -6.252644093902719469e+00 -3.725283211125490990e+00 -3.484413884539301762e+03 -3.020900752174011927e+01 1.569678798105275774e+00 5.679158967140934777e+01
-2.907750148711012983e+01 -2.896861019158449579e+01 9.612122325032332810e+02 2.042052987009705944e+00 9.345532502685735210e+00 1.204808639414133431e+01 -1.835430864606577188e+02 -4.378701105375355382e+02 1.426697174411094693e+02 6.038854954490389559e+00 2.257561942095541099e+02 -4.165116955331944126e+01 1.157214897121794550e+01 6.402773944718327392e-01 -4.734536640075936020e+02 -2.026676715198454104e-03 -2.669241421145797766e+00 -4.809370662305101907e-01 1.241803108547235635e+00 -1.176654274081466500e+00 -4.111903464503254924e+01 -7.542854117097773781e+01 -1.028901305813420208e+01 -4.482346322577780597e+02 -3.902254241068561669e+00 -1.156996586606919286e-01 6.937956065381952975e+00 2.214641754977760613e+00 3.549280366774650291e-03 5.081237790750673611e+00 2.678535332902521304e+02 -5.210759135875870243e+02 3.891922468754596132e+00 6.172336512127160058e-01 -5.356007885719354933e-02 -6.882380151604035490e+00 -2.435788833771486139e+01 -1.400790899364996989e+01 -4.129891422932717049e+00 -2.914657145766208487e+03 -3.597364754961792244e+01 -8.898749990349192274e+01 -3.115716229241625168e+00 -3.556831019601353755e-02 -7.741769555063822139e-01 -2.092122777705406378e+01 -1.928698133185035690e+00 5.237951618610969717e+01 9.805263495840165433e+00
7.446873693547220228e+02 6.142238829704819381e+00 -2.091014563662009823e+04 -3.752689311044277076e+01 -2.842888860617331943e+02 -2.513894840293645405e+00 3.849188567373801106e+03 9.719741968866672323e+03 -3.744004358669448266e+03 -1.007911719126553507e+01 -4.165116955331944126e+01 1.730865668774780261e+03 2.640956350938353125e+02 -1.576087092905729925e+01 1.022466039952385472e+04 -3.313978599705754702e-01 -3.033357435626372762e+02 -1.307353003486722365e+01 -4.751313907648233936e+01 5.105057343870282693e+01 7.915171636231210641e+02 1.474138519871772587e+03 1.631662787284103633e+00 8.187626961601708331e+01 -1.448417067108950640e+01 -3.041807769141858242e-01 7.866075856486114048e+01 1.239754353950622487e+02 7.258106194128832733e-01 -1.163756930574103876e+02 -5.004812648359830973e+01 1.127957247092472971e+04 4.396050947711450476e+02 1.668024954882394795e+01 9.885493339700408555e-01 -7.934296931674329301e+01 1.437545494802428038e+03 9.415692576196794107e+03 -9.562753875091375448e+02 4.534223764535801456e+04 9.395296956535920572e+02 2.525387327878270753e+03 -7.123696748854019916e+02 -7.247310010521232471e+00 1.794236201074104997e+01 -6.227690467824433654e+03 4.272081552929493142e+01 -8.205932348264321163e+00 -2.115074752257244199e+02
1.714331765641132961e+02 -1.381949026760854959e+00 -4.289514732634301254e+03 -8.136980475101070809e+00 -6.846571632217198555e+01 5.802507322582670657e-01 4.706532730195425529e+02 2.292927646988632659e+03 -7.135407806902279617e+02 -8.722638390600483405e+00 1.157214897121794550e+01 2.640956350938353125e+02 9.339596162006310465e+01 -4.149881425636249510e+00 2.007958703769581689e+03 -1.878204254389348182e-01 -6.983183461784584267e+01 -4.344300683765557558e+00 -8.657765886720879323e+00 9.478184570771759354e+00 1.070479747723147739e+02 2.983799574273151620e+02 -5.274013893999371927e-01 -2.330938003652660129e+01 -6.505972041716715637e+01 -2.091394804959235965e-01 8.187668717239019145e+01 2.941324021369327824e+01 1.670989821149942156e-01 -1.983526283288732373e+01 1.373711744186839212e+01 2.443006021709676588e+03 1.014343567689189314e+02 5.546281555776685579e+00 9.508483856680208235e-02 -8.208642768792233824e+01 3.063654529255611081e+01 2.349182265116723102e+03 -2.078906287671708810e+02 8.817110499210739363e+03 2.219256132593639848e+02 4.633214139512908218e+02 -1.620449593461911206e+02 -1.744927479809690318e+00 4.308740565289720159e+00 -1.273806565887256511e+03 1.164953144801551765e+01 2.689117318991326222e+00 -5.916565268000360867e+00
-1.137754935888020569e+01 -9.440956868876088093e-02 2.415700177579896888e+02 4.903449203580491078e-01 4.677965986877100413e+00 3.860572419527229932e-02 -3.321377457045016257e+01 -1.228564594053697903e+02 4.195749912746229171e+01 2.606655558335890799e+00 6.402773944718327392e-01 -1.576087092905729925e+01 -4.149881425636249510e+00 2.173132391949970377e-01 -1.151458289506343959e+02 7.045919353686650594e-03 3.275002110245197606e+00 1.941656294639378944e-01 4.903157804934384911e-01 -5.264454634742962158e-01 -7.413262949397896762e+00 -1.839914091946402408e+01 -2.546930300832619259e-02 -1.263068636054664351e+00 2.497929263246922549e+00 7.165153464928792140e-03 -2.587656888762686513e+00 -1.287843509055877966e+00 -7.642151053179352220e-03 1.266401760822102762e+00 7.697323000239953972e-01 -1.353714171471549435e+02 -4.753323230128863486e+00 -2.477944276696095738e-01 -7.772813513118592699e-03 2.600000738843765369e+00 -5.187703417270041584e+00 -1.194931098307904307e+02 9.789466603552892110e+00 -5.293011291606018176e+02 -1.206869249846292824e+01 -2.709675338236544562e+01 7.536705064624506178e+00 7.893096743636761337e-02 -2.330063434417950496e-01 6.324884314125485218e+01 -6.311314069866299503e-01 1.290184705772745299e-01 1.026058686856608393e+00
8.579580761978191731e+03 6.654665804304988797e+01 -1.510140823471075273e+05 -3.229917749251525265e+02 -3.657247107284314552e+03 -2.737399324652315968e+01 2.497125989648270115e+04 7.268382946699052991e+04 -2.642124239364016466e+04 -3.568971578031743775e+03 -4.734536640075936020e+02 1.022466039952385472e+04 2.007958703769581689e+03 -1.151458289506343959e+02 7.302405573715076025e+04 -1.554728813364285811e+00 -1.520768515589490562e+03 -9.279274595152212157e+01 -2.960659442416644538e+02 3.103950783985119415e+02 5.342996384639453026e+03 1.220353438391499003e+04 1.939800212935924861e+01 9.378970765602865640e+02 -5.804653995067229744e+02 -2.612916990983036758e+00 6.323099404914782440e+01 5.006611693172787341e+02 3.327984335366628965e+00 -8.742673255999955018e+02 -5.673971816188543471e+02 8.264169889999571024e+04 2.202941893510672344e+03 1.183706080827980855e+02 6.428571694086317123e+00 -7.032530975571377496e+01 6.107962976042947048e+03 6.724470713168388465e+04 -4.455470583497562075e+03 3.601093637128414703e+05 6.712832091423212660e+03 1.666961916130725513e+04 -3.318516944576756941e+03 -3.323104614275844426e+01 1.295580688985044162e+02 -3.020718775144665051e+04 3.642754726701991785e+02 -9.824643260938599099e+01 -1.171247333384088506e+03
3.645189448263066456e-01 -1.829275428665187383e-04 3.703242143682538678e+00 -5.907667606227841057e-04 -1.948019726549466701e-01 5.339788984334034003e-05 2.303995303789562465e-01 -2.639003733854533351e+00 5.745000303807362707e-01 -6.390828631310522256e-01 -2.026676715198454104e-03 -3.313978599705754702e-01 -1.878204254389348182e-01 7.045919353686650594e-03 -1.554728813364285811e+00 1.141688788409032798e-03 2.338062594577701714e-01 8.722700628488299496e-03 1.318319281367061856e-02 -1.681604882706477094e-02 2.615955888607449445e-02 9.284061844972078814e-02 1.052364601926857908e-04 5.226235049476530593e-03 1.913807694212721622e-01 4.740394179348666115e-04 -6.147222857620989744e-01 -1.303962627495553750e-01 -6.222324052568106549e-04 -2.705272827569407852e-03 -2.366497215889156770e-03 -2.394171114830930591e+00 -3.401298602413104777e-01 -1.114392486996640917e-02 1.922888062646015367e-04 6.146400373957067176e-01 1.994598238660210965e-01 -3.546337669125095626e+00 7.753024707159702489e-01 2.565337843321240374e+00 -3.437793132320781653e-01 -5.177602410524280163e-01 6.117659671320407888e-01 6.580044251180550488e-03 -6.283103519890450954e-03 4.880321468217379888e+00 -1.252822521310483286e-02 -5.259414355314478593e-04 -7.724003647921240390e-02
3.485685640644227590e+01 1.689931611581463045e-01 3.187036135338518307e+03 3.543670296103391237e+00 -3.053603214648817499e+01 -7.939769566660853650e-02 -4.383223072251554413e+02 -1.632791835363744440e+03 5.619386581975422814e+02 -1.849528997247080042e+02 -2.669241421145797766e+00 -3.033357435626372762e+02 -6.983183461784584267e+01 3.275002110245197606e+00 -1.520768515589490562e+03 2.338062594577701714e-01 9.655011460650814570e+01 3.723333126451496611e+00 8.903765407009988309e+00 -1.026233661482079640e+01 -8.861129870147657073e+01 -1.231552204132420485e+02 1.413515758936655653e-01 5.745903413050456265e+00 3.776562272148218113e+01 1.474480874938841335e-01 -1.147536983500726535e+02 -4.845901180552455401e+01 -2.516589922772989874e-01 1.227708388634074410e+01 -3.132911813806997792e+00 -1.783594718907742390e+03 -1.402508068525148417e+02 -4.755121188635375695e+00 -8.523288269704119846e-02 1.148022315744371582e+02 -1.943231759622549930e+02 -1.845646523898687974e+03 3.142166193349978585e+02 -4.308432524070109139e+03 -1.779027121077355105e+02 -4.195131031027938207e+02 2.422940886168260022e+02 2.599586189060826058e+00 -3.395290664563484384e+00 1.903141369730079077e+03 -6.705669511923039394e+00 -7.372061523211191902e-01 1.512615943907643512e+01
-6.648661633851965291e+00 5.584020091109980627e-02 1.980754089256746795e+02 3.521570524851047601e-01 2.539778494949131549e+00 -2.353259237900114098e-02 -2.204797374544954636e+01 -1.057102122722614155e+02 3.307892329970547252e+01 -1.022082103810142861e+00 -4.809370662305101907e-01 -1.307353003486722365e+01 -4.344300683765557558e+00 1.941656294639378944e-01 -9.279274595152212157e+01 8.722700628488299496e-03 3.723333126451496611e+00 2.409424599683524792e-01 4.214011801854341543e-01 -4.658409505594338640e-01 -4.902582172839200503e+00 -1.287571471233267495e+01 2.230320870010149906e-02 9.714257957870644500e-01 2.972966791158443645e+00 9.523588382242350117e-03 -3.817196297695651719e+00 -1.586546297805774275e+00 -8.740340910188685794e-03 8.906451155793809749e-01 -5.700175137121110680e-01 -1.126467067577788583e+02 -5.407099656737724303e+00 -3.076804099823534089e-01 -4.313797923931043075e-03 3.826591129316211148e+00 -2.700906726297238603e+00 -1.095689970008565979e+02 1.096716512168038626e+01 -3.824046493086707983e+02 -1.036225147041063011e+01 -2.188764374240098576e+01 8.499751483104850180e+00 9.077145745053583070e-02 -2.009380339788542080e-01 6.813689065126639832e+01 -5.263103876281142179e-01 -1.138955799885244674e-01 3.162663632575670736e-01
