1.501170444624190452e+02 -2.197929454874927163e-02 -3.897261019608795777e+03 -2.650650887821965007e+00 -8.326950161366863767e+01 1.350657979814411797e-03 1.299327663353610704e-02 2.295122081537196983e-06 6.474224028313876715e+02 1.828777764302337346e+03 -6.948195039227209691e+02 -1.468145787989579958e+02 -7.591554565399892193e-03 3.794717853625032000e-01 3.651056499338549259e-06 2.415300986225939255e+02 5.382503573524869722e+01 -7.761978714158931147e+00 2.312658927128220967e+03 1.403469661575037220e-01 2.445871314347148662e+00 -2.072313081410443569e+00 -2.299234651192413281e+01 1.509351959288242639e+01 -1.730110575183141765e-03 1.086344410337339783e-03 -1.547075467437861851e-05 1.132283908168981270e+02 5.832206402907457914e+02 -7.761253416386773019e-01 -9.013875185748969621e-01 -3.528348932861245443e-04 -1.648394194555367065e+01 -1.009311368066356102e-01 -1.062365696160880191e+02 -5.981965433240591068e+01 -1.966773441838501335e-02 -2.079012602675923205e+01 1.371597348499449920e+00 1.720931508303577175e+03 -3.052827335965953015e+00 2.640647317190440102e+00 1.762376856038709860e-01 1.059182890503592489e+02 1.337047405311596151e+02 1.806785827167508160e+03 1.209439373442785914e+01 1.126539015346585984e+04 1.656900898749566977e+02 4.307296805823503405e+02 1.908805470267113691e+01 4.375504868698030375e-02 1.568237059172994385e-01 7.230969040432930293e-05 9.137553334335629884e+00 1.406203229934938577e+02 -1.733919268523553470e+01 8.632722296277060003e-01 -2.636764408190035169e+01
-2.197929454874927163e-02 8.980112502045244083e-03 -9.174544778103420339e-02 6.358168618958051459e-04 1.066930793891845454e-02 -5.469403796494800305e-04 -5.310149188523510290e-03 -9.394574934141030072e-07 2.061887195522394897e-02 3.670863389619757888e-02 2.603265593594062399e-01 9.412973030657318524e-03 -1.237555376788791912e-02 -1.516186500976215712e-01 -2.274272308427460919e-05 -1.132936368147896000e-01 -1.625927513942082223e-02 3.518237437887994975e-03 5.182979162053832217e-02 -6.994228300787752126e-06 1.668607617200207078e-03 7.102217039917982627e-04 1.079908803330055338e-02 -1.051759120158241891e-02 1.366420192026317669e-06 -1.739622203823305443e-06 1.015591168440936936e-08 -4.885562308215305599e-02 -1.702761183699252334e-01 3.331662665537787338e-01 4.235337606645401820e-01 1.514139358511841808e-04 1.170268783440134514e-03 4.850324051982302483e-06 3.022289452780351458e-03 1.556676358321187718e-03 -8.066110768235069261e-06 8.065828090759107408e-03 -6.109656184135889845e-01 3.843595595173245061e-02 -2.058891816079081675e-03 -9.085285547337005165e-04 7.913570174746354126e-06 -3.023565804346497587e-03 -1.452638464152498921e-01 -2.150354137464449700e-01 3.208439337150424328e-03 5.046219614922041741e-01 -7.894177287826616152e-02 -1.980285921030599805e-01 4.557783716277115024e-03 -3.066809836100547587e-05 7.607655967355677500e-05 -4.134952525157603191e-08 -3.448654485714808433e-03 8.589490091945375938e-02 1.329312688443363977e-02 -3.626822817302657875e-01 -1.501679689208527393e-03
-3.897261019608795777e+03 -9.174544778103420339e-02 2.395774401676862326e+05 1.041285440646051086e+02 1.970297843775366346e+03 5.314527822297061485e-03 6.214381559931735771e-02 3.149036877876734674e-06 -3.987727905459500471e+04 -1.130099570057601522e+05 4.207645261094043235e+04 1.290606923360431210e+03 4.859512259473967255e+00 -5.229049101158962820e+00 1.534840761770132206e-02 -2.094065766511670881e+04 -4.060567959008613798e+03 5.543941904446882063e+02 -1.421205793878709956e+05 9.887121068569892923e-01 7.149573789443261376e+02 1.863174726992414776e+02 1.921221350425427090e+03 -2.355295445613493030e+03 1.767482115335430870e-01 -3.868514270244832187e-01 1.751105568645265837e-03 -6.356838718989221888e+03 -2.551573680905923538e+04 5.115583187400966736e+00 1.920662180174996347e+00 2.481229246730937490e-03 1.151302899525914881e+03 1.093816625043141144e+01 8.629947054646792139e+02 -3.153680540109957747e+03 -4.732738785188273845e+00 1.141004867278070606e+03 -1.635887470027957757e+00 -1.055208852334764233e+05 -8.811143805923979926e+02 -2.377055306581996774e+02 -9.957195683772702921e+00 -8.516368049820046053e+02 -1.665582070163381650e+04 -1.236428758644123300e+05 1.673116591346576797e+03 -5.518146393054819200e+05 -1.168383233802051109e+04 -3.090012365909388609e+04 2.351626654540475101e+03 -3.391739361465403668e+00 3.967245783601858733e+01 -5.598095215701798417e-03 -6.266627037134207967e+02 5.049889766206361674e+04 1.051461235701857049e+03 -9.677654916114658334e+00 1.700284681825640973e+03
-2.650650887821965007e+00 6.358168618958051459e-04 1.041285440646051086e+02 5.708289222736424862e-02 1.416405182865268175e+00 -3.905312592561309729e-05 -3.740961987935147214e-04 -6.787222832323740148e-08 -1.696747117061920918e+01 -4.933901369926800839e+01 1.857860717640735615e+01 1.918056928656728388e+00 6.433426752969122284e-04 -1.242409152689270303e-02 2.339548567524352250e-06 -7.845538333166173217e+00 -1.671873947627518175e+00 2.332122710252879372e-01 -6.173924693520428519e+01 -1.205753583739999860e-03 1.533649674454889422e-01 7.150665011690496287e-02 7.384063612119144970e-01 -7.580873416536973997e-01 6.117997114668136062e-05 -9.860057016830816776e-05 6.069788951603552630e-07 -2.885917930565959910e+00 -1.310837713735071475e+01 2.494078686114450938e-02 3.021307053972487403e-02 1.134296372601140571e-05 5.814073606570758779e-01 4.127875236741893050e-03 1.360822143317946376e+00 -1.302759087521656867e-01 -8.247525082830452041e-04 5.212821160161646983e-01 -4.381176694123585513e-02 -4.609331993406591010e+01 -1.887026476157342980e-01 -9.119510484496151648e-02 -4.390302734844397578e-03 -1.354015022368791232e+00 -5.097598414559807445e+00 -5.198817554253904660e+01 2.849791657494163410e-01 -2.664539552313118520e+02 -4.923418841643210975e+00 -1.273411258892811659e+01 3.895213434141767128e-01 -1.328163590411666865e-03 7.128569672617954787e-03 -2.306138134925940297e-06 -2.661216842634834823e-01 1.059896901735269026e+01 4.396082899935738753e-01 -2.807997527906130886e-02 6.755369194493285878e-01
-8.326950161366863767e+01 1.066930793891845454e-02 1.970297843775366346e+03 1.416405182865268175e+00 4.647973392375516966e+01 -6.556001405074606990e-04 -6.318439782025391839e-03 -1.104838226279248931e-06 -3.264271793198251430e+02 -9.243952087443113896e+02 3.511474479979968351e+02 8.502299278162797691e+01 1.359359180338549737e-03 -1.762765934583743199e-01 -1.535859770781681171e-05 -1.138713774480130496e+02 -2.627917958730510861e+01 3.807915876892658424e+00 -1.168899725823153858e+03 -8.341988864967650463e-02 -2.395281986926615314e+00 9.748847890074693323e-01 1.092790026120866997e+01 -5.707924964643726895e+00 7.801321257185158970e-04 -1.445683699294128153e-04 6.758680604881814372e-06 -5.779504919531015616e+01 -3.082939074697221713e+02 3.620312031221906146e-01 4.159037826010765215e-01 1.645023551472311408e-04 8.164819798029000708e+00 4.549261630300163728e-02 6.100595523313725721e+01 3.940812435603194785e+01 1.748478442283290385e-02 1.066547012858930543e+01 -6.433230595181024247e-01 -8.703804768419227003e+02 2.974978572685636813e+00 -1.241878692753224600e+00 -8.995456705183231538e-02 -6.083491928130278836e+01 -5.658334302759757861e+01 -8.966346684127875051e+02 -9.358885951291068039e+00 -5.877600639034824781e+03 -8.140012856257487783e+01 -2.109482735131342679e+02 -1.442054220142107290e+01 -2.104894359846217616e-02 -1.422814331380934660e-01 -3.469782503016110187e-05 -4.517056488273590631e+00 -1.486303574252498834e+02 8.720143112797954288e+00 -4.004194495941726384e-01 1.320825617462235968e+01
1.350657979814411797e-03 -5.469403796494800305e-04 5.314527822297061485e-03 -3.905312592561309729e-05 -6.556001405074606990e-04 3.358207666787915588e-05 3.226153342979938554e-04 5.772608917739172998e-08 -1.219680678519725111e-03 -2.103914237051076816e-03 -1.599573226787708025e-02 -5.874912750969008696e-04 7.600237835481226225e-04 9.146275161139980417e-03 1.397161769936896641e-06 6.925908420432079493e-03 9.541061353682975471e-04 -2.158509140162087636e-04 -2.994872051336599887e-03 4.453589872750305825e-07 -9.571920916535954862e-05 -4.161683128680558890e-05 -6.606917048181276154e-04 6.372847690686565293e-04 -8.362202662878559862e-08 1.031710900279021653e-07 -6.176593922180922438e-10 3.011311539863584848e-03 1.050723943255396121e-02 -2.043256742396040715e-02 -2.515854589327137791e-02 -9.292327393587104483e-06 -7.408166158387822760e-05 -2.951601976478401569e-07 -1.958159553387398737e-04 -1.377771894606579970e-04 4.277603847211839983e-07 -4.962386015731670144e-04 3.680053689588521498e-02 -2.216194424266922265e-03 1.181201388028079390e-04 5.323555770145123778e-05 -4.617109282363150995e-07 1.958806216151122502e-04 8.888388175464344981e-03 1.269112433199920571e-02 -1.822037170086482317e-04 -2.901068275288959733e-02 4.852575313396605139e-03 1.218485668437103292e-02 -2.604020807253028713e-04 1.890073298649903640e-06 -4.140336151905147391e-06 2.554247880920020067e-09 2.118259638137824316e-04 -4.867775998165853324e-03 -8.233686966350234251e-04 2.228758069257783317e-02 9.089348108383921382e-05
1.299327663353610704e-02 -5.310149188523510290e-03 6.214381559931735771e-02 -3.740961987935147214e-04 -6.318439782025391839e-03 3.226153342979938554e-04 3.142433859276616039e-03 5.539826943959061840e-07 -1.372601553295550378e-02 -2.523944316611536481e-02 -1.523628350632592610e-01 -5.711016234687564704e-03 7.299491288225800831e-03 8.992268463960882696e-02 1.341364042042868536e-05 6.595832476883962958e-02 9.606692501471418219e-03 -2.060619663488953528e-03 -3.539347754313651451e-02 4.371656328498531385e-06 -9.457668361984660583e-04 -4.179775406219738234e-04 -6.297153187682198554e-03 6.094678119384129393e-03 -7.970613199852281050e-07 1.002021773972711667e-06 -5.913546062457560983e-09 2.862732957071944043e-02 1.000079780921072636e-01 -1.966026344175577090e-01 -2.523531986355868062e-01 -8.932688909127836098e-05 -6.936708970034393719e-04 -2.526928612962379701e-06 -1.893341256308569628e-03 -1.182721734172395480e-03 4.420864317461385985e-06 -4.724892360731736650e-03 3.625192036192558254e-01 -2.611858806015316531e-02 1.167025332431278388e-03 5.347073949387908063e-04 -5.056381150991794273e-06 1.894018278813081047e-03 8.457461622824810621e-02 1.246075004623836135e-01 -1.780327838479007097e-03 -3.130996906618190301e-01 4.623432201053710722e-02 1.157626943062977781e-01 -2.531252912392357307e-03 1.794206034974667286e-05 -4.209136221849103500e-05 2.421126644344570598e-08 2.016814574448791073e-03 -4.744078222833624653e-02 -7.786419725675614370e-03 2.138583270220944521e-01 9.730750371369829453e-04
2.295122081537196983e-06 -9.394574934141030072e-07 3.149036877876734674e-06 -6.787222832323740148e-08 -1.104838226279248931e-06 5.772608917739172998e-08 5.539826943959061840e-07 9.926669567106635857e-11 -8.886171196272310776e-07 -9.643875190738771235e-07 -2.846253651073105413e-05 -8.554466559230357738e-07 1.306315966923244940e-06 1.569092853334075886e-05 2.401012910133333348e-09 1.270239057412912640e-05 1.729107017972322072e-06 -3.835295759705675549e-07 -1.542591324195592331e-06 5.281730798520672432e-10 -2.122693834840706401e-07 -7.694546494406863883e-08 -1.201921512963135949e-06 1.206288425054815355e-06 -1.518744446290414856e-10 2.059674389850170341e-10 -1.139591188815468067e-12 5.308799053221076185e-06 1.829721644624386043e-05 -3.510636865385062305e-05 -4.309739215843868155e-05 -1.597092555243298945e-08 -1.180339753501467960e-07 -7.894246622380283710e-10 -2.231053572962448860e-07 8.173348417372483305e-08 1.173460218117527122e-09 -8.781167185358370496e-07 6.312484341196536344e-05 -1.257399417436608346e-06 2.618729109875051786e-07 9.841183393907959188e-08 -5.223222300574689098e-10 2.233145277694273284e-07 1.628648480249390531e-05 2.487333762208057892e-05 -4.411469458512718560e-07 -4.148148165036465715e-05 8.602031104512881138e-06 2.175762850236030591e-05 -6.238605248843005151e-07 3.356555102869334787e-09 -1.067362487920228689e-08 4.503631688721503054e-12 3.783679036292646238e-07 -1.200465781178316749e-05 -1.444992136489224833e-06 3.832928719395945578e-05 8.548493558011126950e-08
6.474224028313876715e+02 2.061887195522394897e-02 -3.987727905459500471e+04 -1.696747117061920918e+01 -3.264271793198251430e+02 -1.219680678519725111e-03 -1.372601553295550378e-02 -8.886171196272310776e-07 7.686348638211960861e+03 1.786661786046376437e+04 -7.095657322395887604e+03 -2.291734307338233236e+02 -9.393432792636471351e-01 8.703353295695969161e-01 -2.832166883642140472e-03 3.745671806934757115e+03 5.425264217473746839e+02 -8.453232926144184489e+01 2.389977414312697510e+04 3.623536076508340753e-01 -1.092197566660726693e+02 -2.502013906390177667e+01 -3.296900104222515324e+02 3.932407911885205181e+02 -3.438650804639603598e-02 7.400268775646735853e-02 -2.971296270783503266e-04 1.149930097930537386e+03 4.277235026981988995e+03 -8.946706220945057630e-01 3.303271980035537569e-01 -4.464216493807125199e-04 2.652991001792422310e+01 -8.505998849087157421e-01 -4.329386096872158873e+02 4.523933037436117957e+02 8.596699961013319902e-01 -2.034062113458240049e+02 -2.609379316684378725e-01 1.721697613797196027e+04 1.344809929106864388e+02 3.190863713526723089e+01 1.999788191010890337e+00 4.313066525673716569e+02 3.759712807163523848e+03 1.930684035895249690e+04 -2.605681865607762120e+02 9.396224223381099000e+04 1.848592300970236465e+03 5.253743603957550476e+03 -3.557461500772890872e+02 6.467833137841521030e-01 -7.137265980270721677e+00 8.806706170297143874e-04 9.936490470271574793e+01 -8.249431140065098589e+03 -2.397071157876560221e+02 1.853625477976426073e+00 -3.868754015504449058e+02
1.828777764302337346e+03 3.670863389619757888e-02 -1.130099570057601522e+05 -4.933901369926800839e+01 -9.243952087443113896e+02 -2.103914237051076816e-03 -2.523944316611536481e-02 -9.643875190738771235e-07 1.786661786046376437e+04 5.416136126412281737e+04 -1.977614469067110622e+04 -5.771325583863501834e+02 -2.180408093013738391e+00 2.521141542447644213e+00 -7.028471361884188091e-03 9.665202046210002663e+03 2.037006281936201049e+03 -2.689129354447750870e+02 6.682293842089678219e+04 -9.900079525880361997e-01 -3.492245238271759149e+02 -9.347823076680020904e+01 -8.993320561824883725e+02 1.115328800667915857e+03 -7.912713497354277592e-02 1.748705479226312642e-01 -8.248604691921922194e-04 2.915776752530838166e+03 1.198270163932665491e+04 -2.477830391529011411e+00 -1.642731090410195050e+00 -1.186308818346833507e-03 -7.421825843660267310e+02 -6.033861564972484715e+00 -1.192386410749654146e+02 1.578028060014855782e+03 2.187971564910048183e+00 -5.260502723183835769e+02 1.439588630208131548e+00 5.009179534895766847e+04 4.305013712982260472e+02 1.192719581893866945e+02 4.384552443281391376e+00 1.136642320217220004e+02 6.984130691532487617e+03 5.950940603691217984e+04 -8.142543291575921103e+02 2.577801554359594302e+05 5.606442972683173139e+03 1.449534050895158543e+04 -1.154326994030066089e+03 1.528196833023624857e+00 -1.840259668196595300e+01 2.697086656422145387e-03 3.004169812112625095e+02 -2.422424593787192134e+04 -4.371790931828412567e+02 4.456361427465887814e+00 -7.076733939248771321e+02
