2.327121802601513423e+01 3.976249546237178301e-01 -1.761265925866078533e+03 -3.320798331354957722e-01 -1.457908903673728318e+01 -1.754088700971635426e-02 -2.246960173345342038e-01 2.892708683478189187e+02 7.862163445920091362e+02 -2.952777540030334080e+02 -2.887685738521152601e+01 -6.828955924833646218e-02 -9.256801525529356756e-01 -2.337143398289601300e-04 1.205839809465402794e+02 1.895014172531326579e+01 -6.676844193966144481e+00 9.778493028844629862e+02 5.888476618110427552e-02 2.014946780292931894e-01 -7.294886703308477438e-01 -1.308676188175293831e+01 7.756969254375904121e+00 -2.070111040381289371e-03 8.989652515263692276e-04 4.522019558731479805e+01 2.612396586464646475e+02 3.282705008544763159e-02 3.725865398312636412e+00 1.968423895523751361e-04 -6.714267779814844239e+00 -9.681870082134898248e-02 -4.454792353570167052e+01 -2.159324754853568606e+01 -4.428805480583961757e-02 -1.108487331764474426e+01 -3.247153880401572046e+00 8.460195659749683728e+02 -2.425119863748841365e-01 9.331108541923281985e-01 8.017954716228768708e-02 4.442686915905371592e+01 8.905606861106480210e+01 7.799506086560613767e+02 1.296583597667971599e+00 4.625069443469978069e+03 7.766128693257896032e+01 2.019996434358680517e+02 2.710067890917192024e+00 3.532720121741547009e-02 1.808313692476386791e-01 5.184177613826706631e-05 7.793567251915216154e+00 1.069398638115971956e+01 -1.462231281377021119e+01 -4.827983688797591877e-01 -1.197510493107890461e+01
3.976249546237178301e-01 1.131113220360241556e+01 -4.310022398746978922e+01 -5.817534809598628662e-03 -2.480204085714686757e-01 -5.376611004775735392e-01 -6.312889865251380073e+00 7.617303607298166135e+00 1.869379427229629442e+01 -5.324318398143757847e+00 -4.524647851856329894e-01 -1.081524733081140166e+00 -2.567800893310326771e+01 -5.819964660207799408e-03 2.070818350887680737e+00 -3.028678446398251900e+00 -1.116880348166977843e-01 2.415982067500988961e+01 -2.286051045528589894e-03 5.937873689832347257e-02 1.268878104994563272e-01 -2.370534687727021694e-01 1.226204676597993787e-01 -3.640068082995747854e-05 8.835569730735707241e-06 8.100663575353463930e-01 4.810612769815455714e+00 9.804996441162322496e-01 9.721126595336274079e+01 5.883357914653445514e-03 -9.282651693124684134e-02 -2.395274946240835007e-03 1.087807746549842580e+00 -4.544755467049944042e-01 -9.219351433492797409e-04 -1.957321516998384581e-01 -8.641133988111337771e+01 2.062365325092408241e+01 -7.017942397748420935e-02 -1.629554236006356682e-01 2.254014573897099478e-03 -1.088277587582436201e+00 1.308395951682468583e+00 -5.638223780955510023e+01 3.241172564510990534e-02 1.233546423484688148e+02 1.297666680323003474e+00 3.778396492603001366e+00 6.221603393613669292e-02 6.537255085750362169e-04 3.666718564993265515e-03 1.663128783073539741e-06 1.430168053943273176e-01 1.440115337938701057e+00 -2.623166220374947288e-01 -1.473355598919883569e+01 -3.672799141870298767e-01
-1.761265925866078533e+03 -4.310022398746978922e+01 2.745795707953530364e+05 3.504807772281724709e+01 1.028486164741391804e+03 1.800895391917265664e+00 2.464899707132661888e+01 -4.513137873849718744e+04 -1.230815065367930365e+05 4.531539177646276949e+04 5.223813292042074181e+02 1.135750815922585488e+01 8.385791601174004484e+01 4.861847109072452849e-02 -2.432302639225737221e+04 -3.438396229973797290e+03 1.164364803176382111e+03 -1.524774817420528270e+05 1.593244234412416515e-03 3.331808997878019341e+02 1.614584701263059969e+02 2.547372239430165337e+03 -3.429067641027169884e+03 4.331080700557606855e-01 -1.081305715170960413e+00 -6.460693864084173583e+03 -3.038885289887605177e+04 -2.888522128516866072e+00 -3.305058427013506730e+02 -1.724744768907193401e-02 1.177944882129957477e+03 2.348425737411161052e+01 1.424587991786856037e+03 -3.451783970580816003e+03 -1.814918908650272300e+01 1.622813030271898697e+03 3.113427278078738141e+02 -1.316341272196329373e+05 -3.933291541889414589e+02 -2.067670638762593001e+02 -1.165649531124109295e+01 -1.413275670704264712e+03 -2.154772081524752866e+04 -1.314798369142650918e+05 7.809450445027074466e+02 -5.960672039301099721e+05 -1.338707204974899832e+04 -3.515158680613742763e+04 1.375198145243131876e+03 -6.258954137557705799e+00 7.310847868268895411e+01 -1.161147849148068401e-02 -1.315564794807916087e+03 5.472498743297513283e+04 2.085728583799738317e+03 3.914610793464397887e+01 1.934760890070935829e+03
-3.320798331354957722e-01 -5.817534809598628662e-03 3.504807772281724709e+01 5.540043541625737020e-03 2.022687205660590459e-01 2.437246757451505769e-04 3.319256650545925318e-03 -5.649458693951496357e+00 -1.578234753902178689e+01 5.874267331713782347e+00 2.897011904537651339e-01 1.305405266829107571e-03 1.244773956188179216e-02 4.828363398955619828e-06 -2.740335837816524567e+00 -4.212148039950589506e-01 1.448335204953876965e-01 -1.944351850048541763e+01 -4.935798415886304483e-04 2.134625933480738952e-02 1.812315256922673867e-02 2.943402056111154574e-01 -3.067376297550636344e-01 4.791580752953462609e-05 -8.078545798064790541e-05 -8.616565527448957207e-01 -4.519826436329287489e+00 -4.311753607168353122e-04 -4.991148074472150087e-02 -2.584173325652433350e-06 1.752447573409284809e-01 2.664340849821949207e-03 4.853006689549499431e-01 -4.680944245062532150e-02 -8.795729226995866725e-04 2.130263653510724442e-01 4.505261376312205690e-02 -1.687675695111829555e+01 -2.517143972482392689e-02 -2.319975199642493324e-02 -1.505150737833284074e-03 -4.833118999332592924e-01 -2.120694949936440921e+00 -1.636195664997453392e+01 4.231174115866812024e-02 -8.362121936693566226e+01 -1.667854672038965536e+00 -4.303735975056289575e+00 7.278774636669967102e-02 -7.569813331046574591e-04 3.590867815057568069e-03 -1.318190197881723658e-06 -1.650617027574264040e-01 3.538288265869799609e+00 2.706937177084477453e-01 6.149588272131151050e-03 2.286879280225122824e-01
-1.457908903673728318e+01 -2.480204085714686757e-01 1.028486164741391804e+03 2.022687205660590459e-01 9.176850232625067605e+00 1.103246604648029303e-02 1.399259705886414518e-01 -1.685706190155567299e+02 -4.591106274460372560e+02 1.724695477250493241e+02 1.900094872029111315e+01 4.017355097695392979e-02 5.854855036127200041e-01 1.344474508739551912e-04 -6.754150618072104351e+01 -1.084539743879354923e+01 3.827467152232548298e+00 -5.708537046929398002e+02 -3.891466069086123303e-02 -3.046102187180702026e-01 4.037811596997384900e-01 7.373075230115176737e+00 -3.385585941582783143e+00 1.151769332203616148e-03 -4.633025680340284143e-05 -2.662451065448745879e+01 -1.577122665716021856e+02 -2.085514505286115150e-02 -2.357077922016146854e+00 -1.250720820950659319e-04 3.869698244993975411e+00 5.295518179591589963e-02 2.872087530747328898e+01 1.611627247388720718e+01 3.883716702347980027e-02 6.512082124843221465e+00 2.042999367526505239e+00 -4.941729717576864118e+02 3.627315537213398611e-01 -5.163718292710397506e-01 -4.712029576853323659e-02 -2.864660633679795154e+01 -4.812213783415371182e+01 -4.504838489766383418e+02 -1.262614636666073986e+00 -2.762822931272331516e+03 -4.456652768014495791e+01 -1.157561732168182829e+02 -2.514896988760342733e+00 -2.019010612398233415e-02 -1.583322696672241903e-01 -2.823746899493345935e-05 -4.489200514513547624e+00 -3.459503863751834984e+01 8.600026048696694403e+00 3.083367563934891198e-01 6.948272283350916290e+00
-1.754088700971635426e-02 -5.376611004775735392e-01 1.800895391917265664e+00 2.437246757451505769e-04 1.103246604648029303e-02 2.729225285916333024e-02 2.963552619955897027e-01 -3.279713087041962183e-01 -7.713184400472018476e-01 2.046885803165200135e-01 2.218784120611469457e-02 5.490431921159444340e-02 1.197467440205843836e+00 2.957676543806738367e-04 -7.284046061664843641e-02 1.370084250631170009e-01 3.889357545616129938e-03 -1.011142304153609395e+00 8.909700498959210427e-05 -3.133760174758141309e-03 -5.787480576767575768e-03 8.428654303916717147e-03 -1.461913310479363154e-03 1.257460760046398125e-06 9.788571471204107549e-07 -3.213940340425832515e-02 -1.988478336115649392e-01 -4.976799854287363573e-02 -4.502131595705623823e+00 -2.988252776418823167e-04 1.167857973247853412e-03 7.872369612552535868e-05 -4.148064474763926701e-02 2.769588933240092407e-02 7.161094979351464410e-05 7.695817207443098051e-03 4.010671132701521202e+00 -8.579471768274352650e-01 3.703521478807268990e-03 7.431382499858351157e-03 -9.919802453697777723e-05 4.150201202622708779e-02 -4.329460323607612487e-02 2.682230842766287093e+00 -2.704205650998796860e-03 -5.373788106505761775e+00 -4.565946521184745949e-02 -1.407270334172254778e-01 -5.069427802591484206e-03 -2.415298588925118316e-05 -2.877233404686119992e-04 -6.075498471031499898e-08 -5.285862038800230936e-03 -1.451075187837657099e-01 1.068231792135979595e-02 7.495883949307827754e-01 1.645143332328857788e-02
-2.246960173345342038e-01 -6.312889865251380073e+00 2.464899707132661888e+01 3.319256650545925318e-03 1.399259705886414518e-01 2.963552619955897027e-01 3.531293438018095365e+00 -4.336239107109692625e+00 -1.071176230926050721e+01 3.085188258981016229e+00 2.499604816147119601e-01 5.961208333532876935e-01 1.438088420365872366e+01 3.207154793071318073e-03 -1.219122108438712715e+00 1.704437948360558952e+00 6.564917177784594660e-02 -1.381360228534688339e+01 1.320857801973566699e-03 -3.223461006694363501e-02 -7.128758853981363719e-02 1.392037317859607659e-01 -7.959613743371908579e-02 2.148781050408612748e-05 -8.651816716236394167e-06 -4.669457430803968245e-01 -2.751251910501411491e+00 -5.404524703911860462e-01 -5.450990179401525637e+01 -3.242450386454257504e-03 5.882970063120725179e-02 1.419429256807349738e-03 -6.305998874067845206e-01 2.367914239319339753e-01 4.397843585439353484e-04 1.130307189775429377e-01 4.843526906270137289e+01 -1.180220713536351340e+01 3.809871812403432118e-02 9.155361290490694748e-02 -1.277663936089606716e-03 6.308630780296539120e-01 -7.811175578700781941e-01 3.143157896165484644e+01 -1.497448010570134880e-02 -6.997228281675027972e+01 -7.616339362022143122e-01 -2.200887346002927902e+00 -2.911543503415882708e-02 -3.813227037646803406e-04 -1.743383632851305039e-03 -9.704910646837504575e-07 -8.336083150117123974e-02 -5.992856610703762854e-01 1.506242649557938962e-01 8.117121100019243585e+00 2.077849861170766865e-01
2.892708683478189187e+02 7.617303607298166135e+00 -4.513137873849718744e+04 -5.649458693951496357e+00 -1.685706190155567299e+02 -3.279713087041962183e-01 -4.336239107109692625e+00 8.336096519973549221e+03 1.941147020792778858e+04 -7.492527743805313548e+03 -8.861936957260219572e+01 -2.000013485774295940e+00 -1.506888361851500235e+01 -8.766398621988609821e-03 4.227670409909012960e+03 4.742381379625555837e+02 -1.789769535541263963e+02 2.529809666900928278e+04 4.939407782895328669e-01 -5.149312381731068200e+01 -2.232691334898535018e+01 -4.296685604117855632e+02 5.606077377846943364e+02 -7.594765746296687492e-02 1.811512983083236328e-01 1.127989695442298625e+03 5.007029986645316967e+03 5.213088864994490645e-01 5.980225788206357151e+01 3.108890478032258747e-03 7.827276950082351359e-01 -2.155174846748546535e+00 -5.087636898765136380e+02 5.030248961678020692e+02 2.782108997761592484e+00 -2.828419593230860869e+02 -5.571481447798579012e+01 2.130237727294201250e+04 6.074908837585107335e+01 2.858313316088214862e+01 2.221521201876467178e+00 5.071273216676959805e+02 4.456248823447198447e+03 2.053023505624512836e+04 -1.223338885913166507e+02 9.941697003361720999e+04 2.116086860303092635e+03 5.863616409732989268e+03 -2.096848252578557208e+02 1.058203945041067850e+00 -1.104187663623154592e+01 1.825060439834136870e-03 2.081923814537107660e+02 -8.929001736451438774e+03 -4.133587254256025858e+02 -7.002974637762635624e+00 -4.064767275507650766e+02
7.862163445920091362e+02 1.869379427229629442e+01 -1.230815065367930365e+05 -1.578234753902178689e+01 -4.591106274460372560e+02 -7.713184400472018476e-01 -1.071176230926050721e+01 1.941147020792778858e+04 5.590656921509384119e+04 -2.028408400440612968e+04 -2.225786448341540051e+02 -4.965851716643609137e+00 -3.604409532389698967e+01 -2.109520748581481323e-02 1.071680436927250594e+04 1.623394304512040890e+03 -5.337334036774876722e+02 6.814122966972411086e+04 -4.865088197085922772e-01 -1.535246164694478921e+02 -7.629520978136706333e+01 -1.134043595632832421e+03 1.547671596668252960e+03 -1.902528974698312336e-01 4.846329211936318826e-01 2.837093523761249799e+03 1.358788961848645704e+04 1.238023163057252907e+00 1.416870839172567003e+02 7.395793494819603159e-03 -7.040291929084503408e+02 -1.204738939805539921e+01 -3.681840870408719866e+02 1.628147082594820404e+03 8.395505957817832154e+00 -7.132172655511319590e+02 -1.341996770417369760e+02 5.930861178554776416e+04 1.812777751768006453e+02 9.771388440520316010e+01 4.948643961559570315e+00 3.629258579518111105e+02 8.855590426901926548e+03 5.993362342411853024e+04 -3.588379044021489221e+02 2.653893791348538361e+05 6.083926783409998279e+03 1.569705804626381541e+04 -6.372417848945545984e+02 2.782134307916831251e+00 -3.396813769213461853e+01 5.303298223197125405e-03 5.975098450352885493e+02 -2.482645991617706386e+04 -8.711329497882060195e+02 -1.680993901706931126e+01 -7.874457446791769826e+02
-2.952777540030334080e+02 -5.324318398143757847e+00 4.531539177646276949e+04 5.874267331713782347e+00 1.724695477250493241e+02 2.046885803165200135e-01 3.085188258981016229e+00 -7.492527743805313548e+03 -2.028408400440612968e+04 7.569697689293058829e+03 8.798554339281557191e+01 1.690573965259527300e+00 9.831353953131019452e+00 6.933660769189521449e-03 -4.036725861148631793e+03 -5.618907596742058104e+02 1.948484903511309199e+02 -2.520045491475165909e+04 -6.799165891420919094e-03 5.546038711378887598e+01 2.639735313314970711e+01 4.238917177197959631e+02 -5.712734139426456750e+02 7.181390716462869583e-02 -1.787293974773210559e-01 -1.081232465525032239e+03 -5.071941127370072536e+03 -3.101965963761157408e-01 -3.944971329073150201e+01 -1.850944310373651676e-03 2.060453623747944789e+02 3.779658607916350999e+00 2.454998664119435716e+02 -5.790436191266491051e+02 -3.024564429102294838e+00 2.710945417494969547e+02 3.798257873749194857e+01 -2.174584958480421119e+04 -6.547769793786289938e+01 -3.380421939179093016e+01 -1.937283086070063609e+00 -2.435443314742718144e+02 -3.529631998873919201e+03 -2.168336322540124820e+04 1.304138811751743674e+02 -9.817897376314191206e+04 -2.241393728870795258e+03 -5.871830690761306869e+03 2.305774904097747253e+02 -1.044167933912577784e+00 1.221592242176257948e+01 -1.961946986808391948e-03 -2.199682117957518130e+02 9.180671645616412206e+03 3.481074706242983439e+02 3.999309615258424877e+00 3.181137691851492946e+02
