8.443817515985539330e+02 9.705828835131742380e+02 -5.011635240656980272e+02 9.229204752359729582e+02 1.637235168648826402e+02 -6.546470883736974145e+01 8.477995171398008551e+02 1.512044761398492255e+03 0.000000000000000000e+00 0.000000000000000000e+00 -2.663370914341253979e+02 -7.906145205775436807e+03 -1.041516416439254499e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.580201710925508451e+03 0.000000000000000000e+00 -4.201402023654704720e+01
9.705828835131742380e+02 2.157155354931383954e+03 -2.872542315247424654e+02 1.248772657667076601e+03 5.393601245778813080e+01 1.018101194439243358e+02 9.746266628991705829e+02 2.800477963596262271e+03 0.000000000000000000e+00 0.000000000000000000e+00 -2.606134454833364771e+02 -9.832891222186173763e+03 -1.880366029953821999e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.539930057570715690e+03 0.000000000000000000e+00 -2.774902865352534675e+01
-5.011635240656980272e+02 -2.872542315247424654e+02 2.513541041509061870e+03 -5.614381248001492395e+02 -7.053995289233827179e+02 5.916476093137326870e+02 -5.032394794447079107e+02 -5.187900646544955308e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.239528880250884981e+02 -2.368946282120213311e+02 2.623413124324904857e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.337340611959583612e+02 0.000000000000000000e+00 2.455587557567119461e+02
9.229204752359729582e+02 1.248772657667076601e+03 -5.614381248001492395e+02 1.057936157450167229e+03 1.680729209150988765e+02 -5.986688004819519193e+01 9.267395853367182781e+02 1.839866914926531763e+03 0.000000000000000000e+00 0.000000000000000000e+00 -2.886929914473599865e+02 -8.424831830394003191e+03 -1.263881756541415234e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.149642892376608415e+03 0.000000000000000000e+00 -5.001555610982867961e+01
1.637235168648826402e+02 5.393601245778813080e+01 -7.053995289233827179e+02 1.680729209150988765e+02 2.205988391686785235e+02 -1.610746683791278997e+02 1.643977099602564920e+02 -1.197251411670804178e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.353535786050175318e+02 -1.303182782196636822e+02 -6.130082375002253912e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.321394640900358581e+02 0.000000000000000000e+00 -6.450342817607409529e+01
-6.546470883736974145e+01 1.018101194439243358e+02 5.916476093137326870e+02 -5.986688004819519193e+01 -1.610746683791278997e+02 1.602166954103751095e+02 -6.574127142616029573e+01 2.017256016410550785e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.341101707327166537e+01 -6.513489092410201238e+02 -6.924324039709442786e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.446163385114641358e+02 0.000000000000000000e+00 5.983953445826603001e+01
8.477995171398008551e+02 9.746266628991705829e+02 -5.032394794447079107e+02 9.267395853367182781e+02 1.643977099602564920e+02 -6.574127142616029573e+01 8.521621092114268095e+02 1.518339271329808980e+03 0.000000000000000000e+00 0.000000000000000000e+00 -2.674322456043353213e+02 -7.936610770040646457e+03 -1.045838809350331940e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.590918984460545744e+03 0.000000000000000000e+00 -4.219437639210201496e+01
1.512044761398492255e+03 2.800477963596262271e+03 -5.187900646544955308e+00 1.839866914926531763e+03 -1.197251411670804178e+00 2.017256016410550785e+02 1.518339271329808980e+03 4.544012078161913450e+03 0.000000000000000000e+00 0.000000000000000000e+00 -3.613586444477028863e+02 -1.597815946124255788e+04 -2.614252865610769004e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.407788353625790478e+03 0.000000000000000000e+00 5.677698426999060466e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.957802911379595656e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.269938456570194103e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.663370914341253979e+02 -2.606134454833364771e+02 4.239528880250884981e+02 -2.886929914473599865e+02 -1.353535786050175318e+02 8.341101707327166537e+01 -2.674322456043353213e+02 -3.613586444477028863e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.280745402806608695e+02 1.863835587903038004e+03 2.750488809280599526e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.656684726213169370e+02 0.000000000000000000e+00 3.773238668683023178e+01
-7.906145205775436807e+03 -9.832891222186173763e+03 -2.368946282120213311e+02 -8.424831830394003191e+03 -1.303182782196636822e+02 -6.513489092410201238e+02 -7.936610770040646457e+03 -1.597815946124255788e+04 0.000000000000000000e+00 0.000000000000000000e+00 1.863835587903038004e+03 9.286670497622429684e+04 1.051893635198884731e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.563384465540793099e+04 0.000000000000000000e+00 -9.424281283457479219e+01
-1.041516416439254499e+04 -1.880366029953821999e+04 2.623413124324904857e+03 -1.263881756541415234e+04 -6.130082375002253912e+02 -6.924324039709442786e+02 -1.045838809350331940e+04 -2.614252865610769004e+04 0.000000000000000000e+00 0.000000000000000000e+00 2.750488809280599526e+03 1.051893635198884731e+05 1.755201583531491051e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.287895307780239091e+04 0.000000000000000000e+00 2.350951600418452188e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.325468476621670888e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.694227756502144411e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.603335156115455220e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.023826553994652055e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.580201710925508451e+03 -4.539930057570715690e+03 6.337340611959583612e+02 -3.149642892376608415e+03 -1.321394640900358581e+02 -1.446163385114641358e+02 -2.590918984460545744e+03 -6.407788353625790478e+03 0.000000000000000000e+00 0.000000000000000000e+00 6.656684726213169370e+02 2.563384465540793099e+04 4.287895307780239091e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.169848984146259136e+04 0.000000000000000000e+00 6.008394810440933043e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.407590263975872613e+00 0.000000000000000000e+00
-4.201402023654704720e+01 -2.774902865352534675e+01 2.455587557567119461e+02 -5.001555610982867961e+01 -6.450342817607409529e+01 5.983953445826603001e+01 -4.219437639210201496e+01 5.677698426999060466e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.773238668683023178e+01 -9.424281283457479219e+01 2.350951600418452188e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.008394810440933043e+01 0.000000000000000000e+00 3.042756831405948148e+01
