1.410165830405573615e+04 -2.333212189980669064e+04 -1.072505856362773784e+03 -3.018250771584946961e+03 -1.067272302585846105e-03 4.575831101710235089e+03 1.460845793105473604e+04 -5.184526275303887815e+03 -1.111057621029018628e+04 -8.789606217973215951e-01 1.616826707967261143e+02 4.405185731070309316e+02 2.258972535078088549e+04 8.680080486330200529e+02 2.864332803660949139e+03 1.000765717859982118e+01 2.351196240457559838e+01 -3.833544378850375551e+02 -5.075751028633912370e+02 -1.956559041943918146e+03 2.354652876520518475e+03 4.968366990474270324e+02 -1.947877394700461537e+03 1.169842921019213827e+04 0.000000000000000000e+00 2.716312917303321883e+05 1.184470311112966101e+03 1.248023895764998542e+03 1.238155132543358377e+03 2.450894681655900076e+00 7.659600526888581271e+02 4.633000496818178249e+02 -3.827669614112606951e+02
-2.333212189980669064e+04 8.566044512806850253e+04 2.710800667690767568e+03 4.286370935592138267e+03 -1.109928368330212987e-02 -1.674594230079156841e+04 -5.530007971623204503e+04 2.044742850391839238e+04 1.165527886318466335e+04 -1.857660044168555302e+01 -5.509275142390578367e+03 -3.361767118289533300e+03 -8.282535455739236204e+04 -3.510900376978527675e+03 -7.898388278722642099e+03 1.217820172645753303e+02 5.612317887921503825e+02 1.599344061380788844e+03 -1.285457548948697195e+03 4.049662764228595734e+03 -8.647738218250640784e+03 1.331183456771061174e+03 1.737767487542553681e+03 -6.678305498369484849e+04 0.000000000000000000e+00 -7.987140588762466796e+05 -5.856408729262724592e+03 -9.105674120105333714e+03 9.767151002992930444e+03 1.070037778105538795e+00 1.989960338931986917e+04 -1.371765049800588713e+03 1.441491756555479469e+03
-1.072505856362773784e+03 2.710800667690767568e+03 1.028814395961665014e+02 2.134334678881344587e+02 1.400842169441189557e-04 -5.376764111422054384e+02 -1.721654038591478411e+03 6.399510089064954172e+02 7.085081694328300728e+02 1.192417625254980906e-01 -1.108486637536274628e+02 -8.677649583689381529e+01 -2.626428002570009994e+03 -1.109503601773104862e+02 -2.845467501717624828e+02 -1.319998493081206981e+00 -3.311892034725590683e+00 4.806828248414575455e+01 1.862811361585322345e+00 1.662624723528618063e+02 -2.737296643308274611e+02 -4.641166176687090972e-01 1.312132286505266450e+02 -1.851589140198132100e+03 0.000000000000000000e+00 -2.787706869492015539e+04 -1.705007073326493412e+02 -2.376889808879471957e+02 1.323835503126727531e+02 -9.347758184268654957e-02 3.403930793148934981e+02 -4.861864748178557960e+01 4.515533228813658440e+01
-3.018250771584946961e+03 4.286370935592138267e+03 2.134334678881344587e+02 6.583684550239075861e+02 1.671365776627213617e-04 -8.252586753566630478e+02 -2.677443864497105551e+03 9.215082910665744294e+02 2.480735169721486727e+03 1.235535396361596983e-01 4.399737114823168582e+01 -5.631888837807532155e+01 -4.146865794776389521e+03 -1.488383494041705433e+02 -5.630839860341254735e+02 -1.540070251729935835e+00 -3.133065318575575020e+00 7.009664926707415589e+01 1.315315841602283058e+02 4.049484282719225803e+02 -4.333072485515126004e+02 -1.296225560809472768e+02 4.379191729069645476e+02 -1.794424995409116946e+03 0.000000000000000000e+00 -5.252504490894082119e+04 -1.943154707245059285e+02 -1.572049600049455762e+02 -4.321801228543471325e+02 -5.939730096779086699e-01 -4.585654924765714213e+02 -8.865921691728637200e+01 6.575867863852705852e+01
-1.067272302585846105e-03 -1.109928368330212987e-02 1.400842169441189557e-04 1.671365776627213617e-04 3.994730558293130518e-07 2.367788914661861886e-03 6.735647641413178635e-03 9.526221444830370536e-04 9.897578316992890462e-04 5.703568797416886218e-04 -2.847048122265604135e-04 -1.262452981957714855e-03 1.075527586920272012e-02 -4.940118337055169869e-04 -4.354229243694189870e-04 -4.206556900093101799e-03 -1.702617375677925593e-02 -1.628666257615680329e-04 4.185674356330008157e-04 2.737117335542839890e-04 1.086721078070804723e-03 -4.212131867035740765e-04 -4.240647305437775824e-04 -1.286218912872141330e-02 0.000000000000000000e+00 1.288858538563772416e-01 -1.195138578213064120e-04 -4.577727602672733518e-04 -3.985165922069806290e-04 -1.687048306165501773e-06 -7.911696570966892219e-04 -1.094157122232981556e-04 -3.561948625899542700e-04
4.575831101710235089e+03 -1.674594230079156841e+04 -5.376764111422054384e+02 -8.252586753566630478e+02 2.367788914661861886e-03 4.291362486301828540e+03 9.691813106598976447e+03 -4.293970469916600450e+03 -2.303692028067893716e+03 3.820321170101633079e+00 1.438996264728384631e+03 4.237894703226066895e+02 1.639001861273971735e+04 9.719691025496607608e+02 1.533052310039455961e+03 -2.562549766232169546e+01 -1.151476970140848692e+02 -1.055842008521018016e+02 -1.200458264248055826e+02 -8.572217747403503836e+02 1.619020743235844066e+03 1.148344909405237786e+02 3.257385342686206400e+02 1.139343965122215741e+04 0.000000000000000000e+00 1.689241583070569613e+05 1.054637869379028643e+03 2.010088481436307120e+03 -1.616260227486160147e+03 -1.802434661954770700e-01 -3.564975596859113011e+03 3.088079641432510130e+02 -6.277481641167272528e+02
1.460845793105473604e+04 -5.530007971623204503e+04 -1.721654038591478411e+03 -2.677443864497105551e+03 6.735647641413178635e-03 9.691813106598976447e+03 3.698394637119192339e+04 -1.292946873967464853e+04 -6.978568071189853981e+03 1.143187410243867497e+01 3.276236272905681290e+03 2.460848651759985842e+03 5.326518242556642508e+04 1.954503713831621099e+03 5.040975043174952589e+03 -7.436743656748934939e+01 -3.455158254103695867e+02 -1.271565240083801200e+03 1.343908973704845948e+03 -2.489977668031472604e+03 5.663819802064357646e+03 -1.377888269107802444e+03 -1.735245187204111744e+03 4.542811635504182050e+04 0.000000000000000000e+00 4.951090581436341163e+05 3.913497198427518924e+03 5.710227032626460641e+03 -7.040672540350755298e+03 -1.021590094690581818e+00 -1.396024322906047018e+04 8.360395086377574216e+02 -5.471102116456565909e+02
-5.184526275303887815e+03 2.044742850391839238e+04 6.399510089064954172e+02 9.215082910665744294e+02 9.526221444830370536e-04 -4.293970469916600450e+03 -1.292946873967464853e+04 5.100681364667622802e+03 2.292277057565047016e+03 7.357121964296615690e-01 -1.531231580864790885e+03 -7.828210543805843145e+02 -1.986923100865450033e+04 -9.387007508332026191e+02 -1.852427549451767845e+03 -8.930704200567747719e+00 -2.055129778574773880e+01 3.477401950390767524e+02 -2.917318875367229793e+02 9.462983308075341711e+02 -2.050627075387020341e+03 3.022674143063450174e+02 1.637771077891541438e+02 -1.616016282584413239e+04 0.000000000000000000e+00 -1.880241700840711710e+05 -1.439260078028833959e+03 -2.376261912757962818e+03 2.662217925223793372e+03 5.206820280221806652e-01 5.405226469898445430e+03 -3.393871157799595721e+02 4.284247629626846106e+02
-1.111057621029018628e+04 1.165527886318466335e+04 7.085081694328300728e+02 2.480735169721486727e+03 9.897578316992890462e-04 -2.303692028067893716e+03 -6.978568071189853981e+03 2.292277057565047016e+03 9.923579105990875178e+03 1.128188195329004717e+00 7.179467665811989718e+02 5.949343099113202982e+01 -1.125918753952129555e+04 -3.992753958187265653e+02 -1.894513900061826689e+03 -9.815038860921914576e+00 -3.162568934284935196e+01 1.333546460283797899e+02 8.327908688738020828e+02 1.438215015884102513e+03 -1.168534000990469622e+03 -8.289883284543809623e+02 1.814863071841096371e+03 -2.040422664277545437e+03 0.000000000000000000e+00 -1.724772613157872402e+05 -3.491081254870940711e+02 5.648594712527728490e+01 -3.210652024939874991e+03 -3.083976709737816346e+00 -4.614903793874736039e+03 -2.768303480774580976e+02 1.985833493339812890e+02
-8.789606217973215951e-01 -1.857660044168555302e+01 1.192417625254980906e-01 1.235535396361596983e-01 5.703568797416886218e-04 3.820321170101633079e+00 1.143187410243867497e+01 7.357121964296615690e-01 1.128188195329004717e+00 9.173422156374239078e-01 -3.057735385337308487e-01 -2.141034176230382613e+00 1.799719808160309498e+01 -6.096230193646502427e-01 -3.773311355422466207e-01 -6.011481947261090752e+00 -2.771716708070460200e+01 -3.110192735184224566e-01 8.236320255695803727e-01 2.764210691200836290e-01 1.835589840178152299e+00 -8.295339052636078181e-01 -7.712435278663812843e-01 -2.066377884729810077e+01 0.000000000000000000e+00 2.144544201743310907e+02 4.189168779198542553e-02 -3.216378074524808839e-01 -6.910261777846765652e-01 -2.749679503843379877e-03 -1.365267185797557348e+00 -1.167912399971222787e-01 -5.227941578284593938e-01
