2.675832998768176367e+03 -8.858488784834089529e+03 -1.703423915763440846e+02 -7.077182004364620980e+02 4.023967491196429158e+00 2.086037301572024262e+03 2.617138455216854254e+03 -1.705110372543434323e+03 -2.576109641596321126e+03 6.780155605406685027e+01 1.761045467654421088e+02 -1.022775666752052217e+02 6.970614121537977553e+03 4.154803254806411132e+02 3.852886606569031187e+02 1.649035645381005907e+03 2.591118361823005589e+00 5.953077585370283487e+01 8.440362181993512536e+01 1.337048972297193716e-01 -5.693496715538193484e+02 -2.726303314174652996e+02 2.128340906103865109e+03 -5.840553570376628159e+02 -2.246613310197618674e+00 5.695235595331920422e+02 -6.723025409502852767e+00 1.877570287489654220e+03 1.647973308375243732e+03 2.775560916492632896e+04 2.488080418859861425e+02 6.500220597094576078e+02 7.927267653901427593e+02 8.233853313559386322e+00 4.696077496369388427e+03 1.278770462425934440e+01 0.000000000000000000e+00 -1.370434790804222303e+02
-8.858488784834089529e+03 1.547808597580058558e+05 1.186975388653574782e+03 1.867819335092128085e+03 1.180945761493792077e+02 -2.960510097731310816e+04 -5.124723021675890050e+04 2.820090926088336710e+04 5.310944372668738652e+03 2.438493988171206183e+03 -1.145300704860459700e+04 -2.481630103560107273e+03 -1.202765342129162455e+05 2.458346589873438461e+03 -5.100773264792588634e+03 -1.414968250801733120e+04 9.889107657811342733e+01 2.179420391719034797e+03 -2.345709019516356264e+01 -7.124043372406894115e-01 1.984038302688539261e+03 2.454918552625355915e+03 -3.844942355753191077e+04 -3.422259710937669752e+03 -5.085499602167720923e+01 -1.978798890049284637e+03 -9.617089464774162479e+03 -7.690632998265045171e+04 6.882032751357283814e+03 -2.729908044804999372e+05 -7.788550208300785016e+03 -1.909026511743705123e+04 2.895304360826033189e+03 2.231026438616248697e+01 3.081434153141178467e+04 -9.263375536191222182e+01 0.000000000000000000e+00 1.796625453724395584e+03
-1.703423915763440846e+02 1.186975388653574782e+03 1.501641400534300175e+01 4.183979392814702436e+01 7.919322641172522603e-01 -2.844110090889969342e+02 -3.502397125088374423e+02 2.385570263020888149e+02 1.486043557828964765e+02 1.686648506986987073e+01 -7.037919250481763811e+01 7.144501706218231440e-01 -9.340468372327750330e+02 -1.383723444836936167e+01 -5.186991454527988310e+01 -1.625977007428081720e+02 6.795090563480488122e-01 1.512857996011872785e+01 -1.042159339928610784e+01 -1.979452701996511910e-02 4.525150240819392877e+01 2.721126520074033905e+01 -2.836709898800678502e+02 1.957443377222239533e+01 1.190122251773029736e-02 -4.525800314564380500e+01 -5.912198612024101863e+01 -4.190509149446286870e+02 -6.320830420273173189e+01 -2.881667785872756212e+03 -5.026110200907663028e+01 -1.374707290236279391e+02 -3.180044767487285284e+01 -3.559993012736530904e-01 -1.453693910539111016e+02 -7.599732024533295549e-01 0.000000000000000000e+00 1.919859874385566201e+01
-7.077182004364620980e+02 1.867819335092128085e+03 4.183979392814702436e+01 1.896711587720949410e+02 -1.852567235518180144e+00 -4.322508184844758716e+02 -5.550603008478915399e+02 3.506518375015886591e+02 6.929886133479187720e+02 -3.387118904831905297e+01 -3.422353142872058274e-01 3.086095382890720273e+01 -1.469341219624599717e+03 -1.191287181639023913e+02 -8.036299783410952102e+01 -3.915481358009882911e+02 -1.320643538773695447e+00 -2.998050370624986272e+01 -1.784450596980197545e+01 -2.674389343055469728e-02 1.426004240028940728e+02 6.442052548850358562e+01 -4.509491317618255835e+02 1.673704589440929453e+02 6.830617069715939627e-01 -1.426443352428148046e+02 5.001031477535298109e+01 -2.731285735338460086e+02 -4.666087285466361436e+02 -6.474790187145513300e+03 -4.007483750912512477e+01 -9.778490780718942688e+01 -2.233758085392210546e+02 -2.301075012258852581e+00 -1.354140388354872130e+03 -3.480222947390915422e+00 0.000000000000000000e+00 2.773988647794710616e+01
4.023967491196429158e+00 1.180945761493792077e+02 7.919322641172522603e-01 -1.852567235518180144e+00 2.966664595587539477e+00 -1.371851555581750581e+01 -4.559057351214587328e+01 1.309161452257698244e+01 -5.868379545113208806e+00 6.024281068932022265e+01 -1.725831440104189873e+00 -1.383075895350397655e+00 -9.149250570569471108e+01 2.669571750477629513e-01 -2.277627505092598703e+00 -7.883179950860057517e+00 2.405210406515479349e+00 5.383370910937051690e+01 3.987042073154120070e-01 -1.996060316389647663e-02 1.108310876925117316e+00 6.914373513384727277e-01 -3.194116710174910878e+01 -3.667994670077675545e-01 -2.990315843950629160e-02 -1.090743111042412172e+00 5.187439102177963335e+00 -4.807097278487876935e+01 -5.990801008129815752e-01 -2.382065574795778957e+02 -5.801725875116770403e+00 -8.045314428666753059e+00 -2.279464252837212768e-01 -1.639706609423430880e-03 -2.210875091219353106e+00 -1.990844987093133567e-01 0.000000000000000000e+00 4.160881215021847157e-02
2.086037301572024262e+03 -2.960510097731310816e+04 -2.844110090889969342e+02 -4.322508184844758716e+02 -1.371851555581750581e+01 9.499193868968750394e+03 7.001270019935056553e+03 -6.917365878394695756e+03 -1.509354914134811906e+03 -2.980413152061202027e+02 3.131918326104944299e+03 -2.739188357252011770e+02 2.357466545454136940e+04 -1.049398766812467088e+01 1.722081883419128872e+03 3.783576250007001363e+03 -1.234917440137397548e+01 -2.672534642817707322e+02 6.372868872081958216e+02 6.028664443302176323e-01 -1.130871918315366202e+03 -6.815152101711615842e+02 6.458605599738461024e+03 9.795355521855515946e+00 -3.811520553521716703e+00 1.133579247227847191e+03 3.984599843052097640e+03 9.501886385415511540e+03 -4.023068427059426000e+01 6.754539806956760003e+04 1.259933968631959488e+03 4.749530315138305923e+03 6.384199158168951271e+01 1.970557058182736077e+00 -1.547964715788742751e+03 -2.491923086524018061e+01 0.000000000000000000e+00 -7.863616034496458269e+02
2.617138455216854254e+03 -5.124723021675890050e+04 -3.502397125088374423e+02 -5.550603008478915399e+02 -4.559057351214587328e+01 7.001270019935056553e+03 1.901598250385098436e+04 -8.238802994975943875e+03 -1.362249486179919359e+03 -9.302109606124222410e+02 3.114818759872357987e+03 1.369151090010671169e+03 3.941320300120533648e+04 -1.162014486044894738e+03 1.144963984150984743e+03 3.889024158318217360e+03 -3.752495329368247923e+01 -8.307178636456063714e+02 -4.558003685458111249e+02 -1.012886388735765725e-01 -8.833413705092551993e+01 -6.570818602130517547e+02 1.338833982402617221e+04 1.621276787477560219e+03 2.676827894093239024e+01 8.383035321755770042e+01 1.618324772782997798e+03 2.930909525190637942e+04 -3.258930072858859603e+03 7.886106217607026338e+04 2.757043194569518164e+03 5.536162297485240742e+03 -1.432431763185655655e+03 -1.215283356855801955e+01 -1.357239978485479514e+04 6.198394688827005439e+01 0.000000000000000000e+00 -2.698148462433799182e+02
-1.705110372543434323e+03 2.820090926088336710e+04 2.385570263020888149e+02 3.506518375015886591e+02 1.309161452257698244e+01 -6.917365878394695756e+03 -8.238802994975943875e+03 5.830925192509412227e+03 1.071130189889761368e+03 2.683439866181085449e+02 -2.495213696166657428e+03 -1.589282953430051464e+02 -2.217895835067596636e+04 3.090903755007813629e+02 -1.231914995861041916e+03 -3.001653901927125389e+03 1.059816100372989744e+01 2.399967438875868595e+02 -2.362391663691418557e+02 -2.922843138849859357e-01 6.104288232775052165e+02 5.318426110623277054e+02 -6.672275550274537636e+03 -4.288884691581766901e+02 -4.023509817071166950e+00 -6.107048796796876786e+02 -2.583335348879723824e+03 -1.213192945134192269e+04 9.189707286333226648e+02 -5.471868563033663668e+04 -1.381243758888785806e+03 -4.001126502018781594e+03 3.650866405261497221e+02 2.382191940729590840e+00 4.550819832725272136e+03 -9.618225023719996214e-01 0.000000000000000000e+00 4.951066616530939086e+02
-2.576109641596321126e+03 5.310944372668738652e+03 1.486043557828964765e+02 6.929886133479187720e+02 -5.868379545113208806e+00 -1.509354914134811906e+03 -1.362249486179919359e+03 1.071130189889761368e+03 2.586873599699311853e+03 -1.039559618265066945e+02 1.094509545680426754e+02 1.897669798551732185e+02 -4.217214333075877221e+03 -5.400447316237447239e+02 -2.908623696525256719e+02 -1.419873899566398904e+03 -4.019374296228670040e+00 -9.171399437642236308e+01 -1.099055396394001747e+02 -1.455116022743784820e-01 5.936610222748821570e+02 2.266456194469503771e+02 -1.217994544306338184e+03 7.581532756993847215e+02 4.010324233913024727e+00 -5.941297215761477446e+02 2.201422681893824631e+02 1.733564321095982450e+02 -2.060070222401117007e+03 -2.319199739354737176e+04 -4.632384858937743388e+01 -2.020320827485799953e+02 -9.783784336991988084e+02 -9.908684278477503327e+00 -6.265142214240205249e+03 -9.493646754673761734e+00 0.000000000000000000e+00 1.084767139886665035e+02
6.780155605406685027e+01 2.438493988171206183e+03 1.686648506986987073e+01 -3.387118904831905297e+01 6.024281068932022265e+01 -2.980413152061202027e+02 -9.302109606124222410e+02 2.683439866181085449e+02 -1.039559618265066945e+02 1.334593026798643905e+03 -3.276399667702638396e+01 -2.313536496069423620e+01 -1.890952175279929406e+03 -5.049842845016773163e-01 -4.846513089338535707e+01 -1.686025227319222211e+02 5.907700441143666126e+01 1.194250238275194533e+03 5.757576664810307498e+00 -4.067510595611208424e-01 2.727510009267762214e+01 1.523393132417780649e+01 -6.559122309001219264e+02 8.541503193621103884e-01 -5.102851590125192516e-01 -2.692777877787410290e+01 1.065547228642419810e+02 -9.159578295258297658e+02 -3.178445938012202276e+01 -5.064072407013724842e+03 -1.154495473136669261e+02 -1.619470962407307866e+02 -1.380268844964583685e+01 -1.230602934627382239e-01 -1.097496179816942572e+02 -4.007536737115809267e+00 0.000000000000000000e+00 2.654569918400400574e+00
