3.558924536568751137e+03 1.224679198687103599e+04 -4.199657908822944592e+03 -5.699877374191298259e+03 -1.347798561382542402e+03 -5.859041615190447772e+01 -1.337181721224920875e+04 1.191224065929560538e+02 -5.302333412553805658e+01 -5.170970004127614317e+01 -1.856568364682867056e+01 -1.087440592608215582e+02 -6.857361978955717632e+02 4.576769722116780940e+03 -1.199263351514432770e+03 -6.751146281587144586e+03 0.000000000000000000e+00 -1.937943609021193406e+05 -1.316880062150892627e+03 -1.996604667162733676e+03 9.958191121233718945e+01 -2.976448152303662997e+00 1.907149384685868654e+03 8.871739272157263940e+02
1.224679198687103599e+04 6.252415143086071475e+04 -1.461934174995698231e+04 -3.772622346063172881e+04 -5.301384046597847373e+03 -2.527430714040785460e+03 -6.715762876593074179e+04 -1.992706085617181770e+03 -4.308779977686011762e+02 7.565769174922286311e+01 1.533001235813828700e+01 6.742717173077885491e+02 3.635467335313015269e+01 1.893881535752523268e+04 -2.916595893323372820e+03 -5.167846065206291678e+04 0.000000000000000000e+00 -7.716675622100225883e+05 -6.638803927470789858e+03 -7.133064111647093341e+03 4.515657482000411619e+03 -2.639824827254548367e+01 1.909384429566656399e+04 2.187994169945685371e+03
-4.199657908822944592e+03 -1.461934174995698231e+04 5.365787065019349939e+03 6.500672867176868749e+03 1.895297913279041950e+03 4.760381752827481705e+01 1.600069066676590774e+04 4.847634971881411161e+02 -3.962927258281413145e+01 -1.394429815022808761e+01 -4.460151297545292159e+00 1.689107165350893638e+02 8.474741742917498186e+02 -5.433760571806324151e+03 1.931166094728240978e+03 7.842666919265118850e+03 0.000000000000000000e+00 2.246140061612844584e+05 1.574322493257323231e+03 2.460823104756416342e+03 -5.271051674090060715e+02 2.026037152731360980e+00 -3.338901274808998551e+03 -1.215879585682158904e+03
-5.699877374191298259e+03 -3.772622346063172881e+04 6.500672867176868749e+03 2.561613473996262110e+04 2.538374206241846423e+03 2.215856141441882301e+03 4.018202487805896817e+04 1.561990383081156779e+03 3.729775587523279228e+02 -4.859751614846005907e+01 -7.560929523354117165e+00 -8.129019891785903837e+02 -1.159605805200429813e+03 -1.018046664612732275e+04 4.255627313981691486e+02 3.662414457420752296e+04 0.000000000000000000e+00 4.022428819312324049e+05 4.017003464841714958e+03 3.381239648083086195e+03 -3.666765963626469784e+03 2.045790291025857499e+01 -1.380360864484769445e+04 -4.854796347508542453e+02
-1.347798561382542402e+03 -5.301384046597847373e+03 1.895297913279041950e+03 2.538374206241846423e+03 9.285445304556930068e+02 1.167481558775735238e+02 5.782927243746663407e+03 9.148337156344734922e+02 -1.219568669971750694e+02 1.552634206812484585e+01 5.565201922489538156e+00 3.014524180982040846e+01 1.659637933119595061e+02 -1.799615708944353855e+03 1.046180899694091522e+03 3.596179894565514587e+03 0.000000000000000000e+00 6.504056498564006324e+04 6.207448674374215898e+02 9.456931435689273258e+02 -6.841745967032611588e+02 9.060036580018489272e-02 -2.546310890516462223e+03 -4.540622922455492585e+02
-5.859041615190447772e+01 -2.527430714040785460e+03 4.760381752827481705e+01 2.215856141441882301e+03 1.167481558775735238e+02 2.944406715703929081e+02 2.625870837473421489e+03 4.319614789979945044e+02 1.168780588050726976e+01 -7.865415862998020868e-01 1.093719692070936000e+00 -1.266715473183281659e+02 -2.826435880978579007e+02 -4.289179871845340699e+02 -1.081065847039193955e+02 3.586083652152552531e+03 0.000000000000000000e+00 1.342000265371056594e+04 2.818068981256942038e+02 1.078455470607418505e+02 -5.344126186026705909e+02 2.092199411924036578e+00 -1.551724481024360557e+03 9.836605497066292969e+01
-1.337181721224920875e+04 -6.715762876593074179e+04 1.600069066676590774e+04 4.018202487805896817e+04 5.782927243746663407e+03 2.625870837473421489e+03 7.223161836673176731e+04 2.110166351340921665e+03 4.502245889776453964e+02 -7.941807383972559364e+01 -1.611964865630256227e+01 -6.875433738858555444e+02 8.039379584557332237e+01 -2.055572588214028292e+04 3.274055762868325473e+03 5.489390510343045025e+04 0.000000000000000000e+00 8.340669203727827407e+05 7.157570388773225204e+03 7.785998872519550787e+03 -4.796173601490322653e+03 2.772684989249246712e+01 -2.048684178758958660e+04 -2.443756654445019649e+03
1.191224065929560538e+02 -1.992706085617181770e+03 4.847634971881411161e+02 1.561990383081156779e+03 9.148337156344734922e+02 4.319614789979945044e+02 2.110166351340921665e+03 3.550027987947956717e+03 -4.287294841690421663e+02 -8.302484470445712361e+00 -1.902427631197916247e+00 -8.812641607887863415e+01 -4.033504752373185624e+02 -7.842272203420228038e+01 1.125762540932154934e+03 4.507607526195713945e+03 0.000000000000000000e+00 -2.238620631503661207e+04 4.282670976527821836e+02 7.104057286005543119e+02 -1.965244988365963309e+03 1.320057951824427089e-01 -4.671831116436484081e+03 -1.361402669413168951e+02
-5.302333412553805658e+01 -4.308779977686011762e+02 -3.962927258281413145e+01 3.729775587523279228e+02 -1.219568669971750694e+02 1.168780588050726976e+01 4.502245889776453964e+02 -4.287294841690421663e+02 7.768332284092363693e+01 2.993390910774598623e+00 1.250432107236330692e+00 -2.074430398839723466e+01 5.130385164423572064e-01 -1.476438873700555234e+02 -2.284193865584737466e+02 3.048925458316901995e+02 0.000000000000000000e+00 8.909045558668402009e+03 1.681060348630974843e+01 -7.079646210749075408e+01 1.651452540428161342e+02 6.481573123137495118e-01 3.711150818355104093e+02 4.629580808353603771e+01
-5.170970004127614317e+01 7.565769174922286311e+01 -1.394429815022808761e+01 -4.859751614846005907e+01 1.552634206812484585e+01 -7.865415862998020868e-01 -7.941807383972559364e+01 -8.302484470445712361e+00 2.993390910774598623e+00 7.653277127192869500e+01 2.655159803412252728e+01 1.319520323222531211e+00 -6.102066398426360117e-01 -6.634408354317119461e+01 1.600415676873354798e+01 -3.074533961633058254e+01 0.000000000000000000e+00 -1.007493222854848796e+03 1.356157138221016289e+01 3.380832734646566706e+01 4.023967821819242729e+00 -2.300909714645377885e-02 1.284502482577255300e+01 2.423414978632143946e+00
-1.856568364682867056e+01 1.533001235813828700e+01 -4.460151297545292159e+00 -7.560929523354117165e+00 5.565201922489538156e+00 1.093719692070936000e+00 -1.611964865630256227e+01 -1.902427631197916247e+00 1.250432107236330692e+00 2.655159803412252728e+01 1.069715813095943702e+01 -3.508511869867404070e-02 -1.314048224065772486e+00 -2.542158869845615854e+01 4.436087869126443373e+00 5.958861821032429340e+00 0.000000000000000000e+00 -2.771367553062817137e+02 6.037061627830234478e+00 1.216558862580448697e+01 -4.186616511609494440e-01 3.145389355136540572e-03 -1.134259034596078575e+00 1.315314611642589115e+00
-1.087440592608215582e+02 6.742717173077885491e+02 1.689107165350893638e+02 -8.129019891785903837e+02 3.014524180982040846e+01 -1.266715473183281659e+02 -6.875433738858555444e+02 -8.812641607887863415e+01 -2.074430398839723466e+01 1.319520323222531211e+00 -3.508511869867404070e-02 7.175756934446779667e+01 1.559683670824633168e+02 4.013153557883521216e+01 1.536952267815340747e+02 -1.346445913215340624e+03 0.000000000000000000e+00 1.149399780126417227e+03 -7.978519765166350908e+01 4.658600358025330479e+01 2.070829130991216118e+02 -9.058095094886233767e-01 5.764078414455565280e+02 -9.417459417029668600e+01
-6.857361978955717632e+02 3.635467335313015269e+01 8.474741742917498186e+02 -1.159605805200429813e+03 1.659637933119595061e+02 -2.826435880978579007e+02 8.039379584557332237e+01 -4.033504752373185624e+02 5.130385164423572064e-01 -6.102066398426360117e-01 -1.314048224065772486e+00 1.559683670824633168e+02 6.127961674702620485e+02 -4.579177795960524691e+02 4.294837559435678713e+02 -2.356465925542373952e+03 0.000000000000000000e+00 3.294258641357186571e+04 -5.044748197065479189e+01 3.176586320277260143e+02 6.151900493224677575e+02 -1.423744370481350163e+00 1.766179354297647478e+03 -3.219543533921856806e+02
4.576769722116780940e+03 1.893881535752523268e+04 -5.433760571806324151e+03 -1.018046664612732275e+04 -1.799615708944353855e+03 -4.289179871845340699e+02 -2.055572588214028292e+04 -7.842272203420228038e+01 -1.476438873700555234e+02 -6.634408354317119461e+01 -2.542158869845615854e+01 4.013153557883521216e+01 -4.579177795960524691e+02 6.545697252416361152e+03 -1.251030477885213031e+03 -1.315166848881035548e+04 0.000000000000000000e+00 -2.632837511998227565e+05 -2.048358720404063661e+03 -2.574580627398748220e+03 8.587508419469279488e+02 -6.291831976001690307e+00 4.653208752501403069e+03 9.861207968628233402e+02
-1.199263351514432770e+03 -2.916595893323372820e+03 1.931166094728240978e+03 4.255627313981691486e+02 1.046180899694091522e+03 -1.081065847039193955e+02 3.274055762868325473e+03 1.125762540932154934e+03 -2.284193865584737466e+02 1.600415676873354798e+01 4.436087869126443373e+00 1.536952267815340747e+02 4.294837559435678713e+02 -1.251030477885213031e+03 1.542801682099046047e+03 5.135828568195094022e+02 0.000000000000000000e+00 4.435120934663830121e+04 3.626522803270493114e+02 9.108110369648219375e+02 -5.047013633948316169e+02 -2.631087105660272929e+00 -1.852491992931310506e+03 -6.193588554813314886e+02
-6.751146281587144586e+03 -5.167846065206291678e+04 7.842666919265118850e+03 3.662414457420752296e+04 3.596179894565514587e+03 3.586083652152552531e+03 5.489390510343045025e+04 4.507607526195713945e+03 3.048925458316901995e+02 -3.074533961633058254e+01 5.958861821032429340e+00 -1.346445913215340624e+03 -2.356465925542373952e+03 -1.315166848881035548e+04 5.135828568195094022e+02 5.492270038010478311e+04 0.000000000000000000e+00 4.939816997526261839e+05 5.667729178416208015e+03 4.541740301784498115e+03 -6.605899424925137282e+03 3.006816793978154223e+01 -2.236308652662952227e+04 -3.010848300057009510e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.957802911379595656e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.937943609021193406e+05 -7.716675622100225883e+05 2.246140061612844584e+05 4.022428819312324049e+05 6.504056498564006324e+04 1.342000265371056594e+04 8.340669203727827407e+05 -2.238620631503661207e+04 8.909045558668402009e+03 -1.007493222854848796e+03 -2.771367553062817137e+02 1.149399780126417227e+03 3.294258641357186571e+04 -2.632837511998227565e+05 4.435120934663830121e+04 4.939816997526261839e+05 0.000000000000000000e+00 1.189334914285863936e+07 7.807001524846603570e+04 1.034669369905114290e+05 -5.356010851680483029e+03 2.841284234997114027e+02 -9.497014138422608085e+04 -4.218651340098444052e+04
-1.316880062150892627e+03 -6.638803927470789858e+03 1.574322493257323231e+03 4.017003464841714958e+03 6.207448674374215898e+02 2.818068981256942038e+02 7.157570388773225204e+03 4.282670976527821836e+02 1.681060348630974843e+01 1.356157138221016289e+01 6.037061627830234478e+00 -7.978519765166350908e+01 -5.044748197065479189e+01 -2.048358720404063661e+03 3.626522803270493114e+02 5.667729178416208015e+03 0.000000000000000000e+00 7.807001524846603570e+04 7.535660697920776556e+02 8.285748267389515149e+02 -6.186833286846720057e+02 2.751924522311775423e+00 -2.405778586149606326e+03 -2.315345090758021058e+02
-1.996604667162733676e+03 -7.133064111647093341e+03 2.460823104756416342e+03 3.381239648083086195e+03 9.456931435689273258e+02 1.078455470607418505e+02 7.785998872519550787e+03 7.104057286005543119e+02 -7.079646210749075408e+01 3.380832734646566706e+01 1.216558862580448697e+01 4.658600358025330479e+01 3.176586320277260143e+02 -2.574580627398748220e+03 9.108110369648219375e+02 4.541740301784498115e+03 0.000000000000000000e+00 1.034669369905114290e+05 8.285748267389515149e+02 1.339420625863929217e+03 -4.727705017075790010e+02 1.768193030085336126e+00 -1.953446851170201171e+03 -5.320505603454154198e+02
9.958191121233718945e+01 4.515657482000411619e+03 -5.271051674090060715e+02 -3.666765963626469784e+03 -6.841745967032611588e+02 -5.344126186026705909e+02 -4.796173601490322653e+03 -1.965244988365963309e+03 1.651452540428161342e+02 4.023967821819242729e+00 -4.186616511609494440e-01 2.070829130991216118e+02 6.151900493224677575e+02 8.587508419469279488e+02 -5.047013633948316169e+02 -6.605899424925137282e+03 0.000000000000000000e+00 -5.356010851680483029e+03 -6.186833286846720057e+02 -4.727705017075790010e+02 1.819186677854810796e+03 -1.852589877127716278e+00 5.032399705174971132e+03 -3.192157793827240297e+00
-2.976448152303662997e+00 -2.639824827254548367e+01 2.026037152731360980e+00 2.045790291025857499e+01 9.060036580018489272e-02 2.092199411924036578e+00 2.772684989249246712e+01 1.320057951824427089e-01 6.481573123137495118e-01 -2.300909714645377885e-02 3.145389355136540572e-03 -9.058095094886233767e-01 -1.423744370481350163e+00 -6.291831976001690307e+00 -2.631087105660272929e+00 3.006816793978154223e+01 0.000000000000000000e+00 2.841284234997114027e+02 2.751924522311775423e+00 1.768193030085336126e+00 -1.852589877127716278e+00 1.715645779710742502e+00 -5.986471239114836251e+00 7.024494243319332476e-01
1.907149384685868654e+03 1.909384429566656399e+04 -3.338901274808998551e+03 -1.380360864484769445e+04 -2.546310890516462223e+03 -1.551724481024360557e+03 -2.048684178758958660e+04 -4.671831116436484081e+03 3.711150818355104093e+02 1.284502482577255300e+01 -1.134259034596078575e+00 5.764078414455565280e+02 1.766179354297647478e+03 4.653208752501403069e+03 -1.852491992931310506e+03 -2.236308652662952227e+04 0.000000000000000000e+00 -9.497014138422608085e+04 -2.405778586149606326e+03 -1.953446851170201171e+03 5.032399705174971132e+03 -5.986471239114836251e+00 1.717517133997225392e+04 3.186293792708260639e+02
8.871739272157263940e+02 2.187994169945685371e+03 -1.215879585682158904e+03 -4.854796347508542453e+02 -4.540622922455492585e+02 9.836605497066292969e+01 -2.443756654445019649e+03 -1.361402669413168951e+02 4.629580808353603771e+01 2.423414978632143946e+00 1.315314611642589115e+00 -9.417459417029668600e+01 -3.219543533921856806e+02 9.861207968628233402e+02 -6.193588554813314886e+02 -3.010848300057009510e+02 0.000000000000000000e+00 -4.218651340098444052e+04 -2.315345090758021058e+02 -5.320505603454154198e+02 -3.192157793827240297e+00 7.024494243319332476e-01 3.186293792708260639e+02 3.509921231476753860e+02
