1.218836062446167290e+02 9.008189111265650695e+00 -1.366258792381289027e+02 1.110510834638743063e+02 -1.425083920985426630e+03 8.445011657028720364e-01 7.110318664184742943e+01 1.193291778278246973e+01 2.539727817328768111e+01 -8.977143406431658832e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.010904150587322903e+01 -7.399029454633870273e+01 2.114390792250026720e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.829516321263420053e+01 0.000000000000000000e+00 3.764187813031492169e+01
9.008189111265650695e+00 9.323604573854467503e+01 1.608874178633577401e+02 -2.671439852317694275e+01 2.433867525679791015e+03 1.079145793424554256e+01 -7.341000585681432433e+00 -2.035451405004843478e-02 1.389754755122951622e+02 1.541239693021225776e+03 0.000000000000000000e+00 0.000000000000000000e+00 2.090573834288557862e+02 1.753089908246216169e+02 -1.093663487540494543e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.219111878728296290e+02 0.000000000000000000e+00 -1.005041697470852569e+01
-1.366258792381289027e+02 1.608874178633577401e+02 4.899783319945858580e+02 -2.301190565597705415e+02 6.481984753620133233e+03 3.196311324753051153e+01 -1.074214578170132484e+02 -9.334303694705748944e-01 2.257030220525380741e+02 4.104973225872125113e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.416800368927280260e+02 4.066804534655817633e+02 -2.315096823954604588e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.614212743931453815e+02 0.000000000000000000e+00 -7.236603852599471054e+01
1.110510834638743063e+02 -2.671439852317694275e+01 -2.301190565597705415e+02 9.221547171043862363e+02 -3.389832350026095810e+03 -3.165225623606524437e+02 3.826655697024359597e+02 -3.114678838231166651e+02 -3.819143807355605702e+01 -1.718686766792175149e+03 0.000000000000000000e+00 0.000000000000000000e+00 -5.561543960478523285e-01 -8.607236038634262343e+01 4.692194803532838137e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.626383022512055732e+01 0.000000000000000000e+00 1.651789440610424720e+02
-1.425083920985426630e+03 2.433867525679791015e+03 6.481984753620133233e+03 -3.389832350026095810e+03 8.920309830996992241e+04 7.291801370150515140e+02 -1.507225316655003326e+03 2.969853211371028010e+02 3.479392194238628235e+03 5.592031932158324344e+04 0.000000000000000000e+00 0.000000000000000000e+00 6.255274081471171485e+03 5.729410155774311534e+03 -3.304810246369180095e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.748895495401746302e+03 0.000000000000000000e+00 -9.686184774582525279e+02
8.445011657028720364e-01 1.079145793424554256e+01 3.196311324753051153e+01 -3.165225623606524437e+02 7.291801370150515140e+02 1.528309523390063873e+02 -1.134276802314514327e+02 1.585007741115290116e+02 2.306227218642208143e+01 2.878776904086495847e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.634253247581299462e+01 -1.939578159200146956e+01 -1.258213002033682848e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.475439376505542910e+00 0.000000000000000000e+00 -4.163698734912728838e+01
7.110318664184742943e+01 -7.341000585681432433e+00 -1.074214578170132484e+02 3.826655697024359597e+02 -1.507225316655003326e+03 -1.134276802314514327e+02 1.951235947210687698e+02 -1.078730230487032600e+02 -6.436179737878043206e+00 -7.799363726972403583e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.669750266575524478e+01 -5.780076541681984992e+01 2.067046194517754998e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.171212421802577808e+01 0.000000000000000000e+00 7.661816201882969324e+01
1.193291778278246973e+01 -2.035451405004843478e-02 -9.334303694705748944e-01 -3.114678838231166651e+02 2.969853211371028010e+02 1.585007741115290116e+02 -1.078730230487032600e+02 1.677946031302344636e+02 9.238649243922733234e+00 8.849482974594373275e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.314622202995242617e+01 -5.527187001688885459e+01 1.571345838619099311e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.762661372091374901e+01 0.000000000000000000e+00 -3.647095753449320199e+01
2.539727817328768111e+01 1.389754755122951622e+02 2.257030220525380741e+02 -3.819143807355605702e+01 3.479392194238628235e+03 2.306227218642208143e+01 -6.436179737878043206e+00 9.238649243922733234e+00 2.144313391760104821e+02 2.198028763763467850e+03 0.000000000000000000e+00 0.000000000000000000e+00 2.991431434749843561e+02 2.460386017034725512e+02 -1.587538337577274660e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.757913970000019219e+02 0.000000000000000000e+00 -1.111120439939366733e+01
-8.977143406431658832e+02 1.541239693021225776e+03 4.104973225872125113e+03 -1.718686766792175149e+03 5.592031932158324344e+04 2.878776904086495847e+02 -7.799363726972403583e+02 8.849482974594373275e+00 2.198028763763467850e+03 3.594059721051933593e+04 0.000000000000000000e+00 0.000000000000000000e+00 4.025725238165656720e+03 3.644800398411145579e+03 -2.103682530985955964e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.378010369155986609e+03 0.000000000000000000e+00 -5.485152218407804412e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.957802911379595656e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.269938457013729203e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.010904150587322903e+01 2.090573834288557862e+02 4.416800368927280260e+02 -5.561543960478523285e-01 6.255274081471171485e+03 -4.634253247581299462e+01 -1.669750266575524478e+01 -8.314622202995242617e+01 2.991431434749843561e+02 4.025725238165656720e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.643325550155311703e+02 4.863450023375394267e+02 -2.725973109693410152e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.112778863928289752e+02 0.000000000000000000e+00 -3.433083621927996631e+01
-7.399029454633870273e+01 1.753089908246216169e+02 4.066804534655817633e+02 -8.607236038634262343e+01 5.729410155774311534e+03 -1.939578159200146956e+01 -5.780076541681984992e+01 -5.527187001688885459e+01 2.460386017034725512e+02 3.644800398411145579e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.863450023375394267e+02 4.607059524424256551e+02 -2.369305387083058122e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.756494468272580889e+02 0.000000000000000000e+00 -5.058801688406542496e+01
2.114390792250026720e+02 -1.093663487540494543e+03 -2.315096823954604588e+03 4.692194803532838137e+02 -3.304810246369180095e+04 -1.258213002033682848e+01 2.067046194517754998e+02 1.571345838619099311e+02 -1.587538337577274660e+03 -2.103682530985955964e+04 0.000000000000000000e+00 0.000000000000000000e+00 -2.725973109693410152e+03 -2.369305387083058122e+03 1.397746502856899133e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.578201379560384794e+03 0.000000000000000000e+00 2.197403356752882644e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.325468476621670888e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.694227756502144411e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.603335156115455220e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.023826553994652055e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.829516321263420053e+01 -1.219111878728296290e+02 -2.614212743931453815e+02 6.626383022512055732e+01 -3.748895495401746302e+03 -2.475439376505542910e+00 3.171212421802577808e+01 1.762661372091374901e+01 -1.757913970000019219e+02 -2.378010369155986609e+03 0.000000000000000000e+00 0.000000000000000000e+00 -3.112778863928289752e+02 -2.756494468272580889e+02 1.578201379560384794e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.229110391497274350e+03 0.000000000000000000e+00 2.905998514400307897e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.407590263975873057e+00 0.000000000000000000e+00
