2.094794686292925235e+03 2.923989022675347993e+00 -1.822100693804448747e+04 -5.452017130357548069e+01 -9.707522348584743668e+02 -1.224913828062570653e+00 2.887894340959594956e+03 8.892254368601088572e+03 -3.132391470073367600e+03 -1.609830380139802173e+03 -5.049954970971057833e-01 -1.635853119996581384e+01 8.350098511041229585e+02 1.860980508560467115e+02 -1.261755508774964518e+01 8.280984026599075150e+03 3.191343550825401221e-01 1.402060517628844671e+01 -7.489876246379560065e+00 -2.738263599339175158e+01 2.574954804599400404e+01 6.669417179306296930e+02 1.924615164918209075e+03 5.145926914759618720e-01 3.780397109598963112e+01 -8.109987626923802395e+01 -2.246994949408659681e-01 -3.016208708527425983e+02 -5.995770595087986976e+01 -1.838567860047649050e-01 -1.278607282664610381e+02 -2.470870727168601988e+01 1.055758148488446932e+04 -2.107129295125080048e+01 9.562335747267786346e+00 7.357077445470358024e-01 3.003551351663145397e+02 1.473461591634666945e+02 6.819768271777254085e+03 1.373887271698974359e+02 5.331157020608461607e+04 6.646467990244379962e+02 1.635357614262728248e+03 1.356490194318039642e+02 1.599895840172418371e-01 1.970480781242122781e+00 1.455668103948556968e+01 2.035441426836852656e+02 5.551109924286309649e+01 -4.353798329342932760e+00 -1.232024176030446654e+02
2.923989022675347993e+00 6.263868655478276537e+00 -1.893422984631644965e+02 -3.524148617350014168e-01 -4.567357820706418048e-01 -2.572982162518045346e+00 3.646571085047338556e+01 8.649434234121159193e+01 -2.698402394560933004e+01 1.315270165382998568e+00 -6.574399651615917550e-01 -3.168754995160928090e+01 8.933780764737292657e+00 -1.390097728460782278e+00 -1.329030892335868186e-01 8.815137175017036952e+01 1.543073575479507855e-03 1.536424540133363159e-01 5.558242361097997380e-02 -2.763011604551822709e-01 2.661799556064665673e-01 8.465799125819051696e+00 1.304191424778971076e+01 9.697496471505194782e-01 7.156316463327239319e+01 9.322941148968401093e-01 2.266803832860837808e-02 -2.058037886036417685e+00 -3.302859225889681616e-01 -3.723854739598791085e-05 -9.331254146266291238e-01 -4.749739733329149516e+01 1.078192791286260217e+02 -2.232604693222595693e-01 -7.168226469281011037e-02 9.819639968659409426e-03 2.046834650628101659e+00 6.780698588350015044e+00 2.026858652972127928e+01 7.241871356950134800e-03 5.649632033543089165e+02 6.884917640890180657e+00 1.779796662009113462e+01 -2.024370455707693098e-02 1.106372550049981689e-03 -1.372943311066391569e-05 1.594005999772103166e-01 -4.559515093075165448e-01 3.244199001352049416e-01 -8.258464011340398869e+00 -2.002527917943524916e+00
-1.822100693804448747e+04 -1.893422984631644965e+02 3.331184650935722748e+05 6.970434429151704308e+02 7.708516026781026994e+03 7.761078840970058934e+01 -5.370258417726215703e+04 -1.625229349162417057e+05 5.732240051734643203e+04 7.425176601947766358e+03 2.439531114488719155e+01 9.322328761499878738e+02 -2.283701803364321677e+04 -4.521524899068143895e+03 2.714233135268057140e+02 -1.515741833404416684e+05 2.811434441524524708e+00 3.074004623890647963e+03 2.117145616216409678e+02 7.104023220742910780e+02 -7.442295690925844838e+02 -1.196611041056624344e+04 -2.652946783680547014e+04 -2.844513600086410321e+01 -2.102343413241767394e+03 1.408377531957033852e+03 5.952738853618910753e+00 -7.544294899765105811e+01 -1.175526577065001220e+03 -7.929830965974939971e+00 1.889452590904647877e+03 1.404756223519791547e+03 -1.922309131548889272e+05 -4.411875550616709916e+03 -2.707127358335255849e+02 -1.277541275725883629e+01 9.157591875496183320e+01 -1.311301660246280881e+04 -1.461296651449468918e+05 8.683551757913237452e+03 -8.039581513909995556e+05 -1.426648837389740402e+04 -3.666471186675400531e+04 7.265751148786162958e+03 -3.620546085775676382e+00 7.518437384001074975e+01 -3.019790832685417854e+02 6.452769439201876230e+04 -7.879272941241932813e+02 2.398108394723237495e+02 2.455623668900203484e+03
-5.452017130357548069e+01 -3.524148617350014168e-01 6.970434429151704308e+02 1.735749345971428825e+00 2.423396715117894118e+01 1.447266349352510917e-01 -1.104043359719431265e+02 -3.413698297837023574e+02 1.206789545482828032e+02 3.318561216814526205e+01 4.485950078717006184e-02 1.760157348583575310e+00 -4.063017128083299667e+01 -8.660658601543193669e+00 5.450829907678799158e-01 -3.167848910694078199e+02 -1.093257655215020734e-03 3.594780798333430116e+00 3.821134807398056665e-01 1.300574422324440427e+00 -1.316573218024428504e+00 -2.532742287625789857e+01 -6.326181482940003775e+01 -5.355964126559673022e-02 -3.982540069924763504e+00 3.441987244485334774e+00 1.086285447100659995e-02 4.436183007642110709e+00 -5.280069014391586268e-01 -7.164983038103187041e-03 4.332352137444630991e+00 2.651557805790532463e+00 -4.039241174091889661e+02 -5.148687981536246738e+00 -4.883729729336828695e-01 -2.699947811692395699e-02 -4.394720626554108556e+00 -1.596622546273766297e+01 -2.898520445467967761e+02 8.597842763999071991e+00 -1.833152159183474168e+03 -2.865430790423816987e+01 -7.149054848970777698e+01 7.028931445502620612e+00 -7.040646906448821615e-03 6.620847527257427145e-02 -6.124590059984567070e-01 7.451917642441652845e+01 -1.878105714119661096e+00 4.532222676784717907e-01 4.718866518218554518e+00
-9.707522348584743668e+02 -4.567357820706418048e-01 7.708516026781026994e+03 2.423396715117894118e+01 4.532543239849989618e+02 2.006551462620721760e-01 -1.215141816952581166e+03 -3.764582223685045847e+03 1.322027785881358341e+03 7.742688602187687366e+02 1.302794146214423798e-01 3.232619458143246138e+00 -3.229415405712914549e+02 -7.443276870805442513e+01 5.159610227606683530e+00 -3.501431090268582011e+03 -1.685701872534308976e-01 -1.928465289244908121e+01 2.888981858468781638e+00 1.073600031658768117e+01 -9.790971645389014100e+00 -2.817495448741786959e+02 -8.485045690681721453e+02 -1.074878305894317182e-01 -7.744975418594710170e+00 3.467304812874940723e+01 8.996848116875577617e-02 1.491325085875873526e+02 3.449073482700094218e+01 1.237237829225682900e-01 5.586337248363483354e+01 4.905952614380453269e+00 -4.469425286425829654e+03 2.815782862084100557e+01 -3.686768202018532836e+00 -3.128114181115094206e-01 -1.485719811379298392e+02 -2.206299185291362974e+01 -2.798294730679371241e+03 -1.031427600316312834e+02 -2.321609760987456320e+04 -2.715036692090394013e+02 -6.619410275952806160e+02 -9.693181943363221365e+01 -6.469327763193608027e-02 -1.290090192268586566e+00 -5.995986266802899145e+00 -3.540130420177233646e+02 -2.437995541470559857e+01 9.098167546323555621e-01 5.123821068896250353e+01
-1.224913828062570653e+00 -2.572982162518045346e+00 7.761078840970058934e+01 1.447266349352510917e-01 2.006551462620721760e-01 1.058682063349804636e+00 -1.498197297215106794e+01 -3.541770031918390771e+01 1.103992392383825560e+01 -5.006076403580437262e-01 2.774238531285668219e-01 1.315963443056894633e+01 -3.643609383387677703e+00 5.860786900187971993e-01 5.415313641033969033e-02 -3.614178725529916392e+01 -6.574586366437922425e-04 -7.522855091495116164e-02 -2.357015309114590326e-02 1.125450342524802055e-01 -1.081911219972276628e-01 -3.473330589414910907e+00 -5.356606200240864091e+00 -4.092228905715184495e-01 -2.972606407783647242e+01 -3.913577342447387974e-01 -9.322683916689585362e-03 8.602152115996353210e-01 1.427189791382441619e-01 5.177645758377249542e-05 3.829922098316798085e-01 1.970700437425213281e+01 -4.417945013035266300e+01 1.091552347765396558e-01 3.038993094381907747e-02 -4.039932621048202867e-03 -8.556153188219878247e-01 -2.778260690733762583e+00 -7.924453804956768543e+00 -3.880556932016891725e-02 -2.321959298805118692e+02 -2.806702246407116075e+00 -7.271764606130374453e+00 -2.331829822548535033e-02 -4.501162685862343331e-04 -3.587059666490617009e-04 -6.506687420249764042e-02 -3.070384746416081334e-02 -1.326761222823819586e-01 3.486764346660689906e+00 8.262823290653457109e-01
2.887894340959594956e+03 3.646571085047338556e+01 -5.370258417726215703e+04 -1.104043359719431265e+02 -1.215141816952581166e+03 -1.498197297215106794e+01 1.016703108707864703e+04 2.476293240175912069e+04 -9.414235944996447870e+03 -1.231019236445153183e+03 -4.649528904657722173e+00 -1.827179591135256089e+02 4.039956443319680147e+03 5.473138609091865874e+02 -3.876327080498971611e+01 2.487274367495325714e+04 1.552550148134655417e-01 -4.419500586180247410e+02 -2.586413165005391335e+01 -1.182677260190922652e+02 1.228224130839903978e+02 2.178644728846626549e+03 4.289889905529798853e+03 5.603454188553434356e+00 4.127968742398999780e+02 8.141176620206077530e+01 -2.690655434813167268e-01 -3.650940298592815907e+02 1.548655634977557156e+02 1.115669456117221792e+00 -3.222702556857574336e+02 -2.749776335961776113e+02 3.036421075936956549e+04 6.332128161402581554e+02 3.305319530458426414e+01 2.544934990260249830e+00 3.628356001448555048e+02 3.361137514563580680e+03 2.166261787206897861e+04 -1.278192364637178116e+03 1.331349743435620330e+05 2.146268306424229195e+03 6.090312623486051052e+03 -1.034461397735203718e+03 5.794703189027540224e-01 -1.018401607192424585e+01 4.508646564035620941e+01 -9.861343061217659852e+03 1.115173087482595520e+02 -4.721713878565610401e+01 -5.742059860019676307e+02
8.892254368601088572e+03 8.649434234121159193e+01 -1.625229349162417057e+05 -3.413698297837023574e+02 -3.764582223685045847e+03 -3.541770031918390771e+01 2.476293240175912069e+04 8.066859411833871854e+04 -2.781946517379854413e+04 -3.531471214745103225e+03 -1.119667762075518702e+01 -4.225288666906392905e+02 1.082723776283467669e+04 2.382043094159017983e+03 -1.374202387095834297e+02 7.353645510707609355e+04 -2.005375169675000624e+00 -1.564889415641193864e+03 -1.114420565244242738e+02 -3.438975580159547007e+02 3.615336449991624477e+02 5.601373012421648127e+03 1.290514817402916196e+04 1.286142503105176793e+01 9.520940033078275064e+02 -9.847265500381904531e+02 -3.562658221727891927e+00 4.294595861568653277e+02 6.163003245244869959e+02 4.068762671493743710e+00 -9.042581298888983383e+02 -6.370726496854947527e+02 9.439099237628730771e+04 2.247059909617881203e+03 1.425158290456971031e+02 5.765483673717649360e+00 -4.376466448926537396e+02 5.227773128836771320e+03 7.317636510282361996e+04 -4.400219430569655742e+03 3.880201867848155671e+05 7.119531294310183512e+03 1.774515350272587602e+04 -3.716707377513591382e+03 1.773235398265191165e+00 -3.897019641907633769e+01 1.509646260717810264e+02 -3.234810577767603172e+04 3.991365084778144592e+02 -1.084475309812850554e+02 -1.026667944715279191e+03
-3.132391470073367600e+03 -2.698402394560933004e+01 5.732240051734643203e+04 1.206789545482828032e+02 1.322027785881358341e+03 1.103992392383825560e+01 -9.414235944996447870e+03 -2.781946517379854413e+04 9.990723113175987237e+03 1.245051179238959548e+03 3.558426266587233933e+00 1.307253758213945503e+02 -4.002290189574392116e+03 -7.608108418029913764e+02 4.699644907331434496e+01 -2.615132666497556784e+04 4.712970706901720153e-01 5.417717837719100089e+02 3.573668965703925693e+01 1.241509507278477003e+02 -1.302263351110582050e+02 -2.101424410718609579e+03 -4.582398287474468816e+03 -3.930675133768004148e+00 -2.946104480903180161e+02 2.332855001986609693e+02 9.730432309779859512e-01 -3.126153994873726721e-02 -2.115077879465055162e+02 -1.408305743704388879e+00 3.291505047445959917e+02 1.974013675497616020e+02 -3.305917304820082063e+04 -7.776309145505626930e+02 -4.569367135987974393e+01 -2.247762079464937113e+00 2.845874643514669344e+00 -2.346050070459018116e+03 -2.507057529766868902e+04 1.545446573078721258e+03 -1.376106619765884534e+05 -2.481780505441029163e+03 -6.412347045252327916e+03 1.295334012641967320e+03 -6.318466056620061222e-01 1.338273860559149142e+01 -5.237126536459985005e+01 1.153327860269759731e+04 -1.356474491418237278e+02 3.305723519578517511e+01 4.352530135899990569e+02
-1.609830380139802173e+03 1.315270165382998568e+00 7.425176601947766358e+03 3.318561216814526205e+01 7.742688602187687366e+02 -5.006076403580437262e-01 -1.231019236445153183e+03 -3.531471214745103225e+03 1.245051179238959548e+03 1.526308785216018805e+03 -8.343471925794068711e-02 -3.302731205911061618e+00 -4.232933185603983617e+01 -1.863546052167360045e+01 3.016216853254687802e+00 -3.385233399148783519e+03 -5.569226416590062900e-01 -1.585932970805189655e+02 -5.578992632046292366e-01 2.359988121640384851e+00 1.257374488181755012e+00 -2.971828218521001190e+02 -1.152739559181377672e+03 7.237622556297731991e-02 6.219348500963944204e+00 6.506680947712656149e+00 -4.893055696978195618e-02 3.958247375921181401e+02 1.298124409373501464e+02 5.930290076905034846e-01 6.990518114348823531e+01 -5.073851454725001986e+00 -4.278012651483714762e+03 2.288607463856482980e+02 7.316615554243335318e-01 -3.617450390742526500e-01 -3.950536674491335134e+02 2.750023176151631219e+02 -1.770098278271544359e+03 -5.690801126468710436e+02 -2.972306147641445932e+04 -1.708070220857902370e+02 -3.993109849390797308e+02 -5.041929674722831578e+02 -3.559637776621621397e-02 -5.931753588662679100e+00 -4.122438211121561835e+00 -3.241512130535105825e+03 -2.924364331394123440e+01 -5.564417368901023453e-01 5.469852403179614697e+01
