1.042337243732193929e+04 4.257790697001601802e+04 -8.055975198650287439e+02 -2.289942247056657288e+04 -5.531454913602992747e+03 -4.450462100733989814e+02 -4.878655579658154602e+04 2.856890098988636964e+04 -1.027001384945726947e+01 -4.994886468986587147e+01 6.262596297683413468e+03 5.270724383295430926e+03 2.075909411971367808e+04 5.982804962643528597e+03 -1.923296619504100454e+04 0.000000000000000000e+00 -1.991415414496335899e+06 1.179828536226915276e+03 -5.338512433419006811e+03 3.553106069302216383e+03 -2.001282995160727385e+00 8.196397255017138832e+02 4.613654971340608881e+02
4.257790697001601802e+04 2.017633951482155826e+05 -4.033406873475735210e+03 -1.101225717032676912e+05 -2.699336145962965020e+04 -1.545567002775816263e+03 -2.223562774536395154e+05 1.138158952049573127e+05 9.124073336157934477e+01 3.539349781373819042e+02 2.085578189769597157e+04 2.216601581998939946e+04 8.467439874585572397e+04 2.232543665869588949e+04 -9.260271917325722461e+04 0.000000000000000000e+00 -9.229229731023399159e+06 8.822415803686275467e+03 -2.181489677423996545e+04 1.558304189201603003e+04 -9.782736908253264474e+00 3.863612500214257125e+03 3.034216124872231376e+03
-8.055975198650287439e+02 -4.033406873475735210e+03 8.246372529358716008e+01 2.214027114625258946e+03 5.503776486415879390e+02 2.964409852528086375e+01 4.374197211788386994e+03 -2.045946142628364669e+03 -1.876489694521021212e+00 -7.258694453810663028e+00 -3.462271243560768426e+02 -4.223351188254856083e+02 -1.589506178549634342e+03 -3.971195229823736668e+02 1.904072175360951405e+03 0.000000000000000000e+00 1.828471880954079970e+05 -1.998934672283938880e+02 4.175691419323619584e+02 -3.108727790102929021e+02 2.051901046223909009e-01 -7.874302833179856975e+01 -6.734480025469390796e+01
-2.289942247056657288e+04 -1.101225717032676912e+05 2.214027114625258946e+03 6.020727760872055660e+04 1.485678889486987100e+04 8.647987625500958302e+02 1.208839226526953280e+05 -6.003408319596429646e+04 -5.034200072702618201e+01 -1.945219325403068638e+02 -1.090478171811312859e+04 -1.197282432623534260e+04 -4.551061578244390694e+04 -1.177577242670744090e+04 5.125134867640811717e+04 0.000000000000000000e+00 5.024392881883178838e+06 -4.942613695491285398e+03 1.178826337553194389e+04 -8.869632707223636316e+03 5.158982598741469694e+00 -2.189028887540735013e+03 -1.702830868061945012e+03
-5.531454913602992747e+03 -2.699336145962965020e+04 5.503776486415879390e+02 1.485678889486987100e+04 4.042306250149228617e+03 4.282164120133018059e+02 2.949861326609590469e+04 -1.018624515667575179e+04 -8.571148125673955676e+00 -3.355676979763014600e+01 -2.538423535596295096e+03 -3.045125541615768725e+03 -1.108052361425470190e+04 -2.379030473299681489e+03 1.537311413816128152e+04 0.000000000000000000e+00 1.220147741633380996e+06 -1.043516648720708190e+03 3.107660850842545187e+03 -4.425423520887010454e+03 5.110581752252330023e-02 -9.550394459213501932e+02 -4.337040112401937222e+02
-4.450462100733989814e+02 -1.545567002775816263e+03 2.964409852528086375e+01 8.647987625500958302e+02 4.282164120133018059e+02 2.252275685490087369e+02 1.843237325903352712e+03 2.011976897247447823e+03 1.409038489649496206e+01 7.480844875652304893e+01 -2.979862929588536531e+02 -3.089027761403497152e+02 -9.577420256659270308e+02 -2.132489394610684030e+01 2.945622869672856723e+03 0.000000000000000000e+00 6.886777605137950741e+04 1.180539091355867782e+02 3.820626926263889800e+02 -1.724312922659642936e+03 -7.252564978678889274e-01 -2.809244970021151175e+02 -1.151891918241520507e+01
-4.878655579658154602e+04 -2.223562774536395154e+05 4.374197211788386994e+03 1.208839226526953280e+05 2.949861326609590469e+04 1.843237325903352712e+03 2.479441992015246360e+05 -1.330416047009176400e+05 -9.754800819343026319e+01 -3.785585439381832202e+02 -2.587079920428742116e+04 -2.532664460184614290e+04 -9.763025946831636247e+04 -2.644397300502224243e+04 1.010594511913918686e+05 0.000000000000000000e+00 1.023428703275954723e+07 -8.678924501991121360e+03 2.492637222817984366e+04 -1.828852558367744132e+04 9.774759359135718029e+00 -4.409924609621012678e+03 -3.073444267543148271e+03
2.856890098988636964e+04 1.138158952049573127e+05 -2.045946142628364669e+03 -6.003408319596429646e+04 -1.018624515667575179e+04 2.011976897247447823e+03 -1.330416047009176400e+05 1.424293303511813283e+05 -8.635614163694984313e+01 -4.236186490216636571e+02 1.938052392660509577e+04 1.305196493826571168e+04 5.771361455163817300e+04 2.200081119059802222e+04 -1.194370203231335290e+04 0.000000000000000000e+00 -5.463772656577828340e+06 4.773377950704045361e+03 -1.134916937809447700e+04 -1.608569469311337889e+04 -1.713678131702800655e+01 -2.054879458640195935e+03 9.720450362372399695e+02
-1.027001384945726947e+01 9.124073336157934477e+01 -1.876489694521021212e+00 -5.034200072702618201e+01 -8.571148125673955676e+00 1.409038489649496206e+01 -9.754800819343026319e+01 -8.635614163694984313e+01 3.975956812079593305e+01 1.664737310658750857e+02 6.357919302330938827e+00 9.751528657575644132e+00 -9.180631732051223182e+00 1.044137258507429777e+01 9.928703959290773184e+01 0.000000000000000000e+00 -4.112977623530518940e+03 7.658366502778041429e+00 -3.809708419130490409e+00 1.374759849596414973e+01 4.801744898371885367e-02 2.731457572891260899e+00 1.721644641028404088e+00
-4.994886468986587147e+01 3.539349781373819042e+02 -7.258694453810663028e+00 -1.945219325403068638e+02 -3.355676979763014600e+01 7.480844875652304893e+01 -3.785585439381832202e+02 -4.236186490216636571e+02 1.664737310658750857e+02 8.018301106557706817e+02 2.487403723748836271e+01 3.905631233016507764e+01 -4.860025824125583682e+01 3.913359005840865734e+01 5.456311207634224729e+02 0.000000000000000000e+00 -1.603320102991700696e+04 2.765924254312979258e+01 -2.189660883050552442e+01 4.567763289585580111e+01 2.314107270430690866e-01 9.590144680729927984e+00 6.676356074986647293e+00
6.262596297683413468e+03 2.085578189769597157e+04 -3.462271243560768426e+02 -1.090478171811312859e+04 -2.538423535596295096e+03 -2.979862929588536531e+02 -2.587079920428742116e+04 1.938052392660509577e+04 6.357919302330938827e+00 2.487403723748836271e+01 5.035845970534047410e+03 3.186194969787691207e+03 1.305807162369288380e+04 4.148256148139726974e+03 -8.563905529597173881e+03 0.000000000000000000e+00 -1.017003683718044194e+06 -1.280233711018456120e+02 -3.138616502810466045e+03 2.704562539200764149e+03 -2.088654977626513976e-02 5.478315040257513147e+02 4.370570397465926504e+01
5.270724383295430926e+03 2.216601581998939946e+04 -4.223351188254856083e+02 -1.197282432623534260e+04 -3.045125541615768725e+03 -3.089027761403497152e+02 -2.532664460184614290e+04 1.305196493826571168e+04 9.751528657575644132e+00 3.905631233016507764e+01 3.186194969787691207e+03 2.848358911428689680e+03 1.070719740766156247e+04 2.872251688124436896e+03 -1.109566790155982017e+04 0.000000000000000000e+00 -1.031075965035893139e+06 5.553371442598920567e+02 -2.799614286768916372e+03 3.023456494945110535e+03 -3.069532048586737227e-01 6.632241008348752302e+02 2.468641976992462332e+02
2.075909411971367808e+04 8.467439874585572397e+04 -1.589506178549634342e+03 -4.551061578244390694e+04 -1.108052361425470190e+04 -9.577420256659270308e+02 -9.763025946831636247e+04 5.771361455163817300e+04 -9.180631732051223182e+00 -4.860025824125583682e+01 1.305807162369288380e+04 1.070719740766156247e+04 4.213853387108958123e+04 1.206269416762827495e+04 -3.856493896445477731e+04 0.000000000000000000e+00 -3.965926558567820117e+06 2.087135716082513682e+03 -1.064269158139778665e+04 8.865299407968504966e+03 -2.427732350889815649e+00 1.963930033810289842e+03 8.684430866373435265e+02
5.982804962643528597e+03 2.232543665869588949e+04 -3.971195229823736668e+02 -1.177577242670744090e+04 -2.379030473299681489e+03 -2.132489394610684030e+01 -2.644397300502224243e+04 2.200081119059802222e+04 1.044137258507429777e+01 3.913359005840865734e+01 4.148256148139726974e+03 2.872251688124436896e+03 1.206269416762827495e+04 4.253933096088780985e+03 -6.626160289657960675e+03 0.000000000000000000e+00 -1.072690403287437977e+06 5.712969158657227808e+02 -2.766720871359219473e+03 -2.801817463924572849e+02 -2.074660358587446574e+00 1.409239682559220341e+01 1.560627443445569327e+02
-1.923296619504100454e+04 -9.260271917325722461e+04 1.904072175360951405e+03 5.125134867640811717e+04 1.537311413816128152e+04 2.945622869672856723e+03 1.010594511913918686e+05 -1.194370203231335290e+04 9.928703959290773184e+01 5.456311207634224729e+02 -8.563905529597173881e+03 -1.109566790155982017e+04 -3.856493896445477731e+04 -6.626160289657960675e+03 6.925752982298590359e+04 0.000000000000000000e+00 4.154040189862467349e+06 -2.741773132537286529e+03 1.184869914170857373e+04 -2.528887734657950205e+04 -4.336520468157221586e+00 -4.792721537451125187e+03 -1.501516776433632003e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.957802911379580735e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.991415414496335899e+06 -9.229229731023399159e+06 1.828471880954079970e+05 5.024392881883178838e+06 1.220147741633380996e+06 6.886777605137950741e+04 1.023428703275954723e+07 -5.463772656577828340e+06 -4.112977623530518940e+03 -1.603320102991700696e+04 -1.017003683718044194e+06 -1.031075965035893139e+06 -3.965926558567820117e+06 -1.072690403287437977e+06 4.154040189862467349e+06 0.000000000000000000e+00 4.238593069343234301e+08 -3.857627999554767739e+05 1.013758692358723143e+06 -6.767320414878274314e+05 4.634092769180296614e+02 -1.683836392248357006e+05 -1.326770005006901338e+05
1.179828536226915276e+03 8.822415803686275467e+03 -1.998934672283938880e+02 -4.942613695491285398e+03 -1.043516648720708190e+03 1.180539091355867782e+02 -8.678924501991121360e+03 4.773377950704045361e+03 7.658366502778041429e+00 2.765924254312979258e+01 -1.280233711018456120e+02 5.553371442598920567e+02 2.087135716082513682e+03 5.712969158657227808e+02 -2.741773132537286529e+03 0.000000000000000000e+00 -3.857627999554767739e+05 9.077064084274734341e+02 -4.743423122152464657e+02 -1.060030939299164402e+03 -1.511760286284812072e+00 -1.300065407300199070e+02 2.277821514755226815e+02
-5.338512433419006811e+03 -2.181489677423996545e+04 4.175691419323619584e+02 1.178826337553194389e+04 3.107660850842545187e+03 3.820626926263889800e+02 2.492637222817984366e+04 -1.134916937809447700e+04 -3.809708419130490409e+00 -2.189660883050552442e+01 -3.138616502810466045e+03 -2.799614286768916372e+03 -1.064269158139778665e+04 -2.766720871359219473e+03 1.184869914170857373e+04 0.000000000000000000e+00 1.013758692358723143e+06 -4.743423122152464657e+02 2.976226248814649807e+03 -3.379865725927859330e+03 2.419330202036371613e-01 -6.994019674273506553e+02 -2.440648084490324550e+02
3.553106069302216383e+03 1.558304189201603003e+04 -3.108727790102929021e+02 -8.869632707223636316e+03 -4.425423520887010454e+03 -1.724312922659642936e+03 -1.828852558367744132e+04 -1.608569469311337889e+04 1.374759849596414973e+01 4.567763289585580111e+01 2.704562539200764149e+03 3.023456494945110535e+03 8.865299407968504966e+03 -2.801817463924572849e+02 -2.528887734657950205e+04 0.000000000000000000e+00 -6.767320414878274314e+05 -1.060030939299164402e+03 -3.379865725927859330e+03 1.799387168204976115e+04 9.075827377112148042e+00 3.255391797698426217e+03 1.608895385400739713e+02
-2.001282995160727385e+00 -9.782736908253264474e+00 2.051901046223909009e-01 5.158982598741469694e+00 5.110581752252330023e-02 -7.252564978678889274e-01 9.774759359135718029e+00 -1.713678131702800655e+01 4.801744898371885367e-02 2.314107270430690866e-01 -2.088654977626513976e-02 -3.069532048586737227e-01 -2.427732350889815649e+00 -2.074660358587446574e+00 -4.336520468157221586e+00 0.000000000000000000e+00 4.634092769180296614e+02 -1.511760286284812072e+00 2.419330202036371613e-01 9.075827377112148042e+00 1.719332330103959361e+00 1.557550575085525191e+00 -2.148645528732228693e-01
8.196397255017138832e+02 3.863612500214257125e+03 -7.874302833179856975e+01 -2.189028887540735013e+03 -9.550394459213501932e+02 -2.809244970021151175e+02 -4.409924609621012678e+03 -2.054879458640195935e+03 2.731457572891260899e+00 9.590144680729927984e+00 5.478315040257513147e+02 6.632241008348752302e+02 1.963930033810289842e+03 1.409239682559220341e+01 -4.792721537451125187e+03 0.000000000000000000e+00 -1.683836392248357006e+05 -1.300065407300199070e+02 -6.994019674273506553e+02 3.255391797698426217e+03 1.557550575085525191e+00 1.046065221305701698e+03 4.972443167043918066e+01
4.613654971340608881e+02 3.034216124872231376e+03 -6.734480025469390796e+01 -1.702830868061945012e+03 -4.337040112401937222e+02 -1.151891918241520507e+01 -3.073444267543148271e+03 9.720450362372399695e+02 1.721644641028404088e+00 6.676356074986647293e+00 4.370570397465926504e+01 2.468641976992462332e+02 8.684430866373435265e+02 1.560627443445569327e+02 -1.501516776433632003e+03 0.000000000000000000e+00 -1.326770005006901338e+05 2.277821514755226815e+02 -2.440648084490324550e+02 1.608895385400739713e+02 -2.148645528732228693e-01 4.972443167043918066e+01 7.604304829969767354e+01
