3.042372519720556738e+03 1.834732206351940840e+04 -3.855910041595971961e+03 -1.145750070430750202e+04 -1.432955879466564511e+03 -3.716607932699732828e+02 -8.590581770842576589e+03 9.157565300797580221e+01 -1.410676531447041668e+02 -6.610232506576100064e+00 -1.863505128509462949e+01 7.979816707649199259e+01 -3.241860004824634416e+02 4.399307748509671910e+03 -1.080024209936421357e+04 -1.365116140361965790e+03 -8.431004707350497483e+03 0.000000000000000000e+00 -2.061010278989033250e+05 -1.221940698198594191e+03 -1.859904612582830623e+03 5.389700340055433117e+02 -5.038829195329184302e-02 3.348648093169593722e+03 5.486472900852576231e+02
1.834732206351940840e+04 1.300141375212178100e+05 -2.322074328932026037e+04 -8.629301556648607948e+04 -9.819342575877595664e+03 -3.824879167382953256e+03 -5.946307801854188438e+04 -2.686037849449551231e+03 -9.419942896430482051e+02 1.826067823817993485e+02 8.580188345074450353e+02 1.369493398824699852e+03 6.796802827427273996e+01 2.940270681979645451e+04 -7.777022034620909835e+04 -7.455775710389914821e+03 -6.901595080053852871e+04 0.000000000000000000e+00 -1.350673134954691632e+06 -8.705212920266696528e+03 -1.187649968940366671e+04 7.515406653300060498e+03 6.337302731942074274e+00 3.224435415683052270e+04 2.883064587208585635e+03
-3.855910041595971961e+03 -2.322074328932026037e+04 5.616503079631874243e+03 1.380896165924914567e+04 2.204337858309072999e+03 3.781421186229984528e+02 1.113072935043584221e+04 5.703064354558896412e+02 3.033636278651203000e+01 -2.837801686628419517e+01 -1.308876360972149087e+02 1.305637768824110090e+01 5.473536782028531888e+02 -5.472190979493132545e+03 1.337791389320665985e+04 2.719348019121284779e+03 9.820585743362702488e+03 0.000000000000000000e+00 2.516564014517784817e+05 1.581708669275202737e+03 2.455018762183109629e+03 -1.033550255011422450e+03 -1.697915047948967748e+00 -5.440033233198128073e+03 -9.153214939135631312e+02
-1.145750070430750202e+04 -8.629301556648607948e+04 1.380896165924914567e+04 5.910176517726159364e+04 6.137940194273040106e+03 2.913317041961196082e+03 3.891559673943477537e+04 2.032815493336290729e+03 7.253923329895948200e+02 -1.216583592614989726e+02 -5.725944632570354997e+02 -1.204055421177259404e+03 -7.664252879950811348e+02 -1.922939872080183704e+04 5.218355681371463288e+04 3.578199277205848830e+03 4.891880234453157755e+04 0.000000000000000000e+00 8.755041109337244416e+05 5.788085926848266354e+03 7.536402345320286258e+03 -5.612118079164999472e+03 -4.350276024348192827e+00 -2.268741850707821868e+04 -1.478871786126136840e+03
-1.432955879466564511e+03 -9.819342575877595664e+03 2.204337858309072999e+03 6.137940194273040106e+03 1.091978871679813437e+03 2.766390536852993023e+02 4.653732874229324807e+03 8.940015875929560707e+02 -7.038107612885177389e+01 2.703587866565825060e+00 1.055424826868261334e+01 -4.401106706533650481e+01 3.164955921938245709e+01 -2.165343181869585806e+03 5.708817353460804043e+03 1.295204629316893715e+03 5.133439181290039414e+03 0.000000000000000000e+00 9.112211894427049265e+04 7.353465970616190361e+02 1.058941217426207231e+03 -9.167691180168512801e+02 -1.837733708641181130e+00 -3.677608251226580705e+03 -3.513517217436835836e+02
-3.716607932699732828e+02 -3.824879167382953256e+03 3.781421186229984528e+02 2.913317041961196082e+03 2.766390536852993023e+02 2.296390416447155474e+02 1.643136865300981071e+03 4.006659721546623132e+02 1.420685439868234923e+01 1.489025902727833994e+01 8.131484490670408150e+01 -9.970769118147276799e+01 -1.570023761754470684e+02 -7.822625129673947413e+02 2.386680300784273186e+03 4.812217597241282618e+01 3.004873267143938392e+03 0.000000000000000000e+00 3.230693105091576945e+04 2.809630704521077860e+02 3.235860443586039423e+02 -4.805833216867937381e+02 -5.049517392069721167e-01 -1.499416712697462117e+03 -6.196418134583280057e+00
-8.590581770842576589e+03 -5.946307801854188438e+04 1.113072935043584221e+04 3.891559673943477537e+04 4.653732874229324807e+03 1.643136865300981071e+03 2.737963200107428565e+04 1.262397788471422700e+03 3.836845489317470310e+02 -8.251066660226268823e+01 -3.871431041776704660e+02 -5.421334269129921495e+02 1.668220925380599056e+02 -1.353534974326166048e+04 3.540115883765816397e+04 3.893967138487536431e+03 3.070083643550477063e+04 0.000000000000000000e+00 6.206727953370808391e+05 3.995489683308228450e+03 5.547319555101944388e+03 -3.347524378600263390e+03 -3.150649477937339071e+00 -1.470758175361652684e+04 -1.457258659383497616e+03
9.157565300797580221e+01 -2.686037849449551231e+03 5.703064354558896412e+02 2.032815493336290729e+03 8.940015875929560707e+02 4.006659721546623132e+02 1.262397788471422700e+03 3.348377197974806677e+03 -4.114495847192466158e+02 -1.742448181491649484e+00 -2.900327661988078898e+00 -6.818520080654631954e+01 -3.749176548127166484e+02 -8.232329126836272337e+01 1.530721678299635414e+03 1.188540354469016620e+03 4.068793124370259193e+03 0.000000000000000000e+00 -1.505567942566315287e+04 4.357110340419532122e+02 6.925470266707478686e+02 -1.844880083448771529e+03 -4.204927350875072634e+00 -4.766631891390975397e+03 -1.151856998331027313e+02
-1.410676531447041668e+02 -9.419942896430482051e+02 3.033636278651203000e+01 7.253923329895948200e+02 -7.038107612885177389e+01 1.420685439868234923e+01 3.836845489317470310e+02 -4.114495847192466158e+02 8.279717086699828599e+01 -4.077809092698604920e-01 -3.302007959466894516e+00 -2.881037660781156262e+01 1.323412277560451145e+01 -2.823897900160903305e+02 6.209284192601156747e+02 -2.232173150155786061e+02 3.892173735137557742e+02 0.000000000000000000e+00 1.512128605809430155e+04 2.509870896284837727e+01 -3.526987341803656140e+00 1.374077334508306762e+02 5.503044965254644261e-01 3.358619856778167900e+02 2.182304399049881383e+01
-6.610232506576100064e+00 1.826067823817993485e+02 -2.837801686628419517e+01 -1.216583592614989726e+02 2.703587866565825060e+00 1.489025902727833994e+01 -8.251066660226268823e+01 -1.742448181491649484e+00 -4.077809092698604920e-01 3.802560772490553376e+01 1.635629436638195671e+02 2.793732892085903696e+00 7.654382456039385829e+00 -2.392286683113372892e+00 -1.101854642959348212e+02 7.161477196070342721e+00 1.126076982132940998e+02 0.000000000000000000e+00 -2.352336861037031213e+03 -9.895763804245292228e-01 2.110255262171359725e+00 3.399955424701309514e+00 4.498060292828030132e-02 1.248921536993844050e+01 3.341599635396747203e+00
-1.863505128509462949e+01 8.580188345074450353e+02 -1.308876360972149087e+02 -5.725944632570354997e+02 1.055424826868261334e+01 8.131484490670408150e+01 -3.871431041776704660e+02 -2.900327661988078898e+00 -3.302007959466894516e+00 1.635629436638195671e+02 8.096714782868206157e+02 1.383435276920259049e+01 4.178156804958015869e+01 6.383612347099211881e+00 -5.192397101364814489e+02 3.402355450612867571e+01 5.957635998956670846e+02 0.000000000000000000e+00 -1.124949301316330093e+04 -8.143117910991175989e+00 1.315630247240400008e+00 1.197553017440185030e+01 2.203666752443835808e-01 4.677473229543606692e+01 1.491778926241293490e+01
7.979816707649199259e+01 1.369493398824699852e+03 1.305637768824110090e+01 -1.204055421177259404e+03 -4.401106706533650481e+01 -9.970769118147276799e+01 -5.421334269129921495e+02 -6.818520080654631954e+01 -2.881037660781156262e+01 2.793732892085903696e+00 1.383435276920259049e+01 6.825539507460815969e+01 1.093084302098626637e+02 2.804945756229839731e+02 -9.180451226835522220e+02 1.482136735196173447e+02 -1.224376107299983914e+03 0.000000000000000000e+00 -1.071104040359407009e+04 -9.786568068869658532e+01 -7.561676198108197866e+01 1.935619822068087501e+02 1.255622321264504848e-01 5.640874168322468449e+02 -4.017885143721375840e+01
-3.241860004824634416e+02 6.796802827427273996e+01 5.473536782028531888e+02 -7.664252879950811348e+02 3.164955921938245709e+01 -1.570023761754470684e+02 1.668220925380599056e+02 -3.749176548127166484e+02 1.323412277560451145e+01 7.654382456039385829e+00 4.178156804958015869e+01 1.093084302098626637e+02 4.434307991861862774e+02 -1.192627943453517361e+02 -2.465422613949995139e+02 3.782297990811843533e+02 -1.380822321022170172e+03 0.000000000000000000e+00 1.651402310676072739e+04 -4.382277804367489438e+01 1.023251084027362907e+02 4.977491914442887264e+02 7.897548750629634906e-01 1.485923454443019637e+03 -1.561363206162467634e+02
4.399307748509671910e+03 2.940270681979645451e+04 -5.472190979493132545e+03 -1.922939872080183704e+04 -2.165343181869585806e+03 -7.822625129673947413e+02 -1.353534974326166048e+04 -8.232329126836272337e+01 -2.823897900160903305e+02 -2.392286683113372892e+00 6.383612347099211881e+00 2.804945756229839731e+02 -1.192627943453517361e+02 6.961342241164356892e+03 -1.757579176505779469e+04 -1.614884993302176781e+03 -1.506422010807597508e+04 0.000000000000000000e+00 -3.134629661400446203e+05 -1.966068505938512089e+03 -2.734476622882785250e+03 1.431692189945327982e+03 8.248284265038507979e-01 6.687702495314457337e+03 6.878943189120878969e+02
-1.080024209936421357e+04 -7.777022034620909835e+04 1.337791389320665985e+04 5.218355681371463288e+04 5.708817353460804043e+03 2.386680300784273186e+03 3.540115883765816397e+04 1.530721678299635414e+03 6.209284192601156747e+02 -1.101854642959348212e+02 -5.192397101364814489e+02 -9.180451226835522220e+02 -2.465422613949995139e+02 -1.757579176505779469e+04 4.673142969313600770e+04 3.921107574845622366e+03 4.214553169716906996e+04 0.000000000000000000e+00 8.037699327588519081e+05 5.209503183632758919e+03 6.999558998364822401e+03 -4.611212384330348868e+03 -3.596178813551091924e+00 -1.948408185794747260e+04 -1.576217280393453620e+03
-1.365116140361965790e+03 -7.455775710389914821e+03 2.719348019121284779e+03 3.578199277205848830e+03 1.295204629316893715e+03 4.812217597241282618e+01 3.893967138487536431e+03 1.188540354469016620e+03 -2.232173150155786061e+02 7.161477196070342721e+00 3.402355450612867571e+01 1.482136735196173447e+02 3.782297990811843533e+02 -1.614884993302176781e+03 3.921107574845622366e+03 2.263478653430388931e+03 2.492613585935052470e+03 0.000000000000000000e+00 6.854709604581096210e+04 5.992695568673955222e+02 1.036357136032467906e+03 -7.269269749287864215e+02 -2.553598049064359277e+00 -3.272678576442453505e+03 -5.745522132269684334e+02
-8.431004707350497483e+03 -6.901595080053852871e+04 9.820585743362702488e+03 4.891880234453157755e+04 5.133439181290039414e+03 3.004873267143938392e+03 3.070083643550477063e+04 4.068793124370259193e+03 3.892173735137557742e+02 1.126076982132940998e+02 5.957635998956670846e+02 -1.224376107299983914e+03 -1.380822321022170172e+03 -1.506422010807597508e+04 4.214553169716906996e+04 2.492613585935052470e+03 4.519469851611393096e+04 0.000000000000000000e+00 6.526455519687943161e+05 4.866537010683788139e+03 6.141721010168806970e+03 -6.186998038768429979e+03 -6.043268898608797457e+00 -2.202091611080766233e+04 -8.659789603286551483e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.957802911379613420e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.061010278989033250e+05 -1.350673134954691632e+06 2.516564014517784817e+05 8.755041109337244416e+05 9.112211894427049265e+04 3.230693105091576945e+04 6.206727953370808391e+05 -1.505567942566315287e+04 1.512128605809430155e+04 -2.352336861037031213e+03 -1.124949301316330093e+04 -1.071104040359407009e+04 1.651402310676072739e+04 -3.134629661400446203e+05 8.037699327588519081e+05 6.854709604581096210e+04 6.526455519687943161e+05 0.000000000000000000e+00 1.534000824149175733e+07 8.586718440607089724e+04 1.238124116911453748e+05 -4.039704110479678639e+04 2.497460699744539880e+01 -2.174831695761773735e+05 -3.236117805208668869e+04
-1.221940698198594191e+03 -8.705212920266696528e+03 1.581708669275202737e+03 5.788085926848266354e+03 7.353465970616190361e+02 2.809630704521077860e+02 3.995489683308228450e+03 4.357110340419532122e+02 2.509870896284837727e+01 -9.895763804245292228e-01 -8.143117910991175989e+00 -9.786568068869658532e+01 -4.382277804367489438e+01 -1.966068505938512089e+03 5.209503183632758919e+03 5.992695568673955222e+02 4.866537010683788139e+03 0.000000000000000000e+00 8.586718440607089724e+04 6.263506259159329375e+02 8.583352060000655683e+02 -6.617099054807972607e+02 -8.106913563088065100e-01 -2.621017114685825618e+03 -1.989333060582371502e+02
-1.859904612582830623e+03 -1.187649968940366671e+04 2.455018762183109629e+03 7.536402345320286258e+03 1.058941217426207231e+03 3.235860443586039423e+02 5.547319555101944388e+03 6.925470266707478686e+02 -3.526987341803656140e+00 2.110255262171359725e+00 1.315630247240400008e+00 -7.561676198108197866e+01 1.023251084027362907e+02 -2.734476622882785250e+03 6.999558998364822401e+03 1.036357136032467906e+03 6.141721010168806970e+03 0.000000000000000000e+00 1.238124116911453748e+05 8.583352060000655683e+02 1.352028127698221624e+03 -7.660710396323130453e+02 -8.512894298457972520e-01 -3.068626549335383515e+03 -3.490705467302311718e+02
5.389700340055433117e+02 7.515406653300060498e+03 -1.033550255011422450e+03 -5.612118079164999472e+03 -9.167691180168512801e+02 -4.805833216867937381e+02 -3.347524378600263390e+03 -1.844880083448771529e+03 1.374077334508306762e+02 3.399955424701309514e+00 1.197553017440185030e+01 1.935619822068087501e+02 4.977491914442887264e+02 1.431692189945327982e+03 -4.611212384330348868e+03 -7.269269749287864215e+02 -6.186998038768429979e+03 0.000000000000000000e+00 -4.039704110479678639e+04 -6.617099054807972607e+02 -7.660710396323130453e+02 1.782130977378675425e+03 3.474574422149035779e+00 5.365654003698125962e+03 9.699598652794736608e+01
-5.038829195329184302e-02 6.337302731942074274e+00 -1.697915047948967748e+00 -4.350276024348192827e+00 -1.837733708641181130e+00 -5.049517392069721167e-01 -3.150649477937339071e+00 -4.204927350875072634e+00 5.503044965254644261e-01 4.498060292828030132e-02 2.203666752443835808e-01 1.255622321264504848e-01 7.897548750629634906e-01 8.248284265038507979e-01 -3.596178813551091924e+00 -2.553598049064359277e+00 -6.043268898608797457e+00 0.000000000000000000e+00 2.497460699744539880e+01 -8.106913563088065100e-01 -8.512894298457972520e-01 3.474574422149035779e+00 1.699254582858876539e+00 1.061836891676509609e+01 3.485549977925188614e-01
3.348648093169593722e+03 3.224435415683052270e+04 -5.440033233198128073e+03 -2.268741850707821868e+04 -3.677608251226580705e+03 -1.499416712697462117e+03 -1.470758175361652684e+04 -4.766631891390975397e+03 3.358619856778167900e+02 1.248921536993844050e+01 4.677473229543606692e+01 5.640874168322468449e+02 1.485923454443019637e+03 6.687702495314457337e+03 -1.948408185794747260e+04 -3.272678576442453505e+03 -2.202091611080766233e+04 0.000000000000000000e+00 -2.174831695761773735e+05 -2.621017114685825618e+03 -3.068626549335383515e+03 5.365654003698125962e+03 1.061836891676509609e+01 1.992489431680993584e+04 6.565261384220177661e+02
5.486472900852577368e+02 2.883064587208586090e+03 -9.153214939135630175e+02 -1.478871786126136612e+03 -3.513517217436835836e+02 -6.196418134583280946e+00 -1.457258659383497161e+03 -1.151856998331027171e+02 2.182304399049881027e+01 3.341599635396747203e+00 1.491778926241293490e+01 -4.017885143721376551e+01 -1.561363206162467918e+02 6.878943189120878969e+02 -1.576217280393453393e+03 -5.745522132269684334e+02 -8.659789603286550346e+02 0.000000000000000000e+00 -3.236117805208668506e+04 -1.989333060582371502e+02 -3.490705467302312286e+02 9.699598652794738030e+01 3.485549977925188614e-01 6.565261384220176524e+02 1.837633589235468321e+02
