1.151521892239681168e-04 -1.015357290204354189e-03 2.030714580408479394e-03 1.240595518231719409e-04 2.695294442445691509e-04 2.092394613996318331e-04 6.547306989728335439e-08 2.410634391143526029e-03 1.330121931190498706e-03 6.151417809409245527e-03 1.162953252181705636e-05 -3.577569377159023041e-04 -1.367168405730184895e-03 -3.433622625067516299e-04 1.587644656453358720e-03 1.698311045735513341e-03 -1.494438313785849577e-03 -1.015357290204355056e-03 -9.652837041509148160e-08 -9.652837039352041117e-08 1.330121931190497405e-03 -7.993188363880299185e-03 8.649995033274185657e-04 3.433622625067523347e-04
-1.015357290204354189e-03 6.361384972242697944e-02 -1.272276994448233445e-01 3.554404100374399661e-02 -7.276272208749665418e-03 -5.469946198440205944e-03 -5.115548460290785997e-06 -2.265589244978854222e-01 -6.782866562265536803e-02 -1.525632386102948046e-01 -8.637313263638691369e-03 2.927131592584727299e-03 -2.602456002994562589e-01 5.673132211115755087e-03 -9.946862012277854492e-02 -1.064020563870708980e-01 9.396245827274202211e-02 6.361384972242702107e-02 -1.023520045419051264e-04 -1.023520045399681314e-04 -6.782866562265529864e-02 2.978485716842990683e-01 -5.419368033844589039e-02 -5.673132211115770700e-03
2.030714580408479394e-03 -1.272276994448233445e-01 2.544553988895854602e-01 -7.108808200746249972e-02 1.455254441749985993e-02 1.093989239687931728e-02 1.023109692058097229e-05 4.531178489956992905e-01 1.356573312452797331e-01 3.051264772205641296e-01 1.727462652727627945e-02 -5.854263185168866526e-03 5.204912005988046042e-01 -1.134626442223045026e-02 1.989372402455091837e-01 2.128041127740905869e-01 -1.879249165454388026e-01 -1.272276994448234277e-01 2.047040090837968899e-04 2.047040090799228729e-04 1.356573312452795943e-01 -5.956971433684759010e-01 1.083873606768657183e-01 1.134626442223047975e-02
1.240595518231719409e-04 3.554404100374399661e-02 -7.108808200746249972e-02 4.150548410991385800e-02 1.329562516464781376e-03 1.103707347912198178e-03 -3.361748543284187546e-06 -1.615912995550800313e-01 -3.363004716458967147e-02 3.384551911587826284e-02 -8.822749455639048582e-03 -5.925363663465130822e-04 -3.225180201221911069e-01 -1.190947825115702685e-03 -5.557778263155784687e-02 -5.945181861507579935e-02 5.259301549156789740e-02 3.554404100374402437e-02 -1.120038227286036467e-04 -1.120038227257786630e-04 -3.363004716458962290e-02 1.104270067569739361e-01 -3.028055061120515923e-02 1.190947825115706371e-03
2.695294442445691509e-04 -7.276272208749665418e-03 1.455254441749985993e-02 1.329562516464781376e-03 7.560041019881922481e-03 1.541596968122860420e-03 3.625595497703458041e-06 4.370562552088125968e-02 8.792516852466143035e-03 5.032200426582857794e-02 -9.420477540790964111e-03 -8.241832543071533857e-04 2.391043555862971612e-02 -1.705283756044575398e-03 1.137740852660589115e-02 1.217046805406998659e-02 -1.072536920079664516e-02 -7.276272208749668888e-03 -1.484518939990070853e-04 -1.484518940006292415e-04 8.792516852466146504e-03 -4.835269377327178902e-02 6.198775453098563128e-03 1.705283756044579735e-03
2.092394613996318331e-04 -5.469946198440205944e-03 1.093989239687931728e-02 1.103707347912198178e-03 1.541596968122860420e-03 3.809562654051477319e-03 3.302044681378768868e-07 1.202339272275954746e-02 6.636698744012000349e-03 3.264584858038221266e-02 -3.699118062988322828e-05 -6.453503482119483632e-04 -1.126524539070295275e-02 -1.309441568568123085e-03 8.552980253180816547e-03 9.149163686528904993e-03 -8.062230274663640880e-03 -5.469946198440210280e-03 -1.846776884712658843e-06 -1.846776884554544685e-06 6.636698744011999482e-03 -3.616273439672117174e-02 4.659936743967428401e-03 1.309441568568126988e-03
6.547306989728335439e-08 -5.115548460290785997e-06 1.023109692058097229e-05 -3.361748543284187546e-06 3.625595497703458041e-06 3.302044681378768868e-07 2.779576370671756055e-09 4.145542877340411988e-05 5.352139599212734166e-06 9.802627172051596015e-06 -1.233021340837975839e-06 -1.768685827861754956e-07 6.398895051381815128e-05 -3.516621403050431872e-07 7.998832781487701012e-06 8.556389498477825429e-06 -7.558251689052855385e-06 -5.115548460290792773e-06 -2.865047289233829780e-08 -2.865047289397793852e-08 5.352139599212734166e-06 -2.279640768839151293e-05 4.358019507111890685e-06 3.516621403050440872e-07
2.410634391143526029e-03 -2.265589244978854222e-01 4.531178489956992905e-01 -1.615912995550800313e-01 4.370562552088125968e-02 1.202339272275954746e-02 4.145542877340411988e-05 1.266662015000321384e+00 2.344896304704185419e-01 3.691067279931370959e-01 7.789645893353905337e-02 -6.432475737705766264e-03 1.881684954853378278e+00 -1.297223302764785244e-02 3.542546740157686003e-01 3.789479109440033189e-01 -3.347968596916867656e-01 -2.265589244978856720e-01 9.417899169909154430e-04 9.417899169668904986e-04 2.344896304704184309e-01 -9.655273022712120845e-01 1.930092579781688411e-01 1.297223302764788540e-02
1.330121931190498706e-03 -6.782866562265536803e-02 1.356573312452797331e-01 -3.363004716458967147e-02 8.792516852466143035e-03 6.636698744012000349e-03 5.352139599212734166e-06 2.344896304704185419e-01 7.332539236099179514e-02 1.860356144864948325e-01 8.418528669251284374e-03 -3.907352725256215548e-03 2.426578695984885625e-01 -7.073222674098105130e-03 1.060590390880924438e-01 1.134518589227469787e-01 -1.001665024982102137e-01 -6.782866562265542354e-02 9.829475613870310114e-05 9.829475613697888088e-05 7.332539236099175350e-02 -3.307243444298507695e-01 5.778435102696800885e-02 7.073222674098124212e-03
6.151417809409245527e-03 -1.525632386102948046e-01 3.051264772205641296e-01 3.384551911587826284e-02 5.032200426582857794e-02 3.264584858038221266e-02 9.802627172051596015e-06 3.691067279931370959e-01 1.860356144864948325e-01 1.040399882012637001e+00 -9.661022817059623097e-04 -1.900505237732328170e-02 -3.607632416219984650e-01 -3.747214158766139225e-02 2.385526876968679377e-01 2.551809454708346414e-01 -2.248450922039729738e-01 -1.525632386102949434e-01 -5.294696550028306695e-05 -5.294696549506557439e-05 1.860356144864947769e-01 -1.020771796100228945e+00 1.299711213944863830e-01 3.747214158766149633e-02
