7.485111582733822615e+03 2.248939850288220623e+04 -9.177819058019291333e+03 -9.024723917392992007e+03 -2.511108889163647291e+03 4.361815600054045490e+02 -2.170229553675630814e+04 1.010658041141075842e+03 -1.475202860744128941e+02 1.875119393236938325e+00 3.518319187396842906e+00 -1.123738231346314933e+03 -1.950549940766468353e+03 8.422866498705267077e+03 -2.625395847957201568e+03 -6.046069088471087525e+03 0.000000000000000000e+00 -3.022241070694381488e+05 -9.971692407673307343e+02 -3.663500636373252746e+03 -1.349319019774062326e+03 0.000000000000000000e+00 -3.656581037368580755e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.166364053501137732e+03 0.000000000000000000e+00 2.153918522003742055e+03
2.248939850288220623e+04 7.857292123614466982e+04 -2.843873219101073846e+04 -3.597687295302048733e+04 -9.513551454520409607e+03 4.901604327008643622e+02 -7.716027127923401713e+04 -2.594324237785528453e+02 -1.472944559941107627e+02 5.680110146090258105e+00 3.399619229971766465e+00 -2.622420584141907057e+03 -5.040923811719157129e+03 2.707289548917174034e+04 -9.654147629987915934e+03 -3.280421729604341090e+04 0.000000000000000000e+00 -9.462433248800981091e+05 -4.283308129470637141e+03 -1.139799988235694946e+04 2.243237954071014997e+02 0.000000000000000000e+00 -5.791974199813489932e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.143340989360397998e+03 0.000000000000000000e+00 6.508305482251106696e+03
-9.177819058019291333e+03 -2.843873219101073846e+04 1.162342078758489151e+04 1.149787236951296472e+04 3.608199394994329396e+03 -4.605462196167561615e+02 2.742551466235563566e+04 3.093877908866595305e+01 5.093204253755084210e+01 -1.959985279930102298e+00 -2.551736491185441214e+00 1.392124027499921795e+03 2.317724546382947210e+03 -1.047692234742366054e+04 3.891368524951713880e+03 8.649918880702907700e+03 0.000000000000000000e+00 3.674610412169865449e+05 1.361635282461629913e+03 4.709250004667309440e+03 7.225823106944893652e+02 0.000000000000000000e+00 2.901286073145926014e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.616911999444807861e+02 0.000000000000000000e+00 -2.755040808381754232e+03
-9.024723917392992007e+03 -3.597687295302048733e+04 1.149787236951296472e+04 1.825374365946099715e+04 4.295760686429402995e+03 1.282395362742852285e+02 3.590729977988646715e+04 6.237535353332974637e+02 2.599845193383977815e+01 -2.602834902647507498e+00 5.580829602702721548e-01 6.847318011019276582e+02 1.683708092322968923e+03 -1.157124314506697192e+04 4.122650417469639251e+03 1.906357958987632446e+04 0.000000000000000000e+00 3.997700643994720303e+05 2.215431229075037663e+03 4.589520174293879791e+03 -1.343466905102963210e+03 0.000000000000000000e+00 1.202237134608791225e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.565374454780384440e+03 0.000000000000000000e+00 -2.525899077866022253e+03
-2.511108889163647291e+03 -9.513551454520409607e+03 3.608199394994329396e+03 4.295760686429402995e+03 1.699341445419834372e+03 2.389762437652073146e+01 9.264383742232479563e+03 1.703620522615666687e+03 -1.534875997273661596e+02 -1.929361029488415591e-01 1.869788561137165406e+00 3.373604531366044625e+02 4.671824817532685756e+02 -3.144508668973784552e+03 1.891930122294908188e+03 4.906377010617267842e+03 0.000000000000000000e+00 9.964784983484983968e+04 6.280576211092874246e+02 1.574686447573119722e+03 -1.147084269632353653e+03 0.000000000000000000e+00 -1.304670334413838617e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.207898309135017826e+03 0.000000000000000000e+00 -8.629882607712655727e+02
4.361815600054045490e+02 4.901604327008643622e+02 -4.605462196167561615e+02 1.282395362742852285e+02 2.389762437652073146e+01 9.661849398366302921e+01 -3.803214090603095769e+02 4.597848972775076390e+02 -4.103996048202701985e+01 1.113686570303273338e-01 9.695918733197701478e-01 -1.185056510127564451e+02 -1.788759437328173476e+02 3.640129616949576530e+02 6.267216731465912183e+00 8.364103386783748419e+02 0.000000000000000000e+00 -1.521887176200587237e+04 4.597774788132947066e+01 -1.476622985663665304e+02 -4.671348408795914224e+02 0.000000000000000000e+00 -7.183569985633211363e-01 0.000000000000000000e+00 0.000000000000000000e+00 -8.364181859694514287e+02 0.000000000000000000e+00 1.191180953771636126e+02
-2.170229553675630814e+04 -7.716027127923401713e+04 2.742551466235563566e+04 3.590729977988646715e+04 9.264383742232479563e+03 -3.803214090603095769e+02 7.598297849807832972e+04 2.516960748019268408e+02 1.492905963947783619e+02 -5.646729582191069241e+00 -2.925611039417411074e+00 2.403683886258931125e+03 4.762423825791364834e+03 -2.635836601395851540e+04 9.292923439646945553e+03 3.343185043605714600e+04 0.000000000000000000e+00 9.196955232531540096e+05 4.285970724287924895e+03 1.097869757767344345e+04 -5.286516552771537363e+02 0.000000000000000000e+00 5.397442264860881522e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.784743269111373593e+03 0.000000000000000000e+00 -6.233432213763413529e+03
1.010658041141075842e+03 -2.594324237785528453e+02 3.093877908866595305e+01 6.237535353332974637e+02 1.703620522615666687e+03 4.597848972775076390e+02 2.516960748019268408e+02 6.620348205463522390e+03 -6.036522388133010963e+02 1.289336690102905081e+00 9.558990403269044478e+00 -1.035726613045983697e+02 -7.204766545891087617e+02 6.303501292907477591e+02 2.075338731879544412e+03 5.436579489717423712e+03 0.000000000000000000e+00 -5.768718177572046261e+04 5.410057451415407286e+02 7.623211966225359220e+02 -4.403796962299275947e+03 0.000000000000000000e+00 -7.376486189172857699e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.311731698411351317e+03 0.000000000000000000e+00 -5.506082153662372747e+01
-1.475202860744128941e+02 -1.472944559941107627e+02 5.093204253755084210e+01 2.599845193383977815e+01 -1.534875997273661596e+02 -4.103996048202701985e+01 1.492905963947783619e+02 -6.036522388133010963e+02 5.973084843553991163e+01 -1.556449836278804011e-01 -8.632308733943340195e-01 1.285053151457978160e+01 8.415191984934223512e+01 -1.207001626236568654e+02 -1.952175756422974757e+02 -4.100597866504813283e+02 0.000000000000000000e+00 7.828443620265865320e+03 -4.008023992243839473e+01 -3.779764170567545278e+01 4.170301033868972809e+02 0.000000000000000000e+00 7.130652008652907936e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.310303631227434380e+02 0.000000000000000000e+00 -5.734973756952031820e+00
1.875119393236938325e+00 5.680110146090258105e+00 -1.959985279930102298e+00 -2.602834902647507498e+00 -1.929361029488415591e-01 1.113686570303273338e-01 -5.646729582191069241e+00 1.289336690102905081e+00 -1.556449836278804011e-01 9.280293358855305720e-04 2.139054772461035283e-03 -1.885905194687016728e-01 -4.933931361583224762e-01 2.128789977839843583e+00 -1.999337539182620416e-02 -1.583631092720588773e+00 0.000000000000000000e+00 -8.207744923103015822e+01 -2.283098494276376289e-01 -7.558192081534992335e-01 -9.262505121579854839e-01 0.000000000000000000e+00 -2.167832900625121535e-03 0.000000000000000000e+00 0.000000000000000000e+00 -1.551151345497539413e+00 0.000000000000000000e+00 4.091692485106890875e-01
